r,P,m,rho
2.395000e-01,6.888493e+01,3.222440e-02,6.892167e+00
2.396000e-01,6.882993e+01,3.226495e-02,6.890567e+00
2.397000e-01,6.877494e+01,3.230552e-02,6.888967e+00
2.398000e-01,6.871998e+01,3.234611e-02,6.887366e+00
2.399000e-01,6.866504e+01,3.238673e-02,6.885766e+00
2.400000e-01,6.861012e+01,3.242736e-02,6.884165e+00
2.401000e-01,6.855522e+01,3.246802e-02,6.882564e+00
2.402000e-01,6.850035e+01,3.250871e-02,6.880962e+00
2.403000e-01,6.844550e+01,3.254941e-02,6.879360e+00
2.404000e-01,6.839067e+01,3.259014e-02,6.877758e+00
2.405000e-01,6.833586e+01,3.263089e-02,6.876156e+00
2.406000e-01,6.828107e+01,3.267167e-02,6.874554e+00
2.407000e-01,6.822631e+01,3.271246e-02,6.872951e+00
2.408000e-01,6.817157e+01,3.275328e-02,6.871348e+00
2.409000e-01,6.811685e+01,3.279412e-02,6.869744e+00
2.410000e-01,6.806215e+01,3.283498e-02,6.868141e+00
2.411000e-01,6.800748e+01,3.287587e-02,6.866537e+00
2.412000e-01,6.795282e+01,3.291678e-02,6.864933e+00
2.413000e-01,6.789819e+01,3.295771e-02,6.863329e+00
2.414000e-01,6.784358e+01,3.299866e-02,6.861724e+00
2.415000e-01,6.778900e+01,3.303963e-02,6.860119e+00
2.416000e-01,6.773444e+01,3.308063e-02,6.858514e+00
2.417000e-01,6.767990e+01,3.312165e-02,6.856909e+00
2.418000e-01,6.762538e+01,3.316269e-02,6.855303e+00
2.419000e-01,6.757088e+01,3.320376e-02,6.853697e+00
2.420000e-01,6.751641e+01,3.324484e-02,6.852091e+00
2.421000e-01,6.746196e+01,3.328595e-02,6.850485e+00
2.422000e-01,6.740753e+01,3.332708e-02,6.848878e+00
2.423000e-01,6.735313e+01,3.336823e-02,6.847271e+00
2.424000e-01,6.729875e+01,3.340941e-02,6.845664e+00
2.425000e-01,6.724439e+01,3.345061e-02,6.844057e+00
2.426000e-01,6.719005e+01,3.349182e-02,6.842449e+00
2.427000e-01,6.713574e+01,3.353307e-02,6.840841e+00
2.428000e-01,6.708145e+01,3.357433e-02,6.839233e+00
2.429000e-01,6.702718e+01,3.361561e-02,6.837625e+00
2.430000e-01,6.697294e+01,3.365692e-02,6.836016e+00
2.431000e-01,6.691871e+01,3.369825e-02,6.834408e+00
2.432000e-01,6.686452e+01,3.373960e-02,6.832798e+00
2.433000e-01,6.681034e+01,3.378097e-02,6.831189e+00
2.434000e-01,6.675619e+01,3.382237e-02,6.829580e+00
2.435000e-01,6.670206e+01,3.386379e-02,6.827970e+00
2.436000e-01,6.664796e+01,3.390522e-02,6.826360e+00
2.437000e-01,6.659387e+01,3.394669e-02,6.824750e+00
2.438000e-01,6.653981e+01,3.398817e-02,6.823139e+00
2.439000e-01,6.648578e+01,3.402967e-02,6.821529e+00
2.440000e-01,6.643177e+01,3.407120e-02,6.819918e+00
2.441000e-01,6.637778e+01,3.411275e-02,6.818307e+00
2.442000e-01,6.632381e+01,3.415432e-02,6.816695e+00
2.443000e-01,6.626987e+01,3.419591e-02,6.815084e+00
2.444000e-01,6.621595e+01,3.423752e-02,6.813472e+00
2.445000e-01,6.616205e+01,3.427916e-02,6.811860e+00
2.446000e-01,6.610818e+01,3.432081e-02,6.810247e+00
2.447000e-01,6.605434e+01,3.436249e-02,6.808635e+00
2.448000e-01,6.600051e+01,3.440419e-02,6.807022e+00
2.449000e-01,6.594671e+01,3.444591e-02,6.805409e+00
2.450000e-01,6.589293e+01,3.448765e-02,6.803796e+00
2.451000e-01,6.583918e+01,3.452942e-02,6.802183e+00
2.452000e-01,6.578545e+01,3.457121e-02,6.800569e+00
2.453000e-01,6.573174e+01,3.461301e-02,6.798955e+00
2.454000e-01,6.567806e+01,3.465484e-02,6.797341e+00
2.455000e-01,6.562440e+01,3.469669e-02,6.795727e+00
2.456000e-01,6.557077e+01,3.473857e-02,6.794112e+00
2.457000e-01,6.551716e+01,3.478046e-02,6.792498e+00
2.458000e-01,6.546357e+01,3.482237e-02,6.790883e+00
2.459000e-01,6.541001e+01,3.486431e-02,6.789268e+00
2.460000e-01,6.535647e+01,3.490627e-02,6.787652e+00
2.461000e-01,6.530296e+01,3.494825e-02,6.786037e+00
2.462000e-01,6.524947e+01,3.499025e-02,6.784421e+00
2.463000e-01,6.519600e+01,3.503227e-02,6.782805e+00
2.464000e-01,6.514256e+01,3.507431e-02,6.781189e+00
2.465000e-01,6.508914e+01,3.511638e-02,6.779573e+00
2.466000e-01,6.503575e+01,3.515847e-02,6.777956e+00
2.467000e-01,6.498238e+01,3.520057e-02,6.776339e+00
2.468000e-01,6.492904e+01,3.524270e-02,6.774722e+00
2.469000e-01,6.487571e+01,3.528485e-02,6.773105e+00
2.470000e-01,6.482242e+01,3.532702e-02,6.771488e+00
2.471000e-01,6.476915e+01,3.536921e-02,6.769870e+00
2.472000e-01,6.471590e+01,3.541143e-02,6.768252e+00
2.473000e-01,6.466268e+01,3.545366e-02,6.766634e+00
2.474000e-01,6.460948e+01,3.549592e-02,6.765016e+00
2.475000e-01,6.455630e+01,3.553819e-02,6.763398e+00
2.476000e-01,6.450315e+01,3.558049e-02,6.761779e+00
2.477000e-01,6.445003e+01,3.562281e-02,6.760160e+00
2.478000e-01,6.439693e+01,3.566515e-02,6.758541e+00
2.479000e-01,6.434385e+01,3.570751e-02,6.756922e+00
2.480000e-01,6.429080e+01,3.574989e-02,6.755303e+00
2.481000e-01,6.423778e+01,3.579229e-02,6.753683e+00
2.482000e-01,6.418477e+01,3.583472e-02,6.752063e+00
2.483000e-01,6.413180e+01,3.587716e-02,6.750444e+00
2.484000e-01,6.407884e+01,3.591963e-02,6.748823e+00
2.485000e-01,6.402592e+01,3.596211e-02,6.747203e+00
2.486000e-01,6.397301e+01,3.600462e-02,6.745583e+00
2.487000e-01,6.392014e+01,3.604715e-02,6.743962e+00
2.488000e-01,6.386728e+01,3.608970e-02,6.742341e+00
2.489000e-01,6.381446e+01,3.613226e-02,6.740720e+00
2.490000e-01,6.376165e+01,3.617485e-02,6.739099e+00
2.491000e-01,6.370888e+01,3.621747e-02,6.737477e+00
2.492000e-01,6.365612e+01,3.626010e-02,6.735856e+00
2.493000e-01,6.360340e+01,3.630275e-02,6.734234e+00
2.494000e-01,6.355069e+01,3.634542e-02,6.732612e+00
2.495000e-01,6.349802e+01,3.638812e-02,6.730990e+00
2.496000e-01,6.344536e+01,3.643083e-02,6.729367e+00
2.497000e-01,6.339274e+01,3.647357e-02,6.727745e+00
2.498000e-01,6.334013e+01,3.651632e-02,6.726122e+00
2.499000e-01,6.328756e+01,3.655910e-02,6.724499e+00
2.500000e-01,6.323501e+01,3.660189e-02,6.722876e+00
2.501000e-01,6.318248e+01,3.664471e-02,6.721253e+00
2.502000e-01,6.312998e+01,3.668755e-02,6.719630e+00
2.503000e-01,6.307750e+01,3.673041e-02,6.718006e+00
2.504000e-01,6.302505e+01,3.677328e-02,6.716382e+00
2.505000e-01,6.297263e+01,3.681618e-02,6.714759e+00
2.506000e-01,6.292023e+01,3.685910e-02,6.713134e+00
2.507000e-01,6.286786e+01,3.690204e-02,6.711510e+00
2.508000e-01,6.281551e+01,3.694500e-02,6.709886e+00
2.509000e-01,6.276318e+01,3.698798e-02,6.708261e+00
2.510000e-01,6.271089e+01,3.703099e-02,6.706637e+00
2.511000e-01,6.265862e+01,3.707401e-02,6.705012e+00
2.512000e-01,6.260637e+01,3.711705e-02,6.703387e+00
2.513000e-01,6.255415e+01,3.716011e-02,6.701761e+00
2.514000e-01,6.250195e+01,3.720319e-02,6.700136e+00
2.515000e-01,6.244979e+01,3.724629e-02,6.698510e+00
2.516000e-01,6.239764e+01,3.728942e-02,6.696885e+00
2.517000e-01,6.234552e+01,3.733256e-02,6.695259e+00
2.518000e-01,6.229343e+01,3.737572e-02,6.693633e+00
2.519000e-01,6.224137e+01,3.741891e-02,6.692007e+00
2.520000e-01,6.218933e+01,3.746211e-02,6.690380e+00
2.521000e-01,6.213731e+01,3.750533e-02,6.688754e+00
2.522000e-01,6.208532e+01,3.754858e-02,6.687127e+00
2.523000e-01,6.203336e+01,3.759184e-02,6.685501e+00
2.524000e-01,6.198142e+01,3.763512e-02,6.683874e+00
2.525000e-01,6.192951e+01,3.767843e-02,6.682246e+00
2.526000e-01,6.187763e+01,3.772175e-02,6.680619e+00
2.527000e-01,6.182577e+01,3.776509e-02,6.678992e+00
2.528000e-01,6.177394e+01,3.780846e-02,6.677364e+00
2.529000e-01,6.172213e+01,3.785184e-02,6.675737e+00
2.530000e-01,6.167035e+01,3.789524e-02,6.674109e+00
2.531000e-01,6.161860e+01,3.793867e-02,6.672481e+00
2.532000e-01,6.156687e+01,3.798211e-02,6.670853e+00
2.533000e-01,6.151517e+01,3.802557e-02,6.669224e+00
2.534000e-01,6.146349e+01,3.806905e-02,6.667596e+00
2.535000e-01,6.141184e+01,3.811256e-02,6.665967e+00
2.536000e-01,6.136022e+01,3.815608e-02,6.664339e+00
2.537000e-01,6.130862e+01,3.819962e-02,6.662710e+00
2.538000e-01,6.125705e+01,3.824318e-02,6.661081e+00
2.539000e-01,6.120551e+01,3.828676e-02,6.659452e+00
2.540000e-01,6.115399e+01,3.833037e-02,6.657822e+00
2.541000e-01,6.110250e+01,3.837399e-02,6.656193e+00
2.542000e-01,6.105103e+01,3.841763e-02,6.654564e+00
2.543000e-01,6.099959e+01,3.846129e-02,6.652934e+00
2.544000e-01,6.094818e+01,3.850497e-02,6.651304e+00
2.545000e-01,6.089679e+01,3.854867e-02,6.649674e+00
2.546000e-01,6.084544e+01,3.859239e-02,6.648044e+00
2.547000e-01,6.079410e+01,3.863612e-02,6.646414e+00
2.548000e-01,6.074280e+01,3.867988e-02,6.644784e+00
2.549000e-01,6.069152e+01,3.872366e-02,6.643153e+00
2.550000e-01,6.064026e+01,3.876746e-02,6.641522e+00
2.551000e-01,6.058904e+01,3.881127e-02,6.639892e+00
2.552000e-01,6.053784e+01,3.885511e-02,6.638261e+00
2.553000e-01,6.048666e+01,3.889896e-02,6.636630e+00
2.554000e-01,6.043552e+01,3.894284e-02,6.634999e+00
2.555000e-01,6.038440e+01,3.898673e-02,6.633368e+00
2.556000e-01,6.033331e+01,3.903064e-02,6.631736e+00
2.557000e-01,6.028224e+01,3.907458e-02,6.630105e+00
2.558000e-01,6.023120e+01,3.911853e-02,6.628473e+00
2.559000e-01,6.018019e+01,3.916250e-02,6.626842e+00
2.560000e-01,6.012920e+01,3.920649e-02,6.625210e+00
2.561000e-01,6.007824e+01,3.925050e-02,6.623578e+00
2.562000e-01,6.002731e+01,3.929453e-02,6.621946e+00
2.563000e-01,5.997641e+01,3.933858e-02,6.620314e+00
2.564000e-01,5.992553e+01,3.938264e-02,6.618681e+00
2.565000e-01,5.987468e+01,3.942673e-02,6.617049e+00
2.566000e-01,5.982385e+01,3.947084e-02,6.615416e+00
2.567000e-01,5.977306e+01,3.951496e-02,6.613784e+00
2.568000e-01,5.972229e+01,3.955910e-02,6.612151e+00
2.569000e-01,5.967155e+01,3.960327e-02,6.610518e+00
2.570000e-01,5.962083e+01,3.964745e-02,6.608885e+00
2.571000e-01,5.957014e+01,3.969165e-02,6.607252e+00
2.572000e-01,5.951948e+01,3.973587e-02,6.605619e+00
2.573000e-01,5.946884e+01,3.978011e-02,6.603985e+00
2.574000e-01,5.941824e+01,3.982437e-02,6.602352e+00
2.575000e-01,5.936766e+01,3.986864e-02,6.600718e+00
2.576000e-01,5.931711e+01,3.991294e-02,6.599085e+00
2.577000e-01,5.926658e+01,3.995725e-02,6.597451e+00
2.578000e-01,5.921608e+01,4.000159e-02,6.595817e+00
2.579000e-01,5.916561e+01,4.004594e-02,6.594183e+00
2.580000e-01,5.911517e+01,4.009031e-02,6.592549e+00
2.581000e-01,5.906475e+01,4.013470e-02,6.590915e+00
2.582000e-01,5.901436e+01,4.017911e-02,6.589281e+00
2.583000e-01,5.896400e+01,4.022353e-02,6.587647e+00
2.584000e-01,5.891367e+01,4.026798e-02,6.586012e+00
2.585000e-01,5.886336e+01,4.031244e-02,6.584378e+00
2.586000e-01,5.881308e+01,4.035693e-02,6.582743e+00
2.587000e-01,5.876283e+01,4.040143e-02,6.581108e+00
2.588000e-01,5.871260e+01,4.044595e-02,6.579473e+00
2.589000e-01,5.866241e+01,4.049049e-02,6.577839e+00
2.590000e-01,5.861224e+01,4.053505e-02,6.576203e+00
2.591000e-01,5.856210e+01,4.057962e-02,6.574568e+00
2.592000e-01,5.851198e+01,4.062422e-02,6.572933e+00
2.593000e-01,5.846189e+01,4.066883e-02,6.571298e+00
2.594000e-01,5.841184e+01,4.071346e-02,6.569663e+00
2.595000e-01,5.836180e+01,4.075812e-02,6.568027e+00
2.596000e-01,5.831180e+01,4.080278e-02,6.566391e+00
2.597000e-01,5.826182e+01,4.084747e-02,6.564756e+00
2.598000e-01,5.821188e+01,4.089218e-02,6.563120e+00
2.599000e-01,5.816196e+01,4.093690e-02,6.561484e+00
2.600000e-01,5.811206e+01,4.098164e-02,6.559848e+00
2.601000e-01,5.806220e+01,4.102641e-02,6.558212e+00
2.602000e-01,5.801236e+01,4.107118e-02,6.556576e+00
2.603000e-01,5.796255e+01,4.111598e-02,6.554940e+00
2.604000e-01,5.791277e+01,4.116080e-02,6.553304e+00
2.605000e-01,5.786302e+01,4.120563e-02,6.551668e+00
2.606000e-01,5.781329e+01,4.125048e-02,6.550031e+00
2.607000e-01,5.776359e+01,4.129535e-02,6.548395e+00
2.608000e-01,5.771392e+01,4.134024e-02,6.546758e+00
2.609000e-01,5.766428e+01,4.138515e-02,6.545122e+00
2.610000e-01,5.761466e+01,4.143008e-02,6.543485e+00
2.611000e-01,5.756508e+01,4.147502e-02,6.541848e+00
2.612000e-01,5.751552e+01,4.151998e-02,6.540211e+00
2.613000e-01,5.746599e+01,4.156496e-02,6.538574e+00
2.614000e-01,5.741649e+01,4.160996e-02,6.536937e+00
2.615000e-01,5.736701e+01,4.165497e-02,6.535300e+00
2.616000e-01,5.731757e+01,4.170001e-02,6.533663e+00
2.617000e-01,5.726815e+01,4.174506e-02,6.532026e+00
2.618000e-01,5.721876e+01,4.179013e-02,6.530389e+00
2.619000e-01,5.716939e+01,4.183521e-02,6.528751e+00
2.620000e-01,5.712006e+01,4.188032e-02,6.527114e+00
2.621000e-01,5.707075e+01,4.192544e-02,6.525476e+00
2.622000e-01,5.702148e+01,4.197058e-02,6.523839e+00
2.623000e-01,5.697223e+01,4.201574e-02,6.522201e+00
2.624000e-01,5.692301e+01,4.206092e-02,6.520564e+00
2.625000e-01,5.687381e+01,4.210611e-02,6.518926e+00
2.626000e-01,5.682465e+01,4.215133e-02,6.517288e+00
2.627000e-01,5.677551e+01,4.219656e-02,6.515650e+00
2.628000e-01,5.672640e+01,4.224180e-02,6.514012e+00
2.629000e-01,5.667732e+01,4.228707e-02,6.512374e+00
2.630000e-01,5.662827e+01,4.233235e-02,6.510736e+00
2.631000e-01,5.657925e+01,4.237765e-02,6.509098e+00
2.632000e-01,5.653025e+01,4.242297e-02,6.507460e+00
2.633000e-01,5.648129e+01,4.246831e-02,6.505822e+00
2.634000e-01,5.643235e+01,4.251366e-02,6.504184e+00
2.635000e-01,5.638344e+01,4.255904e-02,6.502545e+00
2.636000e-01,5.633456e+01,4.260442e-02,6.500907e+00
2.637000e-01,5.628570e+01,4.264983e-02,6.499268e+00
2.638000e-01,5.623688e+01,4.269526e-02,6.497630e+00
2.639000e-01,5.618808e+01,4.274070e-02,6.495991e+00
2.640000e-01,5.613931e+01,4.278616e-02,6.494353e+00
2.641000e-01,5.609058e+01,4.283163e-02,6.492714e+00
2.642000e-01,5.604186e+01,4.287713e-02,6.491075e+00
2.643000e-01,5.599318e+01,4.292264e-02,6.489437e+00
2.644000e-01,5.594453e+01,4.296817e-02,6.487798e+00
2.645000e-01,5.589590e+01,4.301371e-02,6.486159e+00
2.646000e-01,5.584731e+01,4.305928e-02,6.484520e+00
2.647000e-01,5.579874e+01,4.310486e-02,6.482881e+00
2.648000e-01,5.575020e+01,4.315046e-02,6.481242e+00
2.649000e-01,5.570169e+01,4.319607e-02,6.479603e+00
2.650000e-01,5.565321e+01,4.324170e-02,6.477964e+00
2.651000e-01,5.560475e+01,4.328735e-02,6.476325e+00
2.652000e-01,5.555633e+01,4.333302e-02,6.474686e+00
2.653000e-01,5.550793e+01,4.337871e-02,6.473047e+00
2.654000e-01,5.545957e+01,4.342441e-02,6.471408e+00
2.655000e-01,5.541123e+01,4.347013e-02,6.469769e+00
2.656000e-01,5.536292e+01,4.351586e-02,6.468129e+00
2.657000e-01,5.531464e+01,4.356161e-02,6.466490e+00
2.658000e-01,5.526639e+01,4.360738e-02,6.464851e+00
2.659000e-01,5.521816e+01,4.365317e-02,6.463211e+00
2.660000e-01,5.516997e+01,4.369898e-02,6.461572e+00
2.661000e-01,5.512180e+01,4.374480e-02,6.459932e+00
2.662000e-01,5.507366e+01,4.379063e-02,6.458293e+00
2.663000e-01,5.502556e+01,4.383649e-02,6.456653e+00
2.664000e-01,5.497748e+01,4.388236e-02,6.455014e+00
2.665000e-01,5.492943e+01,4.392825e-02,6.453374e+00
2.666000e-01,5.488141e+01,4.397416e-02,6.451735e+00
2.667000e-01,5.483341e+01,4.402008e-02,6.450095e+00
2.668000e-01,5.478545e+01,4.406602e-02,6.448455e+00
2.669000e-01,5.473751e+01,4.411197e-02,6.446816e+00
2.670000e-01,5.468961e+01,4.415795e-02,6.445176e+00
2.671000e-01,5.464173e+01,4.420394e-02,6.443536e+00
2.672000e-01,5.459388e+01,4.424994e-02,6.441896e+00
2.673000e-01,5.454607e+01,4.429597e-02,6.440257e+00
2.674000e-01,5.449828e+01,4.434201e-02,6.438617e+00
2.675000e-01,5.445052e+01,4.438807e-02,6.436977e+00
2.676000e-01,5.440278e+01,4.443414e-02,6.435337e+00
2.677000e-01,5.435508e+01,4.448023e-02,6.433697e+00
2.678000e-01,5.430741e+01,4.452634e-02,6.432057e+00
2.679000e-01,5.425976e+01,4.457246e-02,6.430418e+00
2.680000e-01,5.421215e+01,4.461860e-02,6.428778e+00
2.681000e-01,5.416456e+01,4.466476e-02,6.427138e+00
2.682000e-01,5.411700e+01,4.471093e-02,6.425498e+00
2.683000e-01,5.406948e+01,4.475712e-02,6.423858e+00
2.684000e-01,5.402198e+01,4.480332e-02,6.422218e+00
2.685000e-01,5.397451e+01,4.484955e-02,6.420578e+00
2.686000e-01,5.392707e+01,4.489579e-02,6.418938e+00
2.687000e-01,5.387966e+01,4.494204e-02,6.417298e+00
2.688000e-01,5.383227e+01,4.498831e-02,6.415658e+00
2.689000e-01,5.378492e+01,4.503460e-02,6.414018e+00
2.690000e-01,5.373760e+01,4.508091e-02,6.412378e+00
2.691000e-01,5.369030e+01,4.512723e-02,6.410738e+00
2.692000e-01,5.364304e+01,4.517356e-02,6.409098e+00
2.693000e-01,5.359580e+01,4.521992e-02,6.407457e+00
2.694000e-01,5.354859e+01,4.526629e-02,6.405817e+00
2.695000e-01,5.350142e+01,4.531267e-02,6.404177e+00
2.696000e-01,5.345427e+01,4.535907e-02,6.402537e+00
2.697000e-01,5.340715e+01,4.540549e-02,6.400897e+00
2.698000e-01,5.336006e+01,4.545193e-02,6.399257e+00
2.699000e-01,5.331300e+01,4.549838e-02,6.397617e+00
2.700000e-01,5.326597e+01,4.554485e-02,6.395977e+00
2.701000e-01,5.321897e+01,4.559133e-02,6.394337e+00
2.702000e-01,5.317200e+01,4.563783e-02,6.392697e+00
2.703000e-01,5.312506e+01,4.568434e-02,6.391057e+00
2.704000e-01,5.307814e+01,4.573087e-02,6.389416e+00
2.705000e-01,5.303126e+01,4.577742e-02,6.387776e+00
2.706000e-01,5.298440e+01,4.582398e-02,6.386136e+00
2.707000e-01,5.293758e+01,4.587056e-02,6.384496e+00
2.708000e-01,5.289078e+01,4.591716e-02,6.382856e+00
2.709000e-01,5.284402e+01,4.596377e-02,6.381216e+00
2.710000e-01,5.279728e+01,4.601040e-02,6.379576e+00
2.711000e-01,5.275057e+01,4.605704e-02,6.377936e+00
2.712000e-01,5.270390e+01,4.610370e-02,6.376296e+00
2.713000e-01,5.265725e+01,4.615037e-02,6.374656e+00
2.714000e-01,5.261063e+01,4.619706e-02,6.373016e+00
2.715000e-01,5.256404e+01,4.624377e-02,6.371376e+00
2.716000e-01,5.251748e+01,4.629049e-02,6.369736e+00
2.717000e-01,5.247095e+01,4.633723e-02,6.368096e+00
2.718000e-01,5.242445e+01,4.638398e-02,6.366456e+00
2.719000e-01,5.237798e+01,4.643075e-02,6.364816e+00
2.720000e-01,5.233154e+01,4.647754e-02,6.363176e+00
2.721000e-01,5.228513e+01,4.652434e-02,6.361536e+00
2.722000e-01,5.223875e+01,4.657115e-02,6.359896e+00
2.723000e-01,5.219240e+01,4.661798e-02,6.358256e+00
2.724000e-01,5.214607e+01,4.666483e-02,6.356616e+00
2.725000e-01,5.209978e+01,4.671169e-02,6.354976e+00
2.726000e-01,5.205352e+01,4.675857e-02,6.353337e+00
2.727000e-01,5.200728e+01,4.680547e-02,6.351697e+00
2.728000e-01,5.196108e+01,4.685238e-02,6.350057e+00
2.729000e-01,5.191490e+01,4.689930e-02,6.348417e+00
2.730000e-01,5.186876e+01,4.694624e-02,6.346777e+00
2.731000e-01,5.182265e+01,4.699320e-02,6.345138e+00
2.732000e-01,5.177656e+01,4.704017e-02,6.343498e+00
2.733000e-01,5.173050e+01,4.708715e-02,6.341858e+00
2.734000e-01,5.168448e+01,4.713416e-02,6.340219e+00
2.735000e-01,5.163848e+01,4.718117e-02,6.338579e+00
2.736000e-01,5.159252e+01,4.722821e-02,6.336939e+00
2.737000e-01,5.154658e+01,4.727525e-02,6.335300e+00
2.738000e-01,5.150067e+01,4.732232e-02,6.333660e+00
2.739000e-01,5.145480e+01,4.736939e-02,6.332021e+00
2.740000e-01,5.140895e+01,4.741649e-02,6.330381e+00
2.741000e-01,5.136313e+01,4.746360e-02,6.328742e+00
2.742000e-01,5.131734e+01,4.751072e-02,6.327102e+00
2.743000e-01,5.127159e+01,4.755786e-02,6.325463e+00
2.744000e-01,5.122586e+01,4.760501e-02,6.323823e+00
2.745000e-01,5.118016e+01,4.765218e-02,6.322184e+00
2.746000e-01,5.113449e+01,4.769937e-02,6.320545e+00
2.747000e-01,5.108885e+01,4.774657e-02,6.318906e+00
2.748000e-01,5.104324e+01,4.779378e-02,6.317266e+00
2.749000e-01,5.099767e+01,4.784101e-02,6.315627e+00
2.750000e-01,5.095212e+01,4.788826e-02,6.313988e+00
2.751000e-01,5.090660e+01,4.793552e-02,6.312349e+00
2.752000e-01,5.086111e+01,4.798279e-02,6.310710e+00
2.753000e-01,5.081565e+01,4.803008e-02,6.309071e+00
2.754000e-01,5.077022e+01,4.807739e-02,6.307432e+00
2.755000e-01,5.072482e+01,4.812471e-02,6.305793e+00
2.756000e-01,5.067945e+01,4.817204e-02,6.304154e+00
2.757000e-01,5.063411e+01,4.821939e-02,6.302515e+00
2.758000e-01,5.058880e+01,4.826675e-02,6.300876e+00
2.759000e-01,5.054352e+01,4.831413e-02,6.299238e+00
2.760000e-01,5.049827e+01,4.836152e-02,6.297599e+00
2.761000e-01,5.045305e+01,4.840893e-02,6.295960e+00
2.762000e-01,5.040786e+01,4.845636e-02,6.294321e+00
2.763000e-01,5.036271e+01,4.850379e-02,6.292683e+00
2.764000e-01,5.031758e+01,4.855125e-02,6.291044e+00
2.765000e-01,5.027248e+01,4.859871e-02,6.289406e+00
2.766000e-01,5.022741e+01,4.864620e-02,6.287767e+00
2.767000e-01,5.018237e+01,4.869369e-02,6.286129e+00
2.768000e-01,5.013736e+01,4.874120e-02,6.284491e+00
2.769000e-01,5.009238e+01,4.878873e-02,6.282852e+00
2.770000e-01,5.004743e+01,4.883627e-02,6.281214e+00
2.771000e-01,5.000251e+01,4.888382e-02,6.279576e+00
2.772000e-01,4.995762e+01,4.893139e-02,6.277938e+00
2.773000e-01,4.991276e+01,4.897898e-02,6.276300e+00
2.774000e-01,4.986793e+01,4.902657e-02,6.274662e+00
2.775000e-01,4.982313e+01,4.907419e-02,6.273024e+00
2.776000e-01,4.977836e+01,4.912181e-02,6.271386e+00
2.777000e-01,4.973362e+01,4.916945e-02,6.269748e+00
2.778000e-01,4.968891e+01,4.921711e-02,6.268110e+00
2.779000e-01,4.964423e+01,4.926478e-02,6.266473e+00
2.780000e-01,4.959958e+01,4.931246e-02,6.264835e+00
2.781000e-01,4.955497e+01,4.936016e-02,6.263197e+00
2.782000e-01,4.951038e+01,4.940788e-02,6.261560e+00
2.783000e-01,4.946582e+01,4.945560e-02,6.259922e+00
2.784000e-01,4.942129e+01,4.950335e-02,6.258285e+00
2.785000e-01,4.937679e+01,4.955110e-02,6.256648e+00
2.786000e-01,4.933232e+01,4.959887e-02,6.255010e+00
2.787000e-01,4.928788e+01,4.964666e-02,6.253373e+00
2.788000e-01,4.924348e+01,4.969445e-02,6.251736e+00
2.789000e-01,4.919910e+01,4.974227e-02,6.250099e+00
2.790000e-01,4.915475e+01,4.979009e-02,6.248462e+00
2.791000e-01,4.911043e+01,4.983793e-02,6.246825e+00
2.792000e-01,4.906615e+01,4.988579e-02,6.245188e+00
2.793000e-01,4.902189e+01,4.993366e-02,6.243551e+00
2.794000e-01,4.897766e+01,4.998154e-02,6.241915e+00
2.795000e-01,4.893347e+01,5.002944e-02,6.240278e+00
2.796000e-01,4.888930e+01,5.007735e-02,6.238641e+00
2.797000e-01,4.884516e+01,5.012527e-02,6.237005e+00
2.798000e-01,4.880106e+01,5.017321e-02,6.235368e+00
2.799000e-01,4.875698e+01,5.022116e-02,6.233732e+00
2.800000e-01,4.871293e+01,5.026913e-02,6.232096e+00
2.801000e-01,4.866892e+01,5.031711e-02,6.230459e+00
2.802000e-01,4.862493e+01,5.036510e-02,6.228823e+00
2.803000e-01,4.858098e+01,5.041311e-02,6.227187e+00
2.804000e-01,4.853705e+01,5.046113e-02,6.225551e+00
2.805000e-01,4.849316e+01,5.050917e-02,6.223915e+00
2.806000e-01,4.844929e+01,5.055722e-02,6.222280e+00
2.807000e-01,4.840546e+01,5.060528e-02,6.220644e+00
2.808000e-01,4.836166e+01,5.065336e-02,6.219008e+00
2.809000e-01,4.831788e+01,5.070145e-02,6.217373e+00
2.810000e-01,4.827414e+01,5.074955e-02,6.215737e+00
2.811000e-01,4.823043e+01,5.079767e-02,6.214102e+00
2.812000e-01,4.818674e+01,5.084580e-02,6.212466e+00
2.813000e-01,4.814309e+01,5.089395e-02,6.210831e+00
2.814000e-01,4.809947e+01,5.094210e-02,6.209196e+00
2.815000e-01,4.805588e+01,5.099028e-02,6.207561e+00
2.816000e-01,4.801232e+01,5.103846e-02,6.205926e+00
2.817000e-01,4.796878e+01,5.108666e-02,6.204291e+00
2.818000e-01,4.792528e+01,5.113487e-02,6.202656e+00
2.819000e-01,4.788181e+01,5.118310e-02,6.201021e+00
2.820000e-01,4.783837e+01,5.123134e-02,6.199387e+00
2.821000e-01,4.779496e+01,5.127959e-02,6.197752e+00
2.822000e-01,4.775158e+01,5.132786e-02,6.196118e+00
2.823000e-01,4.770823e+01,5.137614e-02,6.194483e+00
