r,P,m,rho
8.788921e+00,5.942440e+00,1.099962e+00,1.554690e-01
8.789122e+00,5.940667e+00,1.099998e+00,1.554619e-01
8.789322e+00,5.938893e+00,1.100033e+00,1.554549e-01
8.789523e+00,5.937121e+00,1.100069e+00,1.554478e-01
8.789724e+00,5.935348e+00,1.100105e+00,1.554408e-01
8.789924e+00,5.933576e+00,1.100141e+00,1.554338e-01
8.790125e+00,5.931803e+00,1.100177e+00,1.554267e-01
8.790326e+00,5.930032e+00,1.100213e+00,1.554197e-01
8.790526e+00,5.928260e+00,1.100248e+00,1.554127e-01
8.790727e+00,5.926489e+00,1.100284e+00,1.554056e-01
8.790927e+00,5.924718e+00,1.100320e+00,1.553986e-01
8.791128e+00,5.922947e+00,1.100356e+00,1.553915e-01
8.791329e+00,5.921176e+00,1.100392e+00,1.553845e-01
8.791529e+00,5.919406e+00,1.100427e+00,1.553775e-01
8.791730e+00,5.917636e+00,1.100463e+00,1.553704e-01
8.791930e+00,5.915866e+00,1.100499e+00,1.553634e-01
8.792131e+00,5.914096e+00,1.100535e+00,1.553564e-01
8.792332e+00,5.912327e+00,1.100571e+00,1.553493e-01
8.792532e+00,5.910558e+00,1.100606e+00,1.553423e-01
8.792733e+00,5.908789e+00,1.100642e+00,1.553352e-01
8.792934e+00,5.907020e+00,1.100678e+00,1.553282e-01
8.793134e+00,5.905252e+00,1.100714e+00,1.553212e-01
8.793335e+00,5.903484e+00,1.100750e+00,1.553141e-01
8.793535e+00,5.901716e+00,1.100785e+00,1.553071e-01
8.793736e+00,5.899948e+00,1.100821e+00,1.553001e-01
8.793937e+00,5.898181e+00,1.100857e+00,1.552930e-01
8.794137e+00,5.896414e+00,1.100893e+00,1.552860e-01
8.794338e+00,5.894647e+00,1.100929e+00,1.552790e-01
8.794538e+00,5.892881e+00,1.100964e+00,1.552719e-01
8.794739e+00,5.891114e+00,1.101000e+00,1.552649e-01
8.794940e+00,5.889348e+00,1.101036e+00,1.552578e-01
8.795140e+00,5.887582e+00,1.101072e+00,1.552508e-01
8.795341e+00,5.885817e+00,1.101107e+00,1.552438e-01
8.795542e+00,5.884051e+00,1.101143e+00,1.552367e-01
8.795742e+00,5.882286e+00,1.101179e+00,1.552297e-01
8.795943e+00,5.880522e+00,1.101215e+00,1.552227e-01
8.796143e+00,5.878757e+00,1.101250e+00,1.552156e-01
8.796344e+00,5.876993e+00,1.101286e+00,1.552086e-01
8.796545e+00,5.875229e+00,1.101322e+00,1.552016e-01
8.796745e+00,5.873465e+00,1.101358e+00,1.551945e-01
8.796946e+00,5.871701e+00,1.101393e+00,1.551875e-01
8.797146e+00,5.869938e+00,1.101429e+00,1.551805e-01
8.797347e+00,5.868175e+00,1.101465e+00,1.551734e-01
8.797548e+00,5.866412e+00,1.101501e+00,1.551664e-01
8.797748e+00,5.864649e+00,1.101536e+00,1.551594e-01
8.797949e+00,5.862887e+00,1.101572e+00,1.551523e-01
8.798150e+00,5.861125e+00,1.101608e+00,1.551453e-01
8.798350e+00,5.859363e+00,1.101643e+00,1.551383e-01
8.798551e+00,5.857602e+00,1.101679e+00,1.551312e-01
8.798751e+00,5.855840e+00,1.101715e+00,1.551242e-01
8.798952e+00,5.854079e+00,1.101751e+00,1.551172e-01
8.799153e+00,5.852319e+00,1.101786e+00,1.551101e-01
8.799353e+00,5.850558e+00,1.101822e+00,1.551031e-01
8.799554e+00,5.848798e+00,1.101858e+00,1.550961e-01
8.799754e+00,5.847038e+00,1.101893e+00,1.550890e-01
8.799955e+00,5.845278e+00,1.101929e+00,1.550820e-01
8.800156e+00,5.843518e+00,1.101965e+00,1.550750e-01
8.800356e+00,5.841759e+00,1.102001e+00,1.550680e-01
8.800557e+00,5.840000e+00,1.102036e+00,1.550609e-01
8.800758e+00,5.838241e+00,1.102072e+00,1.550539e-01
8.800958e+00,5.836483e+00,1.102108e+00,1.550469e-01
8.801159e+00,5.834724e+00,1.102143e+00,1.550398e-01
8.801359e+00,5.832966e+00,1.102179e+00,1.550328e-01
8.801560e+00,5.831209e+00,1.102215e+00,1.550258e-01
8.801761e+00,5.829451e+00,1.102250e+00,1.550187e-01
8.801961e+00,5.827694e+00,1.102286e+00,1.550117e-01
8.802162e+00,5.825937e+00,1.102322e+00,1.550047e-01
8.802362e+00,5.824180e+00,1.102357e+00,1.549977e-01
8.802563e+00,5.822423e+00,1.102393e+00,1.549906e-01
8.802764e+00,5.820667e+00,1.102429e+00,1.549836e-01
8.802964e+00,5.818911e+00,1.102464e+00,1.549766e-01
8.803165e+00,5.817155e+00,1.102500e+00,1.549695e-01
8.803365e+00,5.815400e+00,1.102536e+00,1.549625e-01
8.803566e+00,5.813644e+00,1.102571e+00,1.549555e-01
8.803767e+00,5.811889e+00,1.102607e+00,1.549484e-01
8.803967e+00,5.810135e+00,1.102643e+00,1.549414e-01
8.804168e+00,5.808380e+00,1.102678e+00,1.549344e-01
8.804369e+00,5.806626e+00,1.102714e+00,1.549274e-01
8.804569e+00,5.804872e+00,1.102749e+00,1.549203e-01
8.804770e+00,5.803118e+00,1.102785e+00,1.549133e-01
8.804970e+00,5.801365e+00,1.102821e+00,1.549063e-01
8.805171e+00,5.799611e+00,1.102856e+00,1.548993e-01
8.805372e+00,5.797858e+00,1.102892e+00,1.548922e-01
8.805572e+00,5.796106e+00,1.102928e+00,1.548852e-01
8.805773e+00,5.794353e+00,1.102963e+00,1.548782e-01
8.805973e+00,5.792601e+00,1.102999e+00,1.548711e-01
8.806174e+00,5.790849e+00,1.103034e+00,1.548641e-01
8.806375e+00,5.789097e+00,1.103070e+00,1.548571e-01
8.806575e+00,5.787345e+00,1.103106e+00,1.548501e-01
8.806776e+00,5.785594e+00,1.103141e+00,1.548430e-01
8.806977e+00,5.783843e+00,1.103177e+00,1.548360e-01
8.807177e+00,5.782092e+00,1.103212e+00,1.548290e-01
8.807378e+00,5.780342e+00,1.103248e+00,1.548220e-01
8.807578e+00,5.778592e+00,1.103284e+00,1.548149e-01
8.807779e+00,5.776842e+00,1.103319e+00,1.548079e-01
8.807980e+00,5.775092e+00,1.103355e+00,1.548009e-01
8.808180e+00,5.773343e+00,1.103390e+00,1.547939e-01
8.808381e+00,5.771593e+00,1.103426e+00,1.547868e-01
8.808581e+00,5.769844e+00,1.103462e+00,1.547798e-01
8.808782e+00,5.768096e+00,1.103497e+00,1.547728e-01
8.808983e+00,5.766347e+00,1.103533e+00,1.547658e-01
8.809183e+00,5.764599e+00,1.103568e+00,1.547587e-01
8.809384e+00,5.762851e+00,1.103604e+00,1.547517e-01
8.809585e+00,5.761103e+00,1.103639e+00,1.547447e-01
8.809785e+00,5.759356e+00,1.103675e+00,1.547377e-01
8.809986e+00,5.757608e+00,1.103711e+00,1.547306e-01
8.810186e+00,5.755861e+00,1.103746e+00,1.547236e-01
8.810387e+00,5.754115e+00,1.103782e+00,1.547166e-01
8.810588e+00,5.752368e+00,1.103817e+00,1.547096e-01
8.810788e+00,5.750622e+00,1.103853e+00,1.547025e-01
8.810989e+00,5.748876e+00,1.103888e+00,1.546955e-01
8.811189e+00,5.747130e+00,1.103924e+00,1.546885e-01
8.811390e+00,5.745385e+00,1.103959e+00,1.546815e-01
8.811591e+00,5.743640e+00,1.103995e+00,1.546744e-01
8.811791e+00,5.741895e+00,1.104031e+00,1.546674e-01
8.811992e+00,5.740150e+00,1.104066e+00,1.546604e-01
8.812193e+00,5.738405e+00,1.104102e+00,1.546534e-01
8.812393e+00,5.736661e+00,1.104137e+00,1.546464e-01
8.812594e+00,5.734917e+00,1.104173e+00,1.546393e-01
8.812794e+00,5.733174e+00,1.104208e+00,1.546323e-01
8.812995e+00,5.731430e+00,1.104244e+00,1.546253e-01
8.813196e+00,5.729687e+00,1.104279e+00,1.546183e-01
8.813396e+00,5.727944e+00,1.104315e+00,1.546113e-01
8.813597e+00,5.726201e+00,1.104350e+00,1.546042e-01
8.813797e+00,5.724459e+00,1.104386e+00,1.545972e-01
8.813998e+00,5.722717e+00,1.104421e+00,1.545902e-01
8.814199e+00,5.720975e+00,1.104457e+00,1.545832e-01
8.814399e+00,5.719233e+00,1.104492e+00,1.545761e-01
8.814600e+00,5.717492e+00,1.104528e+00,1.545691e-01
8.814801e+00,5.715750e+00,1.104563e+00,1.545621e-01
8.815001e+00,5.714009e+00,1.104599e+00,1.545551e-01
8.815202e+00,5.712269e+00,1.104634e+00,1.545481e-01
8.815402e+00,5.710528e+00,1.104670e+00,1.545410e-01
8.815603e+00,5.708788e+00,1.104705e+00,1.545340e-01
8.815804e+00,5.707048e+00,1.104741e+00,1.545270e-01
8.816004e+00,5.705308e+00,1.104776e+00,1.545200e-01
8.816205e+00,5.703569e+00,1.104812e+00,1.545130e-01
8.816405e+00,5.701830e+00,1.104847e+00,1.545060e-01
8.816606e+00,5.700091e+00,1.104883e+00,1.544989e-01
8.816807e+00,5.698352e+00,1.104918e+00,1.544919e-01
8.817007e+00,5.696614e+00,1.104954e+00,1.544849e-01
8.817208e+00,5.694876e+00,1.104989e+00,1.544779e-01
8.817409e+00,5.693138e+00,1.105024e+00,1.544709e-01
8.817609e+00,5.691400e+00,1.105060e+00,1.544638e-01
8.817810e+00,5.689663e+00,1.105095e+00,1.544568e-01
8.818010e+00,5.687925e+00,1.105131e+00,1.544498e-01
8.818211e+00,5.686189e+00,1.105166e+00,1.544428e-01
8.818412e+00,5.684452e+00,1.105202e+00,1.544358e-01
8.818612e+00,5.682716e+00,1.105237e+00,1.544288e-01
8.818813e+00,5.680979e+00,1.105273e+00,1.544217e-01
8.819013e+00,5.679243e+00,1.105308e+00,1.544147e-01
8.819214e+00,5.677508e+00,1.105344e+00,1.544077e-01
8.819415e+00,5.675772e+00,1.105379e+00,1.544007e-01
8.819615e+00,5.674037e+00,1.105414e+00,1.543937e-01
8.819816e+00,5.672302e+00,1.105450e+00,1.543867e-01
8.820016e+00,5.670568e+00,1.105485e+00,1.543796e-01
8.820217e+00,5.668833e+00,1.105521e+00,1.543726e-01
8.820418e+00,5.667099e+00,1.105556e+00,1.543656e-01
8.820618e+00,5.665365e+00,1.105591e+00,1.543586e-01
8.820819e+00,5.663632e+00,1.105627e+00,1.543516e-01
8.821020e+00,5.661898e+00,1.105662e+00,1.543446e-01
8.821220e+00,5.660165e+00,1.105698e+00,1.543375e-01
8.821421e+00,5.658432e+00,1.105733e+00,1.543305e-01
8.821621e+00,5.656700e+00,1.105769e+00,1.543235e-01
8.821822e+00,5.654967e+00,1.105804e+00,1.543165e-01
8.822023e+00,5.653235e+00,1.105839e+00,1.543095e-01
8.822223e+00,5.651503e+00,1.105875e+00,1.543025e-01
8.822424e+00,5.649771e+00,1.105910e+00,1.542955e-01
8.822624e+00,5.648040e+00,1.105945e+00,1.542884e-01
8.822825e+00,5.646309e+00,1.105981e+00,1.542814e-01
8.823026e+00,5.644578e+00,1.106016e+00,1.542744e-01
8.823226e+00,5.642847e+00,1.106052e+00,1.542674e-01
8.823427e+00,5.641117e+00,1.106087e+00,1.542604e-01
8.823628e+00,5.639387e+00,1.106122e+00,1.542534e-01
8.823828e+00,5.637657e+00,1.106158e+00,1.542464e-01
8.824029e+00,5.635927e+00,1.106193e+00,1.542394e-01
8.824229e+00,5.634198e+00,1.106228e+00,1.542323e-01
8.824430e+00,5.632469e+00,1.106264e+00,1.542253e-01
8.824631e+00,5.630740e+00,1.106299e+00,1.542183e-01
8.824831e+00,5.629012e+00,1.106335e+00,1.542113e-01
8.825032e+00,5.627283e+00,1.106370e+00,1.542043e-01
8.825232e+00,5.625555e+00,1.106405e+00,1.541973e-01
8.825433e+00,5.623827e+00,1.106441e+00,1.541903e-01
8.825634e+00,5.622100e+00,1.106476e+00,1.541833e-01
8.825834e+00,5.620372e+00,1.106511e+00,1.541762e-01
8.826035e+00,5.618645e+00,1.106547e+00,1.541692e-01
8.826236e+00,5.616918e+00,1.106582e+00,1.541622e-01
8.826436e+00,5.615192e+00,1.106617e+00,1.541552e-01
8.826637e+00,5.613465e+00,1.106653e+00,1.541482e-01
8.826837e+00,5.611739e+00,1.106688e+00,1.541412e-01
8.827038e+00,5.610013e+00,1.106723e+00,1.541342e-01
8.827239e+00,5.608288e+00,1.106759e+00,1.541272e-01
8.827439e+00,5.606562e+00,1.106794e+00,1.541202e-01
8.827640e+00,5.604837e+00,1.106829e+00,1.541132e-01
8.827840e+00,5.603113e+00,1.106865e+00,1.541061e-01
8.828041e+00,5.601388e+00,1.106900e+00,1.540991e-01
8.828242e+00,5.599664e+00,1.106935e+00,1.540921e-01
8.828442e+00,5.597940e+00,1.106971e+00,1.540851e-01
8.828643e+00,5.596216e+00,1.107006e+00,1.540781e-01
8.828844e+00,5.594492e+00,1.107041e+00,1.540711e-01
8.829044e+00,5.592769e+00,1.107076e+00,1.540641e-01
8.829245e+00,5.591046e+00,1.107112e+00,1.540571e-01
8.829445e+00,5.589323e+00,1.107147e+00,1.540501e-01
8.829646e+00,5.587600e+00,1.107182e+00,1.540431e-01
8.829847e+00,5.585878e+00,1.107218e+00,1.540361e-01
8.830047e+00,5.584156e+00,1.107253e+00,1.540290e-01
8.830248e+00,5.582434e+00,1.107288e+00,1.540220e-01
8.830448e+00,5.580713e+00,1.107323e+00,1.540150e-01
8.830649e+00,5.578991e+00,1.107359e+00,1.540080e-01
8.830850e+00,5.577270e+00,1.107394e+00,1.540010e-01
8.831050e+00,5.575549e+00,1.107429e+00,1.539940e-01
8.831251e+00,5.573829e+00,1.107465e+00,1.539870e-01
8.831452e+00,5.572109e+00,1.107500e+00,1.539800e-01
8.831652e+00,5.570389e+00,1.107535e+00,1.539730e-01
8.831853e+00,5.568669e+00,1.107570e+00,1.539660e-01
8.832053e+00,5.566949e+00,1.107606e+00,1.539590e-01
8.832254e+00,5.565230e+00,1.107641e+00,1.539520e-01
8.832455e+00,5.563511e+00,1.107676e+00,1.539450e-01
8.832655e+00,5.561792e+00,1.107711e+00,1.539380e-01
8.832856e+00,5.560074e+00,1.107747e+00,1.539310e-01
8.833056e+00,5.558355e+00,1.107782e+00,1.539240e-01
8.833257e+00,5.556637e+00,1.107817e+00,1.539169e-01
8.833458e+00,5.554919e+00,1.107852e+00,1.539099e-01
8.833658e+00,5.553202e+00,1.107888e+00,1.539029e-01
8.833859e+00,5.551485e+00,1.107923e+00,1.538959e-01
8.834060e+00,5.549768e+00,1.107958e+00,1.538889e-01
8.834260e+00,5.548051e+00,1.107993e+00,1.538819e-01
8.834461e+00,5.546334e+00,1.108028e+00,1.538749e-01
8.834661e+00,5.544618e+00,1.108064e+00,1.538679e-01
8.834862e+00,5.542902e+00,1.108099e+00,1.538609e-01
8.835063e+00,5.541186e+00,1.108134e+00,1.538539e-01
8.835263e+00,5.539471e+00,1.108169e+00,1.538469e-01
8.835464e+00,5.537755e+00,1.108205e+00,1.538399e-01
8.835664e+00,5.536040e+00,1.108240e+00,1.538329e-01
8.835865e+00,5.534326e+00,1.108275e+00,1.538259e-01
8.836066e+00,5.532611e+00,1.108310e+00,1.538189e-01
8.836266e+00,5.530897e+00,1.108345e+00,1.538119e-01
8.836467e+00,5.529183e+00,1.108381e+00,1.538049e-01
8.836667e+00,5.527469e+00,1.108416e+00,1.537979e-01
8.836868e+00,5.525756e+00,1.108451e+00,1.537909e-01
8.837069e+00,5.524042e+00,1.108486e+00,1.537839e-01
8.837269e+00,5.522329e+00,1.108521e+00,1.537769e-01
8.837470e+00,5.520617e+00,1.108557e+00,1.537699e-01
8.837671e+00,5.518904e+00,1.108592e+00,1.537629e-01
8.837871e+00,5.517192e+00,1.108627e+00,1.537559e-01
8.838072e+00,5.515480e+00,1.108662e+00,1.537489e-01
8.838272e+00,5.513768e+00,1.108697e+00,1.537419e-01
8.838473e+00,5.512057e+00,1.108732e+00,1.537349e-01
8.838674e+00,5.510345e+00,1.108768e+00,1.537279e-01
8.838874e+00,5.508634e+00,1.108803e+00,1.537209e-01
8.839075e+00,5.506924e+00,1.108838e+00,1.537139e-01
8.839275e+00,5.505213e+00,1.108873e+00,1.537069e-01
8.839476e+00,5.503503e+00,1.108908e+00,1.536999e-01
8.839677e+00,5.501793e+00,1.108943e+00,1.536929e-01
8.839877e+00,5.500083e+00,1.108978e+00,1.536859e-01
8.840078e+00,5.498374e+00,1.109014e+00,1.536789e-01
8.840279e+00,5.496665e+00,1.109049e+00,1.536719e-01
8.840479e+00,5.494956e+00,1.109084e+00,1.536649e-01
8.840680e+00,5.493247e+00,1.109119e+00,1.536579e-01
8.840880e+00,5.491538e+00,1.109154e+00,1.536509e-01
8.841081e+00,5.489830e+00,1.109189e+00,1.536439e-01
8.841282e+00,5.488122e+00,1.109224e+00,1.536369e-01
8.841482e+00,5.486415e+00,1.109260e+00,1.536299e-01
8.841683e+00,5.484707e+00,1.109295e+00,1.536229e-01
8.841883e+00,5.483000e+00,1.109330e+00,1.536159e-01
8.842084e+00,5.481293e+00,1.109365e+00,1.536089e-01
8.842285e+00,5.479586e+00,1.109400e+00,1.536019e-01
8.842485e+00,5.477880e+00,1.109435e+00,1.535949e-01
8.842686e+00,5.476174e+00,1.109470e+00,1.535879e-01
8.842887e+00,5.474468e+00,1.109505e+00,1.535809e-01
8.843087e+00,5.472762e+00,1.109540e+00,1.535739e-01
8.843288e+00,5.471056e+00,1.109576e+00,1.535669e-01
8.843488e+00,5.469351e+00,1.109611e+00,1.535599e-01
8.843689e+00,5.467646e+00,1.109646e+00,1.535529e-01
8.843890e+00,5.465942e+00,1.109681e+00,1.535459e-01
8.844090e+00,5.464237e+00,1.109716e+00,1.535389e-01
8.844291e+00,5.462533e+00,1.109751e+00,1.535319e-01
8.844491e+00,5.460829e+00,1.109786e+00,1.535249e-01
8.844692e+00,5.459125e+00,1.109821e+00,1.535179e-01
8.844893e+00,5.457422e+00,1.109856e+00,1.535109e-01
8.845093e+00,5.455719e+00,1.109891e+00,1.535039e-01
8.845294e+00,5.454016e+00,1.109926e+00,1.534970e-01
8.845495e+00,5.452313e+00,1.109962e+00,1.534900e-01
8.845695e+00,5.450611e+00,1.109997e+00,1.534830e-01
8.845896e+00,5.448909e+00,1.110032e+00,1.534760e-01
8.846096e+00,5.447207e+00,1.110067e+00,1.534690e-01
8.846297e+00,5.445505e+00,1.110102e+00,1.534620e-01
8.846498e+00,5.443804e+00,1.110137e+00,1.534550e-01
8.846698e+00,5.442103e+00,1.110172e+00,1.534480e-01
8.846899e+00,5.440402e+00,1.110207e+00,1.534410e-01
8.847099e+00,5.438701e+00,1.110242e+00,1.534340e-01
8.847300e+00,5.437001e+00,1.110277e+00,1.534270e-01
8.847501e+00,5.435300e+00,1.110312e+00,1.534200e-01
8.847701e+00,5.433601e+00,1.110347e+00,1.534130e-01
8.847902e+00,5.431901e+00,1.110382e+00,1.534060e-01
8.848103e+00,5.430201e+00,1.110417e+00,1.533990e-01
8.848303e+00,5.428502e+00,1.110452e+00,1.533921e-01
8.848504e+00,5.426803e+00,1.110487e+00,1.533851e-01
8.848704e+00,5.425105e+00,1.110522e+00,1.533781e-01
8.848905e+00,5.423406e+00,1.110557e+00,1.533711e-01
8.849106e+00,5.421708e+00,1.110592e+00,1.533641e-01
8.849306e+00,5.420010e+00,1.110627e+00,1.533571e-01
8.849507e+00,5.418313e+00,1.110662e+00,1.533501e-01
8.849707e+00,5.416615e+00,1.110697e+00,1.533431e-01
8.849908e+00,5.414918e+00,1.110732e+00,1.533361e-01
8.850109e+00,5.413221e+00,1.110767e+00,1.533291e-01
8.850309e+00,5.411525e+00,1.110802e+00,1.533221e-01
8.850510e+00,5.409828e+00,1.110837e+00,1.533152e-01
8.850711e+00,5.408132e+00,1.110872e+00,1.533082e-01
8.850911e+00,5.406436e+00,1.110907e+00,1.533012e-01
8.851112e+00,5.404741e+00,1.110942e+00,1.532942e-01
8.851312e+00,5.403045e+00,1.110977e+00,1.532872e-01
8.851513e+00,5.401350e+00,1.111012e+00,1.532802e-01
8.851714e+00,5.399656e+00,1.111047e+00,1.532732e-01
8.851914e+00,5.397961e+00,1.111082e+00,1.532662e-01
8.852115e+00,5.396267e+00,1.111117e+00,1.532592e-01
8.852315e+00,5.394572e+00,1.111152e+00,1.532522e-01
8.852516e+00,5.392879e+00,1.111187e+00,1.532453e-01
8.852717e+00,5.391185e+00,1.111222e+00,1.532383e-01
8.852917e+00,5.389492e+00,1.111257e+00,1.532313e-01
8.853118e+00,5.387799e+00,1.111292e+00,1.532243e-01
8.853318e+00,5.386106e+00,1.111327e+00,1.532173e-01
8.853519e+00,5.384413e+00,1.111362e+00,1.532103e-01
8.853720e+00,5.382721e+00,1.111397e+00,1.532033e-01
8.853920e+00,5.381029e+00,1.111432e+00,1.531963e-01
8.854121e+00,5.379337e+00,1.111467e+00,1.531894e-01
8.854322e+00,5.377645e+00,1.111502e+00,1.531824e-01
8.854522e+00,5.375954e+00,1.111537e+00,1.531754e-01
8.854723e+00,5.374263e+00,1.111572e+00,1.531684e-01
8.854923e+00,5.372572e+00,1.111607e+00,1.531614e-01
8.855124e+00,5.370882e+00,1.111642e+00,1.531544e-01
8.855325e+00,5.369191e+00,1.111676e+00,1.531474e-01
8.855525e+00,5.367501e+00,1.111711e+00,1.531405e-01
8.855726e+00,5.365811e+00,1.111746e+00,1.531335e-01
8.855926e+00,5.364122e+00,1.111781e+00,1.531265e-01
8.856127e+00,5.362432e+00,1.111816e+00,1.531195e-01
8.856328e+00,5.360743e+00,1.111851e+00,1.531125e-01
8.856528e+00,5.359055e+00,1.111886e+00,1.531055e-01
8.856729e+00,5.357366e+00,1.111921e+00,1.530985e-01
8.856930e+00,5.355678e+00,1.111956e+00,1.530916e-01
8.857130e+00,5.353990e+00,1.111991e+00,1.530846e-01
8.857331e+00,5.352302e+00,1.112026e+00,1.530776e-01
8.857531e+00,5.350614e+00,1.112060e+00,1.530706e-01
8.857732e+00,5.348927e+00,1.112095e+00,1.530636e-01
8.857933e+00,5.347240e+00,1.112130e+00,1.530566e-01
8.858133e+00,5.345553e+00,1.112165e+00,1.530497e-01
8.858334e+00,5.343867e+00,1.112200e+00,1.530427e-01
8.858534e+00,5.342180e+00,1.112235e+00,1.530357e-01
8.858735e+00,5.340494e+00,1.112270e+00,1.530287e-01
8.858936e+00,5.338809e+00,1.112305e+00,1.530217e-01
8.859136e+00,5.337123e+00,1.112340e+00,1.530148e-01
8.859337e+00,5.335438e+00,1.112374e+00,1.530078e-01
8.859538e+00,5.333753e+00,1.112409e+00,1.530008e-01
8.859738e+00,5.332068e+00,1.112444e+00,1.529938e-01
8.859939e+00,5.330384e+00,1.112479e+00,1.529868e-01
8.860139e+00,5.328699e+00,1.112514e+00,1.529798e-01
8.860340e+00,5.327015e+00,1.112549e+00,1.529729e-01
8.860541e+00,5.325331e+00,1.112584e+00,1.529659e-01
8.860741e+00,5.323648e+00,1.112618e+00,1.529589e-01
8.860942e+00,5.321965e+00,1.112653e+00,1.529519e-01
8.861142e+00,5.320282e+00,1.112688e+00,1.529449e-01
8.861343e+00,5.318599e+00,1.112723e+00,1.529380e-01
8.861544e+00,5.316916e+00,1.112758e+00,1.529310e-01
8.861744e+00,5.315234e+00,1.112793e+00,1.529240e-01
8.861945e+00,5.313552e+00,1.112828e+00,1.529170e-01
8.862146e+00,5.311870e+00,1.112862e+00,1.529100e-01
8.862346e+00,5.310189e+00,1.112897e+00,1.529031e-01
8.862547e+00,5.308508e+00,1.112932e+00,1.528961e-01
8.862747e+00,5.306827e+00,1.112967e+00,1.528891e-01
8.862948e+00,5.305146e+00,1.113002e+00,1.528821e-01
8.863149e+00,5.303466e+00,1.113036e+00,1.528751e-01
8.863349e+00,5.301785e+00,1.113071e+00,1.528682e-01
8.863550e+00,5.300105e+00,1.113106e+00,1.528612e-01
8.863750e+00,5.298426e+00,1.113141e+00,1.528542e-01
8.863951e+00,5.296746e+00,1.113176e+00,1.528472e-01
8.864152e+00,5.295067e+00,1.113211e+00,1.528403e-01
8.864352e+00,5.293388e+00,1.113245e+00,1.528333e-01
8.864553e+00,5.291709e+00,1.113280e+00,1.528263e-01
8.864754e+00,5.290031e+00,1.113315e+00,1.528193e-01
8.864954e+00,5.288353e+00,1.113350e+00,1.528123e-01
8.865155e+00,5.286675e+00,1.113385e+00,1.528054e-01
8.865355e+00,5.284997e+00,1.113419e+00,1.527984e-01
8.865556e+00,5.283319e+00,1.113454e+00,1.527914e-01
8.865757e+00,5.281642e+00,1.113489e+00,1.527844e-01
8.865957e+00,5.279965e+00,1.113524e+00,1.527775e-01
8.866158e+00,5.278289e+00,1.113558e+00,1.527705e-01
8.866358e+00,5.276612e+00,1.113593e+00,1.527635e-01
8.866559e+00,5.274936e+00,1.113628e+00,1.527565e-01
8.866760e+00,5.273260e+00,1.113663e+00,1.527496e-01
8.866960e+00,5.271584e+00,1.113697e+00,1.527426e-01
8.867161e+00,5.269909e+00,1.113732e+00,1.527356e-01
8.867362e+00,5.268234e+00,1.113767e+00,1.527286e-01
8.867562e+00,5.266559e+00,1.113802e+00,1.527217e-01
8.867763e+00,5.264884e+00,1.113837e+00,1.527147e-01
8.867963e+00,5.263210e+00,1.113871e+00,1.527077e-01
8.868164e+00,5.261536e+00,1.113906e+00,1.527007e-01
8.868365e+00,5.259862e+00,1.113941e+00,1.526938e-01
8.868565e+00,5.258188e+00,1.113975e+00,1.526868e-01
8.868766e+00,5.256515e+00,1.114010e+00,1.526798e-01
8.868966e+00,5.254841e+00,1.114045e+00,1.526729e-01
8.869167e+00,5.253168e+00,1.114080e+00,1.526659e-01
8.869368e+00,5.251496e+00,1.114114e+00,1.526589e-01
8.869568e+00,5.249823e+00,1.114149e+00,1.526519e-01
8.869769e+00,5.248151e+00,1.114184e+00,1.526450e-01
8.869970e+00,5.246479e+00,1.114219e+00,1.526380e-01
8.870170e+00,5.244808e+00,1.114253e+00,1.526310e-01
8.870371e+00,5.243136e+00,1.114288e+00,1.526240e-01
8.870571e+00,5.241465e+00,1.114323e+00,1.526171e-01
8.870772e+00,5.239794e+00,1.114357e+00,1.526101e-01
8.870973e+00,5.238124e+00,1.114392e+00,1.526031e-01
8.871173e+00,5.236453e+00,1.114427e+00,1.525962e-01
8.871374e+00,5.234783e+00,1.114462e+00,1.525892e-01
8.871574e+00,5.233113e+00,1.114496e+00,1.525822e-01
8.871775e+00,5.231444e+00,1.114531e+00,1.525753e-01
8.871976e+00,5.229774e+00,1.114566e+00,1.525683e-01
8.872176e+00,5.228105e+00,1.114600e+00,1.525613e-01
8.872377e+00,5.226436e+00,1.114635e+00,1.525543e-01
8.872577e+00,5.224768e+00,1.114670e+00,1.525474e-01
8.872778e+00,5.223099e+00,1.114704e+00,1.525404e-01
8.872979e+00,5.221431e+00,1.114739e+00,1.525334e-01
8.873179e+00,5.219763e+00,1.114774e+00,1.525265e-01
8.873380e+00,5.218096e+00,1.114808e+00,1.525195e-01
8.873581e+00,5.216428e+00,1.114843e+00,1.525125e-01
8.873781e+00,5.214761e+00,1.114878e+00,1.525056e-01
8.873982e+00,5.213094e+00,1.114912e+00,1.524986e-01
8.874182e+00,5.211428e+00,1.114947e+00,1.524916e-01
8.874383e+00,5.209761e+00,1.114982e+00,1.524847e-01
8.874584e+00,5.208095e+00,1.115016e+00,1.524777e-01
8.874784e+00,5.206429e+00,1.115051e+00,1.524707e-01
8.874985e+00,5.204764e+00,1.115086e+00,1.524638e-01
8.875185e+00,5.203098e+00,1.115120e+00,1.524568e-01
8.875386e+00,5.201433e+00,1.115155e+00,1.524498e-01
8.875587e+00,5.199769e+00,1.115190e+00,1.524429e-01
8.875787e+00,5.198104e+00,1.115224e+00,1.524359e-01
8.875988e+00,5.196440e+00,1.115259e+00,1.524289e-01
8.876189e+00,5.194776e+00,1.115293e+00,1.524220e-01
8.876389e+00,5.193112e+00,1.115328e+00,1.524150e-01
