r,P,m
8.2393753894e+00,1.1160446771e+02,1.6035769143e+00
8.2395753548e+00,1.1158957853e+02,1.6036563631e+00
8.2397753203e+00,1.1157469028e+02,1.6037358118e+00
8.2399752857e+00,1.1155980294e+02,1.6038152606e+00
8.2401752511e+00,1.1154491653e+02,1.6038947093e+00
8.2403752166e+00,1.1153003105e+02,1.6039741580e+00
8.2405751820e+00,1.1151514649e+02,1.6040536067e+00
8.2407751474e+00,1.1150026285e+02,1.6041330554e+00
8.2409751128e+00,1.1148538014e+02,1.6042125041e+00
8.2411750783e+00,1.1147049835e+02,1.6042919528e+00
8.2413750437e+00,1.1145561749e+02,1.6043714014e+00
8.2415750091e+00,1.1144073755e+02,1.6044508501e+00
8.2417749745e+00,1.1142585853e+02,1.6045302987e+00
8.2419749400e+00,1.1141098044e+02,1.6046097473e+00
8.2421749054e+00,1.1139610327e+02,1.6046891959e+00
8.2423748708e+00,1.1138122703e+02,1.6047686445e+00
8.2425748362e+00,1.1136635171e+02,1.6048480931e+00
8.2427748017e+00,1.1135147731e+02,1.6049275417e+00
8.2429747671e+00,1.1133660384e+02,1.6050069902e+00
8.2431747325e+00,1.1132173130e+02,1.6050864387e+00
8.2433746979e+00,1.1130685968e+02,1.6051658873e+00
8.2435746634e+00,1.1129198898e+02,1.6052453358e+00
8.2437746288e+00,1.1127711921e+02,1.6053247843e+00
8.2439745942e+00,1.1126225036e+02,1.6054042327e+00
8.2441745596e+00,1.1124738243e+02,1.6054836812e+00
8.2443745251e+00,1.1123251543e+02,1.6055631296e+00
8.2445744905e+00,1.1121764936e+02,1.6056425781e+00
8.2447744559e+00,1.1120278420e+02,1.6057220265e+00
8.2449744213e+00,1.1118791998e+02,1.6058014748e+00
8.2451743868e+00,1.1117305667e+02,1.6058809232e+00
8.2453743522e+00,1.1115819430e+02,1.6059603716e+00
8.2455743176e+00,1.1114333284e+02,1.6060398199e+00
8.2457742830e+00,1.1112847231e+02,1.6061192682e+00
8.2459742485e+00,1.1111361271e+02,1.6061987165e+00
8.2461742139e+00,1.1109875403e+02,1.6062781648e+00
8.2463741793e+00,1.1108389627e+02,1.6063576130e+00
8.2465741447e+00,1.1106903944e+02,1.6064370613e+00
8.2467741102e+00,1.1105418353e+02,1.6065165095e+00
8.2469740756e+00,1.1103932855e+02,1.6065959577e+00
8.2471740410e+00,1.1102447450e+02,1.6066754058e+00
8.2473740064e+00,1.1100962136e+02,1.6067548540e+00
8.2475739719e+00,1.1099476915e+02,1.6068343021e+00
8.2477739373e+00,1.1097991787e+02,1.6069137502e+00
8.2479739027e+00,1.1096506751e+02,1.6069931983e+00
8.2481738681e+00,1.1095021808e+02,1.6070726464e+00
8.2483738336e+00,1.1093536957e+02,1.6071520944e+00
8.2485737990e+00,1.1092052198e+02,1.6072315424e+00
8.2487737644e+00,1.1090567532e+02,1.6073109904e+00
8.2489737298e+00,1.1089082959e+02,1.6073904384e+00
8.2491736953e+00,1.1087598478e+02,1.6074698863e+00
8.2493736607e+00,1.1086114089e+02,1.6075493342e+00
8.2495736261e+00,1.1084629793e+02,1.6076287821e+00
8.2497735915e+00,1.1083145589e+02,1.6077082300e+00
8.2499735570e+00,1.1081661478e+02,1.6077876778e+00
8.2501735224e+00,1.1080177459e+02,1.6078671256e+00
8.2503734878e+00,1.1078693533e+02,1.6079465734e+00
8.2505734532e+00,1.1077209700e+02,1.6080260212e+00
8.2507734187e+00,1.1075725958e+02,1.6081054689e+00
8.2509733841e+00,1.1074242310e+02,1.6081849166e+00
8.2511733495e+00,1.1072758753e+02,1.6082643643e+00
8.2513733149e+00,1.1071275290e+02,1.6083438119e+00
8.2515732804e+00,1.1069791918e+02,1.6084232596e+00
8.2517732458e+00,1.1068308640e+02,1.6085027071e+00
8.2519732112e+00,1.1066825453e+02,1.6085821547e+00
8.2521731767e+00,1.1065342360e+02,1.6086616022e+00
8.2523731421e+00,1.1063859358e+02,1.6087410497e+00
8.2525731075e+00,1.1062376450e+02,1.6088204972e+00
8.2527730729e+00,1.1060893633e+02,1.6088999447e+00
8.2529730384e+00,1.1059410909e+02,1.6089793921e+00
8.2531730038e+00,1.1057928278e+02,1.6090588395e+00
8.2533729692e+00,1.1056445739e+02,1.6091382868e+00
8.2535729346e+00,1.1054963293e+02,1.6092177341e+00
8.2537729001e+00,1.1053480939e+02,1.6092971814e+00
8.2539728655e+00,1.1051998678e+02,1.6093766287e+00
8.2541728309e+00,1.1050516510e+02,1.6094560759e+00
8.2543727963e+00,1.1049034433e+02,1.6095355231e+00
8.2545727618e+00,1.1047552450e+02,1.6096149702e+00
8.2547727272e+00,1.1046070558e+02,1.6096944174e+00
8.2549726926e+00,1.1044588760e+02,1.6097738644e+00
8.2551726580e+00,1.1043107054e+02,1.6098533115e+00
8.2553726235e+00,1.1041625440e+02,1.6099327585e+00
8.2555725889e+00,1.1040143919e+02,1.6100122055e+00
8.2557725543e+00,1.1038662490e+02,1.6100916525e+00
8.2559725197e+00,1.1037181154e+02,1.6101710994e+00
8.2561724852e+00,1.1035699911e+02,1.6102505463e+00
8.2563724506e+00,1.1034218760e+02,1.6103299931e+00
8.2565724160e+00,1.1032737701e+02,1.6104094399e+00
8.2567723814e+00,1.1031256736e+02,1.6104888867e+00
8.2569723469e+00,1.1029775862e+02,1.6105683334e+00
8.2571723123e+00,1.1028295081e+02,1.6106477801e+00
8.2573722777e+00,1.1026814393e+02,1.6107272268e+00
8.2575722431e+00,1.1025333797e+02,1.6108066734e+00
8.2577722086e+00,1.1023853294e+02,1.6108861200e+00
8.2579721740e+00,1.1022372883e+02,1.6109655665e+00
8.2581721394e+00,1.1020892565e+02,1.6110450130e+00
8.2583721048e+00,1.1019412340e+02,1.6111244595e+00
8.2585720703e+00,1.1017932206e+02,1.6112039059e+00
8.2587720357e+00,1.1016452166e+02,1.6112833523e+00
8.2589720011e+00,1.1014972218e+02,1.6113627986e+00
8.2591719665e+00,1.1013492363e+02,1.6114422449e+00
8.2593719320e+00,1.1012012600e+02,1.6115216912e+00
8.2595718974e+00,1.1010532929e+02,1.6116011374e+00
8.2597718628e+00,1.1009053352e+02,1.6116805836e+00
8.2599718282e+00,1.1007573866e+02,1.6117600297e+00
8.2601717937e+00,1.1006094474e+02,1.6118394758e+00
8.2603717591e+00,1.1004615174e+02,1.6119189219e+00
8.2605717245e+00,1.1003135966e+02,1.6119983679e+00
8.2607716899e+00,1.1001656851e+02,1.6120778138e+00
8.2609716554e+00,1.1000177829e+02,1.6121572598e+00
8.2611716208e+00,1.0998698899e+02,1.6122367056e+00
8.2613715862e+00,1.0997220062e+02,1.6123161515e+00
8.2615715516e+00,1.0995741317e+02,1.6123955973e+00
8.2617715171e+00,1.0994262665e+02,1.6124750430e+00
8.2619714825e+00,1.0992784105e+02,1.6125544887e+00
8.2621714479e+00,1.0991305638e+02,1.6126339344e+00
8.2623714133e+00,1.0989827264e+02,1.6127133800e+00
8.2625713788e+00,1.0988348982e+02,1.6127928255e+00
8.2627713442e+00,1.0986870793e+02,1.6128722711e+00
8.2629713096e+00,1.0985392696e+02,1.6129517165e+00
8.2631712750e+00,1.0983914692e+02,1.6130311620e+00
8.2633712405e+00,1.0982436781e+02,1.6131106073e+00
8.2635712059e+00,1.0980958962e+02,1.6131900527e+00
8.2637711713e+00,1.0979481235e+02,1.6132694979e+00
8.2639711368e+00,1.0978003602e+02,1.6133489432e+00
8.2641711022e+00,1.0976526061e+02,1.6134283883e+00
8.2643710676e+00,1.0975048612e+02,1.6135078335e+00
8.2645710330e+00,1.0973571256e+02,1.6135872786e+00
8.2647709985e+00,1.0972093993e+02,1.6136667236e+00
8.2649709639e+00,1.0970616822e+02,1.6137461686e+00
8.2651709293e+00,1.0969139744e+02,1.6138256135e+00
8.2653708947e+00,1.0967662758e+02,1.6139050584e+00
8.2655708602e+00,1.0966185865e+02,1.6139845032e+00
8.2657708256e+00,1.0964709065e+02,1.6140639480e+00
8.2659707910e+00,1.0963232357e+02,1.6141433927e+00
8.2661707564e+00,1.0961755742e+02,1.6142228374e+00
8.2663707219e+00,1.0960279219e+02,1.6143022820e+00
8.2665706873e+00,1.0958802789e+02,1.6143817266e+00
8.2667706527e+00,1.0957326452e+02,1.6144611711e+00
8.2669706181e+00,1.0955850207e+02,1.6145406156e+00
8.2671705836e+00,1.0954374055e+02,1.6146200600e+00
8.2673705490e+00,1.0952897995e+02,1.6146995044e+00
8.2675705144e+00,1.0951422028e+02,1.6147789487e+00
8.2677704798e+00,1.0949946154e+02,1.6148583929e+00
8.2679704453e+00,1.0948470372e+02,1.6149378371e+00
8.2681704107e+00,1.0946994683e+02,1.6150172813e+00
8.2683703761e+00,1.0945519087e+02,1.6150967253e+00
8.2685703415e+00,1.0944043583e+02,1.6151761694e+00
8.2687703070e+00,1.0942568172e+02,1.6152556133e+00
8.2689702724e+00,1.0941092853e+02,1.6153350573e+00
8.2691702378e+00,1.0939617627e+02,1.6154145011e+00
8.2693702032e+00,1.0938142494e+02,1.6154939449e+00
8.2695701687e+00,1.0936667453e+02,1.6155733887e+00
8.2697701341e+00,1.0935192505e+02,1.6156528324e+00
8.2699700995e+00,1.0933717650e+02,1.6157322760e+00
8.2701700649e+00,1.0932242887e+02,1.6158117196e+00
8.2703700304e+00,1.0930768217e+02,1.6158911631e+00
8.2705699958e+00,1.0929293639e+02,1.6159706065e+00
8.2707699612e+00,1.0927819154e+02,1.6160500499e+00
8.2709699266e+00,1.0926344762e+02,1.6161294932e+00
8.2711698921e+00,1.0924870462e+02,1.6162089365e+00
8.2713698575e+00,1.0923396255e+02,1.6162883797e+00
8.2715698229e+00,1.0921922141e+02,1.6163678229e+00
8.2717697883e+00,1.0920448119e+02,1.6164472660e+00
8.2719697538e+00,1.0918974190e+02,1.6165267090e+00
8.2721697192e+00,1.0917500354e+02,1.6166061520e+00
8.2723696846e+00,1.0916026610e+02,1.6166855949e+00
8.2725696500e+00,1.0914552959e+02,1.6167650377e+00
8.2727696155e+00,1.0913079401e+02,1.6168444805e+00
8.2729695809e+00,1.0911605935e+02,1.6169239232e+00
8.2731695463e+00,1.0910132562e+02,1.6170033659e+00
8.2733695117e+00,1.0908659281e+02,1.6170828085e+00
8.2735694772e+00,1.0907186094e+02,1.6171622510e+00
8.2737694426e+00,1.0905712998e+02,1.6172416935e+00
8.2739694080e+00,1.0904239996e+02,1.6173211359e+00
8.2741693734e+00,1.0902767086e+02,1.6174005782e+00
8.2743693389e+00,1.0901294269e+02,1.6174800205e+00
8.2745693043e+00,1.0899821544e+02,1.6175594627e+00
8.2747692697e+00,1.0898348913e+02,1.6176389048e+00
8.2749692351e+00,1.0896876373e+02,1.6177183469e+00
8.2751692006e+00,1.0895403927e+02,1.6177977889e+00
8.2753691660e+00,1.0893931573e+02,1.6178772308e+00
8.2755691314e+00,1.0892459312e+02,1.6179566727e+00
8.2757690969e+00,1.0890987144e+02,1.6180361145e+00
8.2759690623e+00,1.0889515068e+02,1.6181155562e+00
8.2761690277e+00,1.0888043085e+02,1.6181949979e+00
8.2763689931e+00,1.0886571194e+02,1.6182744395e+00
8.2765689586e+00,1.0885099397e+02,1.6183538810e+00
8.2767689240e+00,1.0883627692e+02,1.6184333225e+00
8.2769688894e+00,1.0882156079e+02,1.6185127638e+00
8.2771688548e+00,1.0880684559e+02,1.6185922052e+00
8.2773688203e+00,1.0879213132e+02,1.6186716464e+00
8.2775687857e+00,1.0877741798e+02,1.6187510876e+00
8.2777687511e+00,1.0876270557e+02,1.6188305287e+00
8.2779687165e+00,1.0874799408e+02,1.6189099697e+00
8.2781686820e+00,1.0873328351e+02,1.6189894107e+00
8.2783686474e+00,1.0871857388e+02,1.6190688516e+00
8.2785686128e+00,1.0870386517e+02,1.6191482924e+00
8.2787685782e+00,1.0868915739e+02,1.6192277332e+00
8.2789685437e+00,1.0867445053e+02,1.6193071738e+00
8.2791685091e+00,1.0865974461e+02,1.6193866145e+00
8.2793684745e+00,1.0864503961e+02,1.6194660550e+00
8.2795684399e+00,1.0863033553e+02,1.6195454954e+00
8.2797684054e+00,1.0861563239e+02,1.6196249358e+00
8.2799683708e+00,1.0860093017e+02,1.6197043761e+00
8.2801683362e+00,1.0858622887e+02,1.6197838164e+00
8.2803683016e+00,1.0857152851e+02,1.6198632565e+00
8.2805682671e+00,1.0855682907e+02,1.6199426966e+00
8.2807682325e+00,1.0854213056e+02,1.6200221366e+00
8.2809681979e+00,1.0852743298e+02,1.6201015765e+00
8.2811681633e+00,1.0851273632e+02,1.6201810164e+00
8.2813681288e+00,1.0849804059e+02,1.6202604562e+00
8.2815680942e+00,1.0848334579e+02,1.6203398959e+00
8.2817680596e+00,1.0846865191e+02,1.6204193355e+00
8.2819680250e+00,1.0845395897e+02,1.6204987750e+00
8.2821679905e+00,1.0843926695e+02,1.6205782145e+00
8.2823679559e+00,1.0842457585e+02,1.6206576539e+00
8.2825679213e+00,1.0840988569e+02,1.6207370932e+00
8.2827678867e+00,1.0839519645e+02,1.6208165325e+00
8.2829678522e+00,1.0838050814e+02,1.6208959716e+00
8.2831678176e+00,1.0836582075e+02,1.6209754107e+00
8.2833677830e+00,1.0835113430e+02,1.6210548497e+00
8.2835677484e+00,1.0833644877e+02,1.6211342886e+00
8.2837677139e+00,1.0832176416e+02,1.6212137274e+00
8.2839676793e+00,1.0830708049e+02,1.6212931662e+00
8.2841676447e+00,1.0829239774e+02,1.6213726048e+00
8.2843676101e+00,1.0827771592e+02,1.6214520434e+00
8.2845675756e+00,1.0826303503e+02,1.6215314819e+00
8.2847675410e+00,1.0824835506e+02,1.6216109204e+00
8.2849675064e+00,1.0823367603e+02,1.6216903587e+00
8.2851674718e+00,1.0821899792e+02,1.6217697970e+00
8.2853674373e+00,1.0820432073e+02,1.6218492351e+00
8.2855674027e+00,1.0818964448e+02,1.6219286732e+00
8.2857673681e+00,1.0817496915e+02,1.6220081112e+00
8.2859673335e+00,1.0816029475e+02,1.6220875492e+00
8.2861672990e+00,1.0814562128e+02,1.6221669870e+00
8.2863672644e+00,1.0813094873e+02,1.6222464248e+00
8.2865672298e+00,1.0811627712e+02,1.6223258624e+00
8.2867671953e+00,1.0810160643e+02,1.6224053000e+00
8.2869671607e+00,1.0808693666e+02,1.6224847375e+00
8.2871671261e+00,1.0807226783e+02,1.6225641749e+00
8.2873670915e+00,1.0805759992e+02,1.6226436123e+00
8.2875670570e+00,1.0804293294e+02,1.6227230495e+00
8.2877670224e+00,1.0802826689e+02,1.6228024867e+00
8.2879669878e+00,1.0801360177e+02,1.6228819237e+00
8.2881669532e+00,1.0799893757e+02,1.6229613607e+00
8.2883669187e+00,1.0798427430e+02,1.6230407976e+00
8.2885668841e+00,1.0796961196e+02,1.6231202344e+00
8.2887668495e+00,1.0795495055e+02,1.6231996711e+00
8.2889668149e+00,1.0794029006e+02,1.6232791077e+00
8.2891667804e+00,1.0792563050e+02,1.6233585443e+00
8.2893667458e+00,1.0791097187e+02,1.6234379807e+00
8.2895667112e+00,1.0789631417e+02,1.6235174171e+00
8.2897666766e+00,1.0788165739e+02,1.6235968533e+00
8.2899666421e+00,1.0786700155e+02,1.6236762895e+00
8.2901666075e+00,1.0785234663e+02,1.6237557256e+00
8.2903665729e+00,1.0783769264e+02,1.6238351616e+00
8.2905665383e+00,1.0782303957e+02,1.6239145975e+00
8.2907665038e+00,1.0780838744e+02,1.6239940333e+00
8.2909664692e+00,1.0779373623e+02,1.6240734690e+00
8.2911664346e+00,1.0777908595e+02,1.6241529046e+00
8.2913664000e+00,1.0776443660e+02,1.6242323401e+00
8.2915663655e+00,1.0774978818e+02,1.6243117756e+00
8.2917663309e+00,1.0773514068e+02,1.6243912109e+00
8.2919662963e+00,1.0772049411e+02,1.6244706462e+00
8.2921662617e+00,1.0770584847e+02,1.6245500813e+00
8.2923662272e+00,1.0769120376e+02,1.6246295164e+00
8.2925661926e+00,1.0767655998e+02,1.6247089513e+00
8.2927661580e+00,1.0766191712e+02,1.6247883862e+00
8.2929661234e+00,1.0764727519e+02,1.6248678210e+00
8.2931660889e+00,1.0763263419e+02,1.6249472557e+00
8.2933660543e+00,1.0761799412e+02,1.6250266902e+00
8.2935660197e+00,1.0760335498e+02,1.6251061247e+00
8.2937659851e+00,1.0758871676e+02,1.6251855591e+00
8.2939659506e+00,1.0757407948e+02,1.6252649934e+00
8.2941659160e+00,1.0755944312e+02,1.6253444276e+00
8.2943658814e+00,1.0754480769e+02,1.6254238617e+00
8.2945658468e+00,1.0753017318e+02,1.6255032957e+00
8.2947658123e+00,1.0751553961e+02,1.6255827296e+00
8.2949657777e+00,1.0750090696e+02,1.6256621634e+00
8.2951657431e+00,1.0748627524e+02,1.6257415971e+00
8.2953657085e+00,1.0747164445e+02,1.6258210307e+00
8.2955656740e+00,1.0745701459e+02,1.6259004642e+00
8.2957656394e+00,1.0744238566e+02,1.6259798976e+00
8.2959656048e+00,1.0742775765e+02,1.6260593309e+00
8.2961655702e+00,1.0741313057e+02,1.6261387641e+00
8.2963655357e+00,1.0739850442e+02,1.6262181972e+00
8.2965655011e+00,1.0738387920e+02,1.6262976302e+00
8.2967654665e+00,1.0736925491e+02,1.6263770631e+00
8.2969654319e+00,1.0735463155e+02,1.6264564959e+00
8.2971653974e+00,1.0734000911e+02,1.6265359286e+00
8.2973653628e+00,1.0732538760e+02,1.6266153611e+00
8.2975653282e+00,1.0731076703e+02,1.6266947936e+00
8.2977652936e+00,1.0729614738e+02,1.6267742260e+00
8.2979652591e+00,1.0728152865e+02,1.6268536583e+00
8.2981652245e+00,1.0726691086e+02,1.6269330905e+00
8.2983651899e+00,1.0725229399e+02,1.6270125225e+00
8.2985651554e+00,1.0723767806e+02,1.6270919545e+00
8.2987651208e+00,1.0722306305e+02,1.6271713863e+00
8.2989650862e+00,1.0720844897e+02,1.6272508181e+00
8.2991650516e+00,1.0719383582e+02,1.6273302497e+00
8.2993650171e+00,1.0717922359e+02,1.6274096813e+00
8.2995649825e+00,1.0716461230e+02,1.6274891127e+00
8.2997649479e+00,1.0715000193e+02,1.6275685440e+00
8.2999649133e+00,1.0713539250e+02,1.6276479753e+00
8.3001648788e+00,1.0712078399e+02,1.6277274064e+00
8.3003648442e+00,1.0710617641e+02,1.6278068374e+00
8.3005648096e+00,1.0709156976e+02,1.6278862683e+00
8.3007647750e+00,1.0707696403e+02,1.6279656991e+00
8.3009647405e+00,1.0706235924e+02,1.6280451297e+00
8.3011647059e+00,1.0704775537e+02,1.6281245603e+00
8.3013646713e+00,1.0703315244e+02,1.6282039908e+00
8.3015646367e+00,1.0701855043e+02,1.6282834211e+00
8.3017646022e+00,1.0700394935e+02,1.6283628514e+00
8.3019645676e+00,1.0698934920e+02,1.6284422815e+00
8.3021645330e+00,1.0697474997e+02,1.6285217115e+00
8.3023644984e+00,1.0696015168e+02,1.6286011414e+00
8.3025644639e+00,1.0694555432e+02,1.6286805712e+00
8.3027644293e+00,1.0693095788e+02,1.6287600009e+00
8.3029643947e+00,1.0691636237e+02,1.6288394305e+00
8.3031643601e+00,1.0690176779e+02,1.6289188599e+00
8.3033643256e+00,1.0688717414e+02,1.6289982893e+00
8.3035642910e+00,1.0687258142e+02,1.6290777185e+00
8.3037642564e+00,1.0685798963e+02,1.6291571476e+00
8.3039642218e+00,1.0684339877e+02,1.6292365767e+00
8.3041641873e+00,1.0682880883e+02,1.6293160056e+00
8.3043641527e+00,1.0681421983e+02,1.6293954343e+00
8.3045641181e+00,1.0679963175e+02,1.6294748630e+00
8.3047640835e+00,1.0678504460e+02,1.6295542915e+00
8.3049640490e+00,1.0677045839e+02,1.6296337200e+00
8.3051640144e+00,1.0675587310e+02,1.6297131483e+00
8.3053639798e+00,1.0674128873e+02,1.6297925765e+00
8.3055639452e+00,1.0672670530e+02,1.6298720046e+00
8.3057639107e+00,1.0671212280e+02,1.6299514326e+00
8.3059638761e+00,1.0669754123e+02,1.6300308604e+00
8.3061638415e+00,1.0668296058e+02,1.6301102882e+00
8.3063638069e+00,1.0666838086e+02,1.6301897158e+00
8.3065637724e+00,1.0665380208e+02,1.6302691433e+00
8.3067637378e+00,1.0663922422e+02,1.6303485707e+00
8.3069637032e+00,1.0662464729e+02,1.6304279979e+00
8.3071636686e+00,1.0661007129e+02,1.6305074251e+00
8.3073636341e+00,1.0659549622e+02,1.6305868521e+00
8.3075635995e+00,1.0658092208e+02,1.6306662790e+00
8.3077635649e+00,1.0656634887e+02,1.6307457058e+00
8.3079635303e+00,1.0655177658e+02,1.6308251324e+00
8.3081634958e+00,1.0653720523e+02,1.6309045590e+00
8.3083634612e+00,1.0652263480e+02,1.6309839854e+00
8.3085634266e+00,1.0650806531e+02,1.6310634117e+00
8.3087633920e+00,1.0649349674e+02,1.6311428379e+00
8.3089633575e+00,1.0647892910e+02,1.6312222640e+00
8.3091633229e+00,1.0646436240e+02,1.6313016899e+00
8.3093632883e+00,1.0644979662e+02,1.6313811157e+00
8.3095632537e+00,1.0643523177e+02,1.6314605414e+00
8.3097632192e+00,1.0642066785e+02,1.6315399670e+00
8.3099631846e+00,1.0640610486e+02,1.6316193924e+00
8.3101631500e+00,1.0639154279e+02,1.6316988177e+00
8.3103631155e+00,1.0637698166e+02,1.6317782429e+00
8.3105630809e+00,1.0636242146e+02,1.6318576680e+00
8.3107630463e+00,1.0634786218e+02,1.6319370929e+00
8.3109630117e+00,1.0633330384e+02,1.6320165178e+00
8.3111629772e+00,1.0631874642e+02,1.6320959425e+00
8.3113629426e+00,1.0630418994e+02,1.6321753670e+00
8.3115629080e+00,1.0628963438e+02,1.6322547915e+00
8.3117628734e+00,1.0627507975e+02,1.6323342158e+00
8.3119628389e+00,1.0626052606e+02,1.6324136400e+00
8.3121628043e+00,1.0624597329e+02,1.6324930641e+00
8.3123627697e+00,1.0623142145e+02,1.6325724880e+00
8.3125627351e+00,1.0621687054e+02,1.6326519118e+00
8.3127627006e+00,1.0620232056e+02,1.6327313355e+00
8.3129626660e+00,1.0618777151e+02,1.6328107590e+00
8.3131626314e+00,1.0617322339e+02,1.6328901824e+00
8.3133625968e+00,1.0615867620e+02,1.6329696057e+00
8.3135625623e+00,1.0614412994e+02,1.6330490289e+00
8.3137625277e+00,1.0612958461e+02,1.6331284519e+00
8.3139624931e+00,1.0611504020e+02,1.6332078748e+00
8.3141624585e+00,1.0610049673e+02,1.6332872976e+00
8.3143624240e+00,1.0608595419e+02,1.6333667203e+00
8.3145623894e+00,1.0607141257e+02,1.6334461428e+00
8.3147623548e+00,1.0605687189e+02,1.6335255651e+00
8.3149623202e+00,1.0604233213e+02,1.6336049874e+00
8.3151622857e+00,1.0602779331e+02,1.6336844095e+00
8.3153622511e+00,1.0601325541e+02,1.6337638315e+00
8.3155622165e+00,1.0599871845e+02,1.6338432533e+00
8.3157621819e+00,1.0598418241e+02,1.6339226751e+00
8.3159621474e+00,1.0596964731e+02,1.6340020966e+00
8.3161621128e+00,1.0595511313e+02,1.6340815181e+00
8.3163620782e+00,1.0594057988e+02,1.6341609394e+00
8.3165620436e+00,1.0592604757e+02,1.6342403606e+00
8.3167620091e+00,1.0591151618e+02,1.6343197816e+00
8.3169619745e+00,1.0589698572e+02,1.6343992025e+00
8.3171619399e+00,1.0588245620e+02,1.6344786233e+00
8.3173619053e+00,1.0586792760e+02,1.6345580440e+00
8.3175618708e+00,1.0585339993e+02,1.6346374645e+00
8.3177618362e+00,1.0583887319e+02,1.6347168848e+00
8.3179618016e+00,1.0582434738e+02,1.6347963051e+00
8.3181617670e+00,1.0580982251e+02,1.6348757252e+00
8.3183617325e+00,1.0579529856e+02,1.6349551451e+00
8.3185616979e+00,1.0578077554e+02,1.6350345649e+00
8.3187616633e+00,1.0576625345e+02,1.6351139846e+00
8.3189616287e+00,1.0575173229e+02,1.6351934041e+00
8.3191615942e+00,1.0573721206e+02,1.6352728236e+00
8.3193615596e+00,1.0572269277e+02,1.6353522428e+00
8.3195615250e+00,1.0570817440e+02,1.6354316619e+00
8.3197614904e+00,1.0569365696e+02,1.6355110809e+00
8.3199614559e+00,1.0567914045e+02,1.6355904998e+00
8.3201614213e+00,1.0566462487e+02,1.6356699185e+00
8.3203613867e+00,1.0565011022e+02,1.6357493370e+00
8.3205613521e+00,1.0563559650e+02,1.6358287555e+00
8.3207613176e+00,1.0562108372e+02,1.6359081737e+00
8.3209612830e+00,1.0560657186e+02,1.6359875919e+00
8.3211612484e+00,1.0559206093e+02,1.6360670099e+00
8.3213612138e+00,1.0557755093e+02,1.6361464277e+00
8.3215611793e+00,1.0556304186e+02,1.6362258454e+00
8.3217611447e+00,1.0554853372e+02,1.6363052630e+00
8.3219611101e+00,1.0553402652e+02,1.6363846804e+00
8.3221610756e+00,1.0551952024e+02,1.6364640977e+00
8.3223610410e+00,1.0550501489e+02,1.6365435148e+00
8.3225610064e+00,1.0549051047e+02,1.6366229318e+00
8.3227609718e+00,1.0547600699e+02,1.6367023487e+00
8.3229609373e+00,1.0546150443e+02,1.6367817654e+00
8.3231609027e+00,1.0544700280e+02,1.6368611819e+00
8.3233608681e+00,1.0543250211e+02,1.6369405983e+00
8.3235608335e+00,1.0541800234e+02,1.6370200146e+00
8.3237607990e+00,1.0540350350e+02,1.6370994307e+00
8.3239607644e+00,1.0538900560e+02,1.6371788467e+00
8.3241607298e+00,1.0537450862e+02,1.6372582625e+00
8.3243606952e+00,1.0536001258e+02,1.6373376782e+00
8.3245606607e+00,1.0534551746e+02,1.6374170937e+00
8.3247606261e+00,1.0533102328e+02,1.6374965091e+00
8.3249605915e+00,1.0531653003e+02,1.6375759243e+00
8.3251605569e+00,1.0530203770e+02,1.6376553394e+00
8.3253605224e+00,1.0528754631e+02,1.6377347544e+00
8.3255604878e+00,1.0527305585e+02,1.6378141692e+00
8.3257604532e+00,1.0525856631e+02,1.6378935838e+00
8.3259604186e+00,1.0524407771e+02,1.6379729983e+00
8.3261603841e+00,1.0522959004e+02,1.6380524126e+00
8.3263603495e+00,1.0521510330e+02,1.6381318268e+00
8.3265603149e+00,1.0520061749e+02,1.6382112408e+00
8.3267602803e+00,1.0518613261e+02,1.6382906547e+00
8.3269602458e+00,1.0517164866e+02,1.6383700684e+00
8.3271602112e+00,1.0515716564e+02,1.6384494820e+00
8.3273601766e+00,1.0514268355e+02,1.6385288954e+00
8.3275601420e+00,1.0512820240e+02,1.6386083087e+00
8.3277601075e+00,1.0511372217e+02,1.6386877218e+00
8.3279600729e+00,1.0509924287e+02,1.6387671348e+00
8.3281600383e+00,1.0508476451e+02,1.6388465476e+00
8.3283600037e+00,1.0507028707e+02,1.6389259603e+00
8.3285599692e+00,1.0505581057e+02,1.6390053728e+00
8.3287599346e+00,1.0504133499e+02,1.6390847851e+00
8.3289599000e+00,1.0502686035e+02,1.6391641973e+00
8.3291598654e+00,1.0501238663e+02,1.6392436094e+00
8.3293598309e+00,1.0499791385e+02,1.6393230212e+00
8.3295597963e+00,1.0498344200e+02,1.6394024330e+00
8.3297597617e+00,1.0496897108e+02,1.6394818445e+00
8.3299597271e+00,1.0495450109e+02,1.6395612560e+00
8.3301596926e+00,1.0494003203e+02,1.6396406672e+00
8.3303596580e+00,1.0492556390e+02,1.6397200783e+00
8.3305596234e+00,1.0491109670e+02,1.6397994893e+00
8.3307595888e+00,1.0489663044e+02,1.6398789000e+00
8.3309595543e+00,1.0488216510e+02,1.6399583107e+00
8.3311595197e+00,1.0486770070e+02,1.6400377211e+00
8.3313594851e+00,1.0485323722e+02,1.6401171314e+00
8.3315594505e+00,1.0483877468e+02,1.6401965416e+00
8.3317594160e+00,1.0482431306e+02,1.6402759516e+00
8.3319593814e+00,1.0480985238e+02,1.6403553614e+00
8.3321593468e+00,1.0479539263e+02,1.6404347711e+00
8.3323593122e+00,1.0478093381e+02,1.6405141806e+00
