r,P,m
8.0754037406e+00,2.9389160806e+00,8.9539640874e-01
8.0756037060e+00,2.9382002732e+00,8.9541309105e-01
8.0758036714e+00,2.9374846016e+00,8.9542977168e-01
8.0760036368e+00,2.9367690658e+00,8.9544645064e-01
8.0762036023e+00,2.9360536659e+00,8.9546312792e-01
8.0764035677e+00,2.9353384016e+00,8.9547980353e-01
8.0766035331e+00,2.9346232732e+00,8.9549647746e-01
8.0768034985e+00,2.9339082804e+00,8.9551314972e-01
8.0770034640e+00,2.9331934234e+00,8.9552982030e-01
8.0772034294e+00,2.9324787021e+00,8.9554648921e-01
8.0774033948e+00,2.9317641164e+00,8.9556315644e-01
8.0776033603e+00,2.9310496664e+00,8.9557982199e-01
8.0778033257e+00,2.9303353520e+00,8.9559648588e-01
8.0780032911e+00,2.9296211733e+00,8.9561314808e-01
8.0782032565e+00,2.9289071301e+00,8.9562980862e-01
8.0784032220e+00,2.9281932225e+00,8.9564646747e-01
8.0786031874e+00,2.9274794505e+00,8.9566312466e-01
8.0788031528e+00,2.9267658140e+00,8.9567978016e-01
8.0790031182e+00,2.9260523130e+00,8.9569643400e-01
8.0792030837e+00,2.9253389475e+00,8.9571308615e-01
8.0794030491e+00,2.9246257175e+00,8.9572973664e-01
8.0796030145e+00,2.9239126229e+00,8.9574638545e-01
8.0798029799e+00,2.9231996638e+00,8.9576303258e-01
8.0800029454e+00,2.9224868401e+00,8.9577967804e-01
8.0802029108e+00,2.9217741518e+00,8.9579632182e-01
8.0804028762e+00,2.9210615989e+00,8.9581296393e-01
8.0806028416e+00,2.9203491814e+00,8.9582960437e-01
8.0808028071e+00,2.9196368992e+00,8.9584624313e-01
8.0810027725e+00,2.9189247523e+00,8.9586288021e-01
8.0812027379e+00,2.9182127407e+00,8.9587951562e-01
8.0814027033e+00,2.9175008644e+00,8.9589614936e-01
8.0816026688e+00,2.9167891234e+00,8.9591278142e-01
8.0818026342e+00,2.9160775176e+00,8.9592941181e-01
8.0820025996e+00,2.9153660471e+00,8.9594604052e-01
8.0822025650e+00,2.9146547117e+00,8.9596266756e-01
8.0824025305e+00,2.9139435116e+00,8.9597929292e-01
8.0826024959e+00,2.9132324466e+00,8.9599591661e-01
8.0828024613e+00,2.9125215168e+00,8.9601253863e-01
8.0830024267e+00,2.9118107220e+00,8.9602915897e-01
8.0832023922e+00,2.9111000625e+00,8.9604577763e-01
8.0834023576e+00,2.9103895379e+00,8.9606239462e-01
8.0836023230e+00,2.9096791485e+00,8.9607900994e-01
8.0838022884e+00,2.9089688941e+00,8.9609562358e-01
8.0840022539e+00,2.9082587748e+00,8.9611223555e-01
8.0842022193e+00,2.9075487905e+00,8.9612884584e-01
8.0844021847e+00,2.9068389411e+00,8.9614545446e-01
8.0846021501e+00,2.9061292268e+00,8.9616206141e-01
8.0848021156e+00,2.9054196474e+00,8.9617866668e-01
8.0850020810e+00,2.9047102029e+00,8.9619527028e-01
8.0852020464e+00,2.9040008934e+00,8.9621187220e-01
8.0854020118e+00,2.9032917187e+00,8.9622847245e-01
8.0856019773e+00,2.9025826790e+00,8.9624507102e-01
8.0858019427e+00,2.9018737741e+00,8.9626166792e-01
8.0860019081e+00,2.9011650040e+00,8.9627826315e-01
8.0862018735e+00,2.9004563688e+00,8.9629485670e-01
8.0864018390e+00,2.8997478683e+00,8.9631144858e-01
8.0866018044e+00,2.8990395027e+00,8.9632803878e-01
8.0868017698e+00,2.8983312718e+00,8.9634462731e-01
8.0870017352e+00,2.8976231756e+00,8.9636121417e-01
8.0872017007e+00,2.8969152142e+00,8.9637779935e-01
8.0874016661e+00,2.8962073875e+00,8.9639438286e-01
8.0876016315e+00,2.8954996955e+00,8.9641096469e-01
8.0878015969e+00,2.8947921381e+00,8.9642754485e-01
8.0880015624e+00,2.8940847154e+00,8.9644412333e-01
8.0882015278e+00,2.8933774274e+00,8.9646070014e-01
8.0884014932e+00,2.8926702739e+00,8.9647727528e-01
8.0886014586e+00,2.8919632550e+00,8.9649384875e-01
8.0888014241e+00,2.8912563707e+00,8.9651042054e-01
8.0890013895e+00,2.8905496210e+00,8.9652699065e-01
8.0892013549e+00,2.8898430057e+00,8.9654355909e-01
8.0894013204e+00,2.8891365250e+00,8.9656012586e-01
8.0896012858e+00,2.8884301788e+00,8.9657669096e-01
8.0898012512e+00,2.8877239671e+00,8.9659325438e-01
8.0900012166e+00,2.8870178898e+00,8.9660981612e-01
8.0902011821e+00,2.8863119470e+00,8.9662637620e-01
8.0904011475e+00,2.8856061386e+00,8.9664293460e-01
8.0906011129e+00,2.8849004645e+00,8.9665949132e-01
8.0908010783e+00,2.8841949249e+00,8.9667604637e-01
8.0910010438e+00,2.8834895196e+00,8.9669259975e-01
8.0912010092e+00,2.8827842487e+00,8.9670915146e-01
8.0914009746e+00,2.8820791121e+00,8.9672570149e-01
8.0916009400e+00,2.8813741097e+00,8.9674224985e-01
8.0918009055e+00,2.8806692417e+00,8.9675879653e-01
8.0920008709e+00,2.8799645079e+00,8.9677534154e-01
8.0922008363e+00,2.8792599084e+00,8.9679188488e-01
8.0924008017e+00,2.8785554431e+00,8.9680842654e-01
8.0926007672e+00,2.8778511120e+00,8.9682496653e-01
8.0928007326e+00,2.8771469151e+00,8.9684150485e-01
8.0930006980e+00,2.8764428524e+00,8.9685804149e-01
8.0932006634e+00,2.8757389238e+00,8.9687457646e-01
8.0934006289e+00,2.8750351294e+00,8.9689110976e-01
8.0936005943e+00,2.8743314690e+00,8.9690764138e-01
8.0938005597e+00,2.8736279428e+00,8.9692417133e-01
8.0940005251e+00,2.8729245506e+00,8.9694069961e-01
8.0942004906e+00,2.8722212925e+00,8.9695722621e-01
8.0944004560e+00,2.8715181684e+00,8.9697375114e-01
8.0946004214e+00,2.8708151783e+00,8.9699027439e-01
8.0948003868e+00,2.8701123222e+00,8.9700679598e-01
8.0950003523e+00,2.8694096001e+00,8.9702331589e-01
8.0952003177e+00,2.8687070119e+00,8.9703983412e-01
8.0954002831e+00,2.8680045577e+00,8.9705635069e-01
8.0956002485e+00,2.8673022374e+00,8.9707286558e-01
8.0958002140e+00,2.8666000510e+00,8.9708937879e-01
8.0960001794e+00,2.8658979985e+00,8.9710589034e-01
8.0962001448e+00,2.8651960799e+00,8.9712240021e-01
8.0964001102e+00,2.8644942951e+00,8.9713890840e-01
8.0966000757e+00,2.8637926441e+00,8.9715541493e-01
8.0968000411e+00,2.8630911269e+00,8.9717191978e-01
8.0970000065e+00,2.8623897435e+00,8.9718842296e-01
8.0971999719e+00,2.8616884939e+00,8.9720492446e-01
8.0973999374e+00,2.8609873780e+00,8.9722142429e-01
8.0975999028e+00,2.8602863958e+00,8.9723792245e-01
8.0977998682e+00,2.8595855474e+00,8.9725441894e-01
8.0979998336e+00,2.8588848326e+00,8.9727091375e-01
8.0981997991e+00,2.8581842515e+00,8.9728740689e-01
8.0983997645e+00,2.8574838041e+00,8.9730389836e-01
8.0985997299e+00,2.8567834903e+00,8.9732038815e-01
8.0987996953e+00,2.8560833101e+00,8.9733687628e-01
8.0989996608e+00,2.8553832635e+00,8.9735336272e-01
8.0991996262e+00,2.8546833505e+00,8.9736984750e-01
8.0993995916e+00,2.8539835710e+00,8.9738633060e-01
8.0995995570e+00,2.8532839251e+00,8.9740281203e-01
8.0997995225e+00,2.8525844126e+00,8.9741929179e-01
8.0999994879e+00,2.8518850337e+00,8.9743576988e-01
8.1001994533e+00,2.8511857883e+00,8.9745224629e-01
8.1003994187e+00,2.8504866763e+00,8.9746872103e-01
8.1005993842e+00,2.8497876977e+00,8.9748519409e-01
8.1007993496e+00,2.8490888526e+00,8.9750166549e-01
8.1009993150e+00,2.8483901409e+00,8.9751813521e-01
8.1011992805e+00,2.8476915625e+00,8.9753460326e-01
8.1013992459e+00,2.8469931176e+00,8.9755106963e-01
8.1015992113e+00,2.8462948059e+00,8.9756753434e-01
8.1017991767e+00,2.8455966276e+00,8.9758399737e-01
8.1019991422e+00,2.8448985826e+00,8.9760045873e-01
8.1021991076e+00,2.8442006709e+00,8.9761691841e-01
8.1023990730e+00,2.8435028925e+00,8.9763337643e-01
8.1025990384e+00,2.8428052473e+00,8.9764983277e-01
8.1027990039e+00,2.8421077353e+00,8.9766628743e-01
8.1029989693e+00,2.8414103566e+00,8.9768274043e-01
8.1031989347e+00,2.8407131110e+00,8.9769919175e-01
8.1033989001e+00,2.8400159986e+00,8.9771564141e-01
8.1035988656e+00,2.8393190194e+00,8.9773208938e-01
8.1037988310e+00,2.8386221733e+00,8.9774853569e-01
8.1039987964e+00,2.8379254603e+00,8.9776498032e-01
8.1041987618e+00,2.8372288804e+00,8.9778142329e-01
8.1043987273e+00,2.8365324336e+00,8.9779786458e-01
8.1045986927e+00,2.8358361198e+00,8.9781430419e-01
8.1047986581e+00,2.8351399391e+00,8.9783074214e-01
8.1049986235e+00,2.8344438914e+00,8.9784717841e-01
8.1051985890e+00,2.8337479767e+00,8.9786361301e-01
8.1053985544e+00,2.8330521950e+00,8.9788004594e-01
8.1055985198e+00,2.8323565462e+00,8.9789647720e-01
8.1057984852e+00,2.8316610304e+00,8.9791290678e-01
8.1059984507e+00,2.8309656475e+00,8.9792933469e-01
8.1061984161e+00,2.8302703976e+00,8.9794576093e-01
8.1063983815e+00,2.8295752805e+00,8.9796218550e-01
8.1065983469e+00,2.8288802962e+00,8.9797860839e-01
8.1067983124e+00,2.8281854449e+00,8.9799502962e-01
8.1069982778e+00,2.8274907263e+00,8.9801144917e-01
8.1071982432e+00,2.8267961406e+00,8.9802786705e-01
8.1073982086e+00,2.8261016876e+00,8.9804428326e-01
8.1075981741e+00,2.8254073674e+00,8.9806069779e-01
8.1077981395e+00,2.8247131800e+00,8.9807711066e-01
8.1079981049e+00,2.8240191253e+00,8.9809352185e-01
8.1081980703e+00,2.8233252034e+00,8.9810993137e-01
8.1083980358e+00,2.8226314141e+00,8.9812633922e-01
8.1085980012e+00,2.8219377575e+00,8.9814274539e-01
8.1087979666e+00,2.8212442335e+00,8.9815914990e-01
8.1089979320e+00,2.8205508422e+00,8.9817555273e-01
8.1091978975e+00,2.8198575835e+00,8.9819195389e-01
8.1093978629e+00,2.8191644575e+00,8.9820835338e-01
8.1095978283e+00,2.8184714640e+00,8.9822475119e-01
8.1097977937e+00,2.8177786030e+00,8.9824114734e-01
8.1099977592e+00,2.8170858746e+00,8.9825754181e-01
8.1101977246e+00,2.8163932787e+00,8.9827393462e-01
8.1103976900e+00,2.8157008154e+00,8.9829032575e-01
8.1105976554e+00,2.8150084845e+00,8.9830671520e-01
8.1107976209e+00,2.8143162861e+00,8.9832310299e-01
8.1109975863e+00,2.8136242201e+00,8.9833948911e-01
8.1111975517e+00,2.8129322866e+00,8.9835587355e-01
8.1113975171e+00,2.8122404854e+00,8.9837225632e-01
8.1115974826e+00,2.8115488167e+00,8.9838863742e-01
8.1117974480e+00,2.8108572803e+00,8.9840501685e-01
8.1119974134e+00,2.8101658763e+00,8.9842139461e-01
8.1121973788e+00,2.8094746046e+00,8.9843777070e-01
8.1123973443e+00,2.8087834653e+00,8.9845414511e-01
8.1125973097e+00,2.8080924582e+00,8.9847051786e-01
8.1127972751e+00,2.8074015834e+00,8.9848688893e-01
8.1129972406e+00,2.8067108409e+00,8.9850325833e-01
8.1131972060e+00,2.8060202306e+00,8.9851962606e-01
8.1133971714e+00,2.8053297525e+00,8.9853599212e-01
8.1135971368e+00,2.8046394066e+00,8.9855235650e-01
8.1137971023e+00,2.8039491929e+00,8.9856871922e-01
8.1139970677e+00,2.8032591114e+00,8.9858508026e-01
8.1141970331e+00,2.8025691620e+00,8.9860143963e-01
8.1143969985e+00,2.8018793448e+00,8.9861779733e-01
8.1145969640e+00,2.8011896596e+00,8.9863415336e-01
8.1147969294e+00,2.8005001065e+00,8.9865050772e-01
8.1149968948e+00,2.7998106855e+00,8.9866686041e-01
8.1151968602e+00,2.7991213966e+00,8.9868321143e-01
8.1153968257e+00,2.7984322397e+00,8.9869956077e-01
8.1155967911e+00,2.7977432147e+00,8.9871590845e-01
8.1157967565e+00,2.7970543218e+00,8.9873225445e-01
8.1159967219e+00,2.7963655609e+00,8.9874859878e-01
8.1161966874e+00,2.7956769319e+00,8.9876494144e-01
8.1163966528e+00,2.7949884348e+00,8.9878128243e-01
8.1165966182e+00,2.7943000697e+00,8.9879762175e-01
8.1167965836e+00,2.7936118364e+00,8.9881395940e-01
8.1169965491e+00,2.7929237351e+00,8.9883029538e-01
8.1171965145e+00,2.7922357656e+00,8.9884662969e-01
8.1173964799e+00,2.7915479279e+00,8.9886296232e-01
8.1175964453e+00,2.7908602221e+00,8.9887929329e-01
8.1177964108e+00,2.7901726480e+00,8.9889562258e-01
8.1179963762e+00,2.7894852058e+00,8.9891195020e-01
8.1181963416e+00,2.7887978953e+00,8.9892827615e-01
8.1183963070e+00,2.7881107165e+00,8.9894460043e-01
8.1185962725e+00,2.7874236695e+00,8.9896092304e-01
8.1187962379e+00,2.7867367542e+00,8.9897724398e-01
8.1189962033e+00,2.7860499705e+00,8.9899356325e-01
8.1191961687e+00,2.7853633186e+00,8.9900988085e-01
8.1193961342e+00,2.7846767983e+00,8.9902619678e-01
8.1195960996e+00,2.7839904096e+00,8.9904251103e-01
8.1197960650e+00,2.7833041525e+00,8.9905882362e-01
8.1199960304e+00,2.7826180271e+00,8.9907513454e-01
8.1201959959e+00,2.7819320332e+00,8.9909144378e-01
8.1203959613e+00,2.7812461708e+00,8.9910775135e-01
8.1205959267e+00,2.7805604400e+00,8.9912405726e-01
8.1207958921e+00,2.7798748408e+00,8.9914036149e-01
8.1209958576e+00,2.7791893730e+00,8.9915666405e-01
8.1211958230e+00,2.7785040367e+00,8.9917296494e-01
8.1213957884e+00,2.7778188318e+00,8.9918926417e-01
8.1215957538e+00,2.7771337584e+00,8.9920556172e-01
8.1217957193e+00,2.7764488164e+00,8.9922185760e-01
8.1219956847e+00,2.7757640059e+00,8.9923815181e-01
8.1221956501e+00,2.7750793267e+00,8.9925444435e-01
8.1223956155e+00,2.7743947788e+00,8.9927073522e-01
8.1225955810e+00,2.7737103624e+00,8.9928702442e-01
8.1227955464e+00,2.7730260772e+00,8.9930331194e-01
8.1229955118e+00,2.7723419234e+00,8.9931959780e-01
8.1231954772e+00,2.7716579008e+00,8.9933588199e-01
8.1233954427e+00,2.7709740096e+00,8.9935216451e-01
8.1235954081e+00,2.7702902496e+00,8.9936844536e-01
8.1237953735e+00,2.7696066208e+00,8.9938472453e-01
8.1239953389e+00,2.7689231232e+00,8.9940100204e-01
8.1241953044e+00,2.7682397568e+00,8.9941727788e-01
8.1243952698e+00,2.7675565216e+00,8.9943355204e-01
8.1245952352e+00,2.7668734176e+00,8.9944982454e-01
8.1247952007e+00,2.7661904447e+00,8.9946609537e-01
8.1249951661e+00,2.7655076029e+00,8.9948236452e-01
8.1251951315e+00,2.7648248922e+00,8.9949863201e-01
8.1253950969e+00,2.7641423126e+00,8.9951489782e-01
8.1255950624e+00,2.7634598641e+00,8.9953116197e-01
8.1257950278e+00,2.7627775466e+00,8.9954742445e-01
8.1259949932e+00,2.7620953602e+00,8.9956368525e-01
8.1261949586e+00,2.7614133047e+00,8.9957994439e-01
8.1263949241e+00,2.7607313802e+00,8.9959620185e-01
8.1265948895e+00,2.7600495867e+00,8.9961245765e-01
8.1267948549e+00,2.7593679242e+00,8.9962871178e-01
8.1269948203e+00,2.7586863926e+00,8.9964496423e-01
8.1271947858e+00,2.7580049919e+00,8.9966121502e-01
8.1273947512e+00,2.7573237221e+00,8.9967746414e-01
8.1275947166e+00,2.7566425832e+00,8.9969371158e-01
8.1277946820e+00,2.7559615751e+00,8.9970995736e-01
8.1279946475e+00,2.7552806978e+00,8.9972620147e-01
8.1281946129e+00,2.7545999514e+00,8.9974244391e-01
8.1283945783e+00,2.7539193358e+00,8.9975868467e-01
8.1285945437e+00,2.7532388510e+00,8.9977492377e-01
8.1287945092e+00,2.7525584969e+00,8.9979116120e-01
8.1289944746e+00,2.7518782736e+00,8.9980739696e-01
8.1291944400e+00,2.7511981810e+00,8.9982363105e-01
8.1293944054e+00,2.7505182190e+00,8.9983986347e-01
8.1295943709e+00,2.7498383878e+00,8.9985609422e-01
8.1297943363e+00,2.7491586873e+00,8.9987232330e-01
8.1299943017e+00,2.7484791174e+00,8.9988855071e-01
8.1301942671e+00,2.7477996781e+00,8.9990477645e-01
8.1303942326e+00,2.7471203695e+00,8.9992100052e-01
8.1305941980e+00,2.7464411914e+00,8.9993722293e-01
8.1307941634e+00,2.7457621439e+00,8.9995344366e-01
8.1309941288e+00,2.7450832270e+00,8.9996966272e-01
8.1311940943e+00,2.7444044406e+00,8.9998588012e-01
8.1313940597e+00,2.7437257847e+00,9.0000209584e-01
8.1315940251e+00,2.7430472593e+00,9.0001830990e-01
8.1317939905e+00,2.7423688644e+00,9.0003452228e-01
8.1319939560e+00,2.7416905999e+00,9.0005073300e-01
8.1321939214e+00,2.7410124659e+00,9.0006694205e-01
8.1323938868e+00,2.7403344623e+00,9.0008314942e-01
8.1325938522e+00,2.7396565892e+00,9.0009935513e-01
8.1327938177e+00,2.7389788464e+00,9.0011555917e-01
8.1329937831e+00,2.7383012339e+00,9.0013176154e-01
8.1331937485e+00,2.7376237519e+00,9.0014796225e-01
8.1333937139e+00,2.7369464001e+00,9.0016416128e-01
8.1335936794e+00,2.7362691787e+00,9.0018035864e-01
8.1337936448e+00,2.7355920875e+00,9.0019655433e-01
8.1339936102e+00,2.7349151266e+00,9.0021274836e-01
8.1341935756e+00,2.7342382960e+00,9.0022894071e-01
8.1343935411e+00,2.7335615956e+00,9.0024513140e-01
8.1345935065e+00,2.7328850254e+00,9.0026132042e-01
8.1347934719e+00,2.7322085854e+00,9.0027750777e-01
8.1349934373e+00,2.7315322756e+00,9.0029369345e-01
8.1351934028e+00,2.7308560960e+00,9.0030987746e-01
8.1353933682e+00,2.7301800465e+00,9.0032605980e-01
8.1355933336e+00,2.7295041271e+00,9.0034224047e-01
8.1357932991e+00,2.7288283378e+00,9.0035841948e-01
8.1359932645e+00,2.7281526787e+00,9.0037459681e-01
8.1361932299e+00,2.7274771495e+00,9.0039077248e-01
8.1363931953e+00,2.7268017504e+00,9.0040694647e-01
8.1365931608e+00,2.7261264814e+00,9.0042311880e-01
8.1367931262e+00,2.7254513423e+00,9.0043928946e-01
8.1369930916e+00,2.7247763333e+00,9.0045545845e-01
8.1371930570e+00,2.7241014542e+00,9.0047162577e-01
8.1373930225e+00,2.7234267051e+00,9.0048779143e-01
8.1375929879e+00,2.7227520859e+00,9.0050395541e-01
8.1377929533e+00,2.7220775966e+00,9.0052011773e-01
8.1379929187e+00,2.7214032372e+00,9.0053627838e-01
8.1381928842e+00,2.7207290077e+00,9.0055243735e-01
8.1383928496e+00,2.7200549081e+00,9.0056859467e-01
8.1385928150e+00,2.7193809383e+00,9.0058475031e-01
8.1387927804e+00,2.7187070983e+00,9.0060090428e-01
8.1389927459e+00,2.7180333881e+00,9.0061705658e-01
8.1391927113e+00,2.7173598077e+00,9.0063320722e-01
8.1393926767e+00,2.7166863570e+00,9.0064935619e-01
8.1395926421e+00,2.7160130361e+00,9.0066550349e-01
8.1397926076e+00,2.7153398450e+00,9.0068164912e-01
8.1399925730e+00,2.7146667835e+00,9.0069779308e-01
8.1401925384e+00,2.7139938518e+00,9.0071393537e-01
8.1403925038e+00,2.7133210497e+00,9.0073007600e-01
8.1405924693e+00,2.7126483772e+00,9.0074621496e-01
8.1407924347e+00,2.7119758344e+00,9.0076235224e-01
8.1409924001e+00,2.7113034212e+00,9.0077848787e-01
8.1411923655e+00,2.7106311376e+00,9.0079462182e-01
8.1413923310e+00,2.7099589836e+00,9.0081075410e-01
8.1415922964e+00,2.7092869591e+00,9.0082688472e-01
8.1417922618e+00,2.7086150642e+00,9.0084301366e-01
8.1419922272e+00,2.7079432988e+00,9.0085914094e-01
8.1421921927e+00,2.7072716629e+00,9.0087526655e-01
8.1423921581e+00,2.7066001565e+00,9.0089139050e-01
8.1425921235e+00,2.7059287796e+00,9.0090751277e-01
8.1427920889e+00,2.7052575321e+00,9.0092363338e-01
8.1429920544e+00,2.7045864140e+00,9.0093975232e-01
8.1431920198e+00,2.7039154253e+00,9.0095586959e-01
8.1433919852e+00,2.7032445660e+00,9.0097198519e-01
8.1435919506e+00,2.7025738361e+00,9.0098809912e-01
8.1437919161e+00,2.7019032356e+00,9.0100421139e-01
8.1439918815e+00,2.7012327644e+00,9.0102032199e-01
8.1441918469e+00,2.7005624225e+00,9.0103643092e-01
8.1443918123e+00,2.6998922098e+00,9.0105253818e-01
8.1445917778e+00,2.6992221265e+00,9.0106864378e-01
8.1447917432e+00,2.6985521724e+00,9.0108474771e-01
8.1449917086e+00,2.6978823476e+00,9.0110084996e-01
8.1451916740e+00,2.6972126520e+00,9.0111695056e-01
8.1453916395e+00,2.6965430856e+00,9.0113304948e-01
8.1455916049e+00,2.6958736484e+00,9.0114914673e-01
8.1457915703e+00,2.6952043403e+00,9.0116524232e-01
8.1459915357e+00,2.6945351614e+00,9.0118133624e-01
8.1461915012e+00,2.6938661116e+00,9.0119742850e-01
8.1463914666e+00,2.6931971909e+00,9.0121351908e-01
8.1465914320e+00,2.6925283994e+00,9.0122960800e-01
8.1467913974e+00,2.6918597369e+00,9.0124569525e-01
8.1469913629e+00,2.6911912034e+00,9.0126178083e-01
8.1471913283e+00,2.6905227990e+00,9.0127786474e-01
8.1473912937e+00,2.6898545236e+00,9.0129394699e-01
8.1475912592e+00,2.6891863772e+00,9.0131002757e-01
8.1477912246e+00,2.6885183597e+00,9.0132610648e-01
8.1479911900e+00,2.6878504712e+00,9.0134218372e-01
8.1481911554e+00,2.6871827117e+00,9.0135825930e-01
8.1483911209e+00,2.6865150811e+00,9.0137433321e-01
8.1485910863e+00,2.6858475794e+00,9.0139040545e-01
8.1487910517e+00,2.6851802066e+00,9.0140647603e-01
8.1489910171e+00,2.6845129626e+00,9.0142254493e-01
8.1491909826e+00,2.6838458475e+00,9.0143861217e-01
8.1493909480e+00,2.6831788612e+00,9.0145467775e-01
8.1495909134e+00,2.6825120038e+00,9.0147074165e-01
8.1497908788e+00,2.6818452751e+00,9.0148680389e-01
8.1499908443e+00,2.6811786752e+00,9.0150286446e-01
8.1501908097e+00,2.6805122041e+00,9.0151892336e-01
8.1503907751e+00,2.6798458616e+00,9.0153498060e-01
8.1505907405e+00,2.6791796479e+00,9.0155103617e-01
8.1507907060e+00,2.6785135630e+00,9.0156709007e-01
8.1509906714e+00,2.6778476066e+00,9.0158314230e-01
8.1511906368e+00,2.6771817790e+00,9.0159919287e-01
8.1513906022e+00,2.6765160800e+00,9.0161524177e-01
8.1515905677e+00,2.6758505096e+00,9.0163128900e-01
8.1517905331e+00,2.6751850678e+00,9.0164733457e-01
8.1519904985e+00,2.6745197546e+00,9.0166337847e-01
8.1521904639e+00,2.6738545700e+00,9.0167942070e-01
8.1523904294e+00,2.6731895139e+00,9.0169546127e-01
8.1525903948e+00,2.6725245863e+00,9.0171150016e-01
8.1527903602e+00,2.6718597873e+00,9.0172753739e-01
8.1529903256e+00,2.6711951168e+00,9.0174357296e-01
8.1531902911e+00,2.6705305747e+00,9.0175960686e-01
8.1533902565e+00,2.6698661611e+00,9.0177563909e-01
8.1535902219e+00,2.6692018759e+00,9.0179166965e-01
8.1537901873e+00,2.6685377191e+00,9.0180769855e-01
8.1539901528e+00,2.6678736908e+00,9.0182372578e-01
8.1541901182e+00,2.6672097908e+00,9.0183975134e-01
8.1543900836e+00,2.6665460192e+00,9.0185577524e-01
8.1545900490e+00,2.6658823759e+00,9.0187179747e-01
8.1547900145e+00,2.6652188610e+00,9.0188781803e-01
8.1549899799e+00,2.6645554743e+00,9.0190383693e-01
8.1551899453e+00,2.6638922160e+00,9.0191985416e-01
8.1553899107e+00,2.6632290859e+00,9.0193586972e-01
8.1555898762e+00,2.6625660841e+00,9.0195188362e-01
8.1557898416e+00,2.6619032105e+00,9.0196789585e-01
8.1559898070e+00,2.6612404651e+00,9.0198390641e-01
8.1561897724e+00,2.6605778479e+00,9.0199991531e-01
8.1563897379e+00,2.6599153589e+00,9.0201592254e-01
8.1565897033e+00,2.6592529981e+00,9.0203192810e-01
8.1567896687e+00,2.6585907653e+00,9.0204793200e-01
8.1569896341e+00,2.6579286608e+00,9.0206393423e-01
8.1571895996e+00,2.6572666843e+00,9.0207993479e-01
8.1573895650e+00,2.6566048359e+00,9.0209593369e-01
8.1575895304e+00,2.6559431155e+00,9.0211193092e-01
8.1577894958e+00,2.6552815232e+00,9.0212792649e-01
8.1579894613e+00,2.6546200590e+00,9.0214392039e-01
8.1581894267e+00,2.6539587227e+00,9.0215991262e-01
8.1583893921e+00,2.6532975145e+00,9.0217590319e-01
8.1585893575e+00,2.6526364342e+00,9.0219189209e-01
8.1587893230e+00,2.6519754818e+00,9.0220787932e-01
8.1589892884e+00,2.6513146574e+00,9.0222386489e-01
8.1591892538e+00,2.6506539609e+00,9.0223984879e-01
8.1593892193e+00,2.6499933923e+00,9.0225583102e-01
8.1595891847e+00,2.6493329516e+00,9.0227181159e-01
8.1597891501e+00,2.6486726388e+00,9.0228779050e-01
8.1599891155e+00,2.6480124538e+00,9.0230376773e-01
8.1601890810e+00,2.6473523966e+00,9.0231974331e-01
8.1603890464e+00,2.6466924672e+00,9.0233571721e-01
8.1605890118e+00,2.6460326656e+00,9.0235168945e-01
8.1607889772e+00,2.6453729918e+00,9.0236766002e-01
8.1609889427e+00,2.6447134457e+00,9.0238362893e-01
8.1611889081e+00,2.6440540274e+00,9.0239959617e-01
8.1613888735e+00,2.6433947368e+00,9.0241556175e-01
8.1615888389e+00,2.6427355738e+00,9.0243152566e-01
8.1617888044e+00,2.6420765386e+00,9.0244748790e-01
8.1619887698e+00,2.6414176309e+00,9.0246344848e-01
8.1621887352e+00,2.6407588510e+00,9.0247940739e-01
8.1623887006e+00,2.6401001986e+00,9.0249536463e-01
8.1625886661e+00,2.6394416739e+00,9.0251132021e-01
8.1627886315e+00,2.6387832767e+00,9.0252727413e-01
8.1629885969e+00,2.6381250071e+00,9.0254322638e-01
8.1631885623e+00,2.6374668651e+00,9.0255917696e-01
8.1633885278e+00,2.6368088505e+00,9.0257512588e-01
8.1635884932e+00,2.6361509635e+00,9.0259107313e-01
8.1637884586e+00,2.6354932040e+00,9.0260701872e-01
8.1639884240e+00,2.6348355719e+00,9.0262296264e-01
8.1641883895e+00,2.6341780673e+00,9.0263890489e-01
8.1643883549e+00,2.6335206901e+00,9.0265484548e-01
8.1645883203e+00,2.6328634404e+00,9.0267078440e-01
8.1647882857e+00,2.6322063180e+00,9.0268672166e-01
8.1649882512e+00,2.6315493230e+00,9.0270265726e-01
8.1651882166e+00,2.6308924554e+00,9.0271859118e-01
8.1653881820e+00,2.6302357151e+00,9.0273452344e-01
8.1655881474e+00,2.6295791022e+00,9.0275045404e-01
8.1657881129e+00,2.6289226165e+00,9.0276638297e-01
8.1659880783e+00,2.6282662581e+00,9.0278231024e-01
8.1661880437e+00,2.6276100270e+00,9.0279823584e-01
8.1663880091e+00,2.6269539232e+00,9.0281415977e-01
8.1665879746e+00,2.6262979466e+00,9.0283008204e-01
8.1667879400e+00,2.6256420972e+00,9.0284600265e-01
8.1669879054e+00,2.6249863749e+00,9.0286192159e-01
8.1671878708e+00,2.6243307799e+00,9.0287783886e-01
8.1673878363e+00,2.6236753120e+00,9.0289375447e-01
8.1675878017e+00,2.6230199713e+00,9.0290966841e-01
8.1677877671e+00,2.6223647576e+00,9.0292558069e-01
8.1679877325e+00,2.6217096711e+00,9.0294149131e-01
8.1681876980e+00,2.6210547117e+00,9.0295740025e-01
8.1683876634e+00,2.6203998793e+00,9.0297330754e-01
