r,P,m
1.8492802544e+00,8.0645829163e+02,5.0006801514e-02
1.8494802198e+00,8.0642969155e+02,5.0022444061e-02
1.8496801852e+00,8.0640108927e+02,5.0038089684e-02
1.8498801507e+00,8.0637248476e+02,5.0053738385e-02
1.8500801161e+00,8.0634387804e+02,5.0069390163e-02
1.8502800815e+00,8.0631526911e+02,5.0085045020e-02
1.8504800469e+00,8.0628665796e+02,5.0100702954e-02
1.8506800124e+00,8.0625804460e+02,5.0116363967e-02
1.8508799778e+00,8.0622942902e+02,5.0132028059e-02
1.8510799432e+00,8.0620081123e+02,5.0147695229e-02
1.8512799086e+00,8.0617219123e+02,5.0163365478e-02
1.8514798741e+00,8.0614356901e+02,5.0179038806e-02
1.8516798395e+00,8.0611494458e+02,5.0194715213e-02
1.8518798049e+00,8.0608631794e+02,5.0210394700e-02
1.8520797703e+00,8.0605768908e+02,5.0226077267e-02
1.8522797358e+00,8.0602905801e+02,5.0241762914e-02
1.8524797012e+00,8.0600042473e+02,5.0257451641e-02
1.8526796666e+00,8.0597178924e+02,5.0273143448e-02
1.8528796320e+00,8.0594315154e+02,5.0288838336e-02
1.8530795975e+00,8.0591451162e+02,5.0304536304e-02
1.8532795629e+00,8.0588586950e+02,5.0320237354e-02
1.8534795283e+00,8.0585722516e+02,5.0335941485e-02
1.8536794937e+00,8.0582857861e+02,5.0351648697e-02
1.8538794592e+00,8.0579992985e+02,5.0367358991e-02
1.8540794246e+00,8.0577127889e+02,5.0383072366e-02
1.8542793900e+00,8.0574262571e+02,5.0398788824e-02
1.8544793554e+00,8.0571397032e+02,5.0414508364e-02
1.8546793209e+00,8.0568531273e+02,5.0430230986e-02
1.8548792863e+00,8.0565665292e+02,5.0445956691e-02
1.8550792517e+00,8.0562799091e+02,5.0461685479e-02
1.8552792171e+00,8.0559932669e+02,5.0477417349e-02
1.8554791826e+00,8.0557066026e+02,5.0493152303e-02
1.8556791480e+00,8.0554199162e+02,5.0508890341e-02
1.8558791134e+00,8.0551332077e+02,5.0524631462e-02
1.8560790788e+00,8.0548464772e+02,5.0540375667e-02
1.8562790443e+00,8.0545597246e+02,5.0556122956e-02
1.8564790097e+00,8.0542729499e+02,5.0571873329e-02
1.8566789751e+00,8.0539861532e+02,5.0587626787e-02
1.8568789405e+00,8.0536993344e+02,5.0603383330e-02
1.8570789060e+00,8.0534124936e+02,5.0619142957e-02
1.8572788714e+00,8.0531256306e+02,5.0634905670e-02
1.8574788368e+00,8.0528387457e+02,5.0650671467e-02
1.8576788022e+00,8.0525518386e+02,5.0666440351e-02
1.8578787677e+00,8.0522649096e+02,5.0682212320e-02
1.8580787331e+00,8.0519779584e+02,5.0697987375e-02
1.8582786985e+00,8.0516909853e+02,5.0713765516e-02
1.8584786639e+00,8.0514039900e+02,5.0729546743e-02
1.8586786294e+00,8.0511169728e+02,5.0745331057e-02
1.8588785948e+00,8.0508299335e+02,5.0761118458e-02
1.8590785602e+00,8.0505428722e+02,5.0776908945e-02
1.8592785256e+00,8.0502557888e+02,5.0792702520e-02
1.8594784911e+00,8.0499686834e+02,5.0808499182e-02
1.8596784565e+00,8.0496815560e+02,5.0824298932e-02
1.8598784219e+00,8.0493944066e+02,5.0840101769e-02
1.8600783873e+00,8.0491072351e+02,5.0855907694e-02
1.8602783528e+00,8.0488200416e+02,5.0871716708e-02
1.8604783182e+00,8.0485328261e+02,5.0887528810e-02
1.8606782836e+00,8.0482455886e+02,5.0903344000e-02
1.8608782491e+00,8.0479583291e+02,5.0919162279e-02
1.8610782145e+00,8.0476710476e+02,5.0934983648e-02
1.8612781799e+00,8.0473837440e+02,5.0950808105e-02
1.8614781453e+00,8.0470964185e+02,5.0966635652e-02
1.8616781108e+00,8.0468090709e+02,5.0982466288e-02
1.8618780762e+00,8.0465217014e+02,5.0998300015e-02
1.8620780416e+00,8.0462343099e+02,5.1014136831e-02
1.8622780070e+00,8.0459468963e+02,5.1029976737e-02
1.8624779725e+00,8.0456594608e+02,5.1045819734e-02
1.8626779379e+00,8.0453720033e+02,5.1061665822e-02
1.8628779033e+00,8.0450845238e+02,5.1077515000e-02
1.8630778687e+00,8.0447970223e+02,5.1093367269e-02
1.8632778342e+00,8.0445094989e+02,5.1109222630e-02
1.8634777996e+00,8.0442219534e+02,5.1125081082e-02
1.8636777650e+00,8.0439343860e+02,5.1140942625e-02
1.8638777304e+00,8.0436467966e+02,5.1156807261e-02
1.8640776959e+00,8.0433591853e+02,5.1172674988e-02
1.8642776613e+00,8.0430715519e+02,5.1188545808e-02
1.8644776267e+00,8.0427838967e+02,5.1204419721e-02
1.8646775921e+00,8.0424962194e+02,5.1220296725e-02
1.8648775576e+00,8.0422085202e+02,5.1236176823e-02
1.8650775230e+00,8.0419207990e+02,5.1252060014e-02
1.8652774884e+00,8.0416330559e+02,5.1267946298e-02
1.8654774538e+00,8.0413452908e+02,5.1283835676e-02
1.8656774193e+00,8.0410575038e+02,5.1299728147e-02
1.8658773847e+00,8.0407696948e+02,5.1315623712e-02
1.8660773501e+00,8.0404818639e+02,5.1331522371e-02
1.8662773155e+00,8.0401940111e+02,5.1347424125e-02
1.8664772810e+00,8.0399061363e+02,5.1363328973e-02
1.8666772464e+00,8.0396182395e+02,5.1379236916e-02
1.8668772118e+00,8.0393303209e+02,5.1395147953e-02
1.8670771772e+00,8.0390423803e+02,5.1411062086e-02
1.8672771427e+00,8.0387544178e+02,5.1426979314e-02
1.8674771081e+00,8.0384664333e+02,5.1442899638e-02
1.8676770735e+00,8.0381784269e+02,5.1458823057e-02
1.8678770389e+00,8.0378903986e+02,5.1474749572e-02
1.8680770044e+00,8.0376023484e+02,5.1490679183e-02
1.8682769698e+00,8.0373142763e+02,5.1506611891e-02
1.8684769352e+00,8.0370261823e+02,5.1522547695e-02
1.8686769006e+00,8.0367380663e+02,5.1538486596e-02
1.8688768661e+00,8.0364499284e+02,5.1554428594e-02
1.8690768315e+00,8.0361617687e+02,5.1570373688e-02
1.8692767969e+00,8.0358735870e+02,5.1586321881e-02
1.8694767623e+00,8.0355853834e+02,5.1602273171e-02
1.8696767278e+00,8.0352971580e+02,5.1618227558e-02
1.8698766932e+00,8.0350089106e+02,5.1634185044e-02
1.8700766586e+00,8.0347206414e+02,5.1650145627e-02
1.8702766240e+00,8.0344323502e+02,5.1666109309e-02
1.8704765895e+00,8.0341440372e+02,5.1682076090e-02
1.8706765549e+00,8.0338557023e+02,5.1698045969e-02
1.8708765203e+00,8.0335673455e+02,5.1714018947e-02
1.8710764857e+00,8.0332789668e+02,5.1729995025e-02
1.8712764512e+00,8.0329905663e+02,5.1745974201e-02
1.8714764166e+00,8.0327021439e+02,5.1761956478e-02
1.8716763820e+00,8.0324136996e+02,5.1777941854e-02
1.8718763475e+00,8.0321252334e+02,5.1793930330e-02
1.8720763129e+00,8.0318367454e+02,5.1809921906e-02
1.8722762783e+00,8.0315482355e+02,5.1825916583e-02
1.8724762437e+00,8.0312597037e+02,5.1841914360e-02
1.8726762092e+00,8.0309711501e+02,5.1857915238e-02
1.8728761746e+00,8.0306825746e+02,5.1873919217e-02
1.8730761400e+00,8.0303939773e+02,5.1889926297e-02
1.8732761054e+00,8.0301053582e+02,5.1905936479e-02
1.8734760709e+00,8.0298167171e+02,5.1921949762e-02
1.8736760363e+00,8.0295280543e+02,5.1937966147e-02
1.8738760017e+00,8.0292393696e+02,5.1953985634e-02
1.8740759671e+00,8.0289506630e+02,5.1970008223e-02
1.8742759326e+00,8.0286619346e+02,5.1986033914e-02
1.8744758980e+00,8.0283731844e+02,5.2002062708e-02
1.8746758634e+00,8.0280844124e+02,5.2018094605e-02
1.8748758288e+00,8.0277956185e+02,5.2034129605e-02
1.8750757943e+00,8.0275068028e+02,5.2050167708e-02
1.8752757597e+00,8.0272179653e+02,5.2066208915e-02
1.8754757251e+00,8.0269291059e+02,5.2082253225e-02
1.8756756905e+00,8.0266402247e+02,5.2098300639e-02
1.8758756560e+00,8.0263513217e+02,5.2114351157e-02
1.8760756214e+00,8.0260623969e+02,5.2130404779e-02
1.8762755868e+00,8.0257734503e+02,5.2146461505e-02
1.8764755522e+00,8.0254844819e+02,5.2162521337e-02
1.8766755177e+00,8.0251954917e+02,5.2178584273e-02
1.8768754831e+00,8.0249064796e+02,5.2194650314e-02
1.8770754485e+00,8.0246174458e+02,5.2210719460e-02
1.8772754139e+00,8.0243283902e+02,5.2226791712e-02
1.8774753794e+00,8.0240393127e+02,5.2242867069e-02
1.8776753448e+00,8.0237502135e+02,5.2258945532e-02
1.8778753102e+00,8.0234610925e+02,5.2275027101e-02
1.8780752756e+00,8.0231719497e+02,5.2291111777e-02
1.8782752411e+00,8.0228827851e+02,5.2307199558e-02
1.8784752065e+00,8.0225935988e+02,5.2323290447e-02
1.8786751719e+00,8.0223043906e+02,5.2339384442e-02
1.8788751373e+00,8.0220151607e+02,5.2355481544e-02
1.8790751028e+00,8.0217259090e+02,5.2371581754e-02
1.8792750682e+00,8.0214366355e+02,5.2387685071e-02
1.8794750336e+00,8.0211473403e+02,5.2403791495e-02
1.8796749990e+00,8.0208580233e+02,5.2419901028e-02
1.8798749645e+00,8.0205686845e+02,5.2436013668e-02
1.8800749299e+00,8.0202793239e+02,5.2452129417e-02
1.8802748953e+00,8.0199899416e+02,5.2468248274e-02
1.8804748607e+00,8.0197005376e+02,5.2484370240e-02
1.8806748262e+00,8.0194111118e+02,5.2500495315e-02
1.8808747916e+00,8.0191216642e+02,5.2516623498e-02
1.8810747570e+00,8.0188321949e+02,5.2532754791e-02
1.8812747224e+00,8.0185427039e+02,5.2548889194e-02
1.8814746879e+00,8.0182531911e+02,5.2565026706e-02
1.8816746533e+00,8.0179636565e+02,5.2581167327e-02
1.8818746187e+00,8.0176741003e+02,5.2597311059e-02
1.8820745841e+00,8.0173845223e+02,5.2613457901e-02
1.8822745496e+00,8.0170949225e+02,5.2629607854e-02
1.8824745150e+00,8.0168053010e+02,5.2645760917e-02
1.8826744804e+00,8.0165156578e+02,5.2661917091e-02
1.8828744458e+00,8.0162259929e+02,5.2678076376e-02
1.8830744113e+00,8.0159363063e+02,5.2694238773e-02
1.8832743767e+00,8.0156465979e+02,5.2710404281e-02
1.8834743421e+00,8.0153568678e+02,5.2726572900e-02
1.8836743076e+00,8.0150671160e+02,5.2742744631e-02
1.8838742730e+00,8.0147773425e+02,5.2758919475e-02
1.8840742384e+00,8.0144875473e+02,5.2775097430e-02
1.8842742038e+00,8.0141977303e+02,5.2791278498e-02
1.8844741693e+00,8.0139078917e+02,5.2807462679e-02
1.8846741347e+00,8.0136180313e+02,5.2823649973e-02
1.8848741001e+00,8.0133281493e+02,5.2839840379e-02
1.8850740655e+00,8.0130382456e+02,5.2856033899e-02
1.8852740310e+00,8.0127483201e+02,5.2872230532e-02
1.8854739964e+00,8.0124583730e+02,5.2888430279e-02
1.8856739618e+00,8.0121684042e+02,5.2904633140e-02
1.8858739272e+00,8.0118784137e+02,5.2920839115e-02
1.8860738927e+00,8.0115884015e+02,5.2937048204e-02
1.8862738581e+00,8.0112983677e+02,5.2953260407e-02
1.8864738235e+00,8.0110083122e+02,5.2969475726e-02
1.8866737889e+00,8.0107182349e+02,5.2985694159e-02
1.8868737544e+00,8.0104281361e+02,5.3001915707e-02
1.8870737198e+00,8.0101380155e+02,5.3018140370e-02
1.8872736852e+00,8.0098478733e+02,5.3034368149e-02
1.8874736506e+00,8.0095577094e+02,5.3050599043e-02
1.8876736161e+00,8.0092675238e+02,5.3066833053e-02
1.8878735815e+00,8.0089773166e+02,5.3083070180e-02
1.8880735469e+00,8.0086870878e+02,5.3099310422e-02
1.8882735123e+00,8.0083968372e+02,5.3115553781e-02
1.8884734778e+00,8.0081065651e+02,5.3131800257e-02
1.8886734432e+00,8.0078162712e+02,5.3148049849e-02
1.8888734086e+00,8.0075259558e+02,5.3164302559e-02
1.8890733740e+00,8.0072356186e+02,5.3180558386e-02
1.8892733395e+00,8.0069452599e+02,5.3196817330e-02
1.8894733049e+00,8.0066548795e+02,5.3213079392e-02
1.8896732703e+00,8.0063644774e+02,5.3229344571e-02
1.8898732357e+00,8.0060740538e+02,5.3245612869e-02
1.8900732012e+00,8.0057836085e+02,5.3261884285e-02
1.8902731666e+00,8.0054931416e+02,5.3278158819e-02
1.8904731320e+00,8.0052026530e+02,5.3294436472e-02
1.8906730974e+00,8.0049121428e+02,5.3310717244e-02
1.8908730629e+00,8.0046216110e+02,5.3327001135e-02
1.8910730283e+00,8.0043310576e+02,5.3343288145e-02
1.8912729937e+00,8.0040404826e+02,5.3359578274e-02
1.8914729591e+00,8.0037498859e+02,5.3375871523e-02
1.8916729246e+00,8.0034592677e+02,5.3392167892e-02
1.8918728900e+00,8.0031686278e+02,5.3408467381e-02
1.8920728554e+00,8.0028779663e+02,5.3424769991e-02
1.8922728208e+00,8.0025872833e+02,5.3441075720e-02
1.8924727863e+00,8.0022965786e+02,5.3457384570e-02
1.8926727517e+00,8.0020058523e+02,5.3473696541e-02
1.8928727171e+00,8.0017151045e+02,5.3490011634e-02
1.8930726825e+00,8.0014243350e+02,5.3506329847e-02
1.8932726480e+00,8.0011335440e+02,5.3522651182e-02
1.8934726134e+00,8.0008427313e+02,5.3538975638e-02
1.8936725788e+00,8.0005518971e+02,5.3555303216e-02
1.8938725442e+00,8.0002610413e+02,5.3571633916e-02
1.8940725097e+00,7.9999701640e+02,5.3587967738e-02
1.8942724751e+00,7.9996792650e+02,5.3604304683e-02
1.8944724405e+00,7.9993883445e+02,5.3620644751e-02
1.8946724059e+00,7.9990974024e+02,5.3636987941e-02
1.8948723714e+00,7.9988064387e+02,5.3653334254e-02
1.8950723368e+00,7.9985154535e+02,5.3669683690e-02
1.8952723022e+00,7.9982244467e+02,5.3686036250e-02
1.8954722677e+00,7.9979334184e+02,5.3702391933e-02
1.8956722331e+00,7.9976423684e+02,5.3718750740e-02
1.8958721985e+00,7.9973512970e+02,5.3735112671e-02
1.8960721639e+00,7.9970602040e+02,5.3751477727e-02
1.8962721294e+00,7.9967690894e+02,5.3767845906e-02
1.8964720948e+00,7.9964779533e+02,5.3784217211e-02
1.8966720602e+00,7.9961867956e+02,5.3800591640e-02
1.8968720256e+00,7.9958956164e+02,5.3816969194e-02
1.8970719911e+00,7.9956044157e+02,5.3833349873e-02
1.8972719565e+00,7.9953131934e+02,5.3849733678e-02
1.8974719219e+00,7.9950219496e+02,5.3866120608e-02
1.8976718873e+00,7.9947306842e+02,5.3882510664e-02
1.8978718528e+00,7.9944393973e+02,5.3898903846e-02
1.8980718182e+00,7.9941480889e+02,5.3915300154e-02
1.8982717836e+00,7.9938567590e+02,5.3931699588e-02
1.8984717490e+00,7.9935654076e+02,5.3948102149e-02
1.8986717145e+00,7.9932740346e+02,5.3964507837e-02
1.8988716799e+00,7.9929826401e+02,5.3980916651e-02
1.8990716453e+00,7.9926912241e+02,5.3997328593e-02
1.8992716107e+00,7.9923997866e+02,5.4013743662e-02
1.8994715762e+00,7.9921083276e+02,5.4030161859e-02
1.8996715416e+00,7.9918168471e+02,5.4046583183e-02
1.8998715070e+00,7.9915253451e+02,5.4063007636e-02
1.9000714724e+00,7.9912338215e+02,5.4079435216e-02
1.9002714379e+00,7.9909422765e+02,5.4095865925e-02
1.9004714033e+00,7.9906507100e+02,5.4112299763e-02
1.9006713687e+00,7.9903591220e+02,5.4128736729e-02
1.9008713341e+00,7.9900675125e+02,5.4145176824e-02
1.9010712996e+00,7.9897758815e+02,5.4161620048e-02
1.9012712650e+00,7.9894842290e+02,5.4178066402e-02
1.9014712304e+00,7.9891925551e+02,5.4194515885e-02
1.9016711958e+00,7.9889008597e+02,5.4210968497e-02
1.9018711613e+00,7.9886091427e+02,5.4227424240e-02
1.9020711267e+00,7.9883174044e+02,5.4243883113e-02
1.9022710921e+00,7.9880256445e+02,5.4260345116e-02
1.9024710575e+00,7.9877338632e+02,5.4276810249e-02
1.9026710230e+00,7.9874420604e+02,5.4293278513e-02
1.9028709884e+00,7.9871502362e+02,5.4309749909e-02
1.9030709538e+00,7.9868583904e+02,5.4326224435e-02
1.9032709192e+00,7.9865665233e+02,5.4342702092e-02
1.9034708847e+00,7.9862746346e+02,5.4359182881e-02
1.9036708501e+00,7.9859827246e+02,5.4375666802e-02
1.9038708155e+00,7.9856907930e+02,5.4392153854e-02
1.9040707809e+00,7.9853988401e+02,5.4408644039e-02
1.9042707464e+00,7.9851068656e+02,5.4425137356e-02
1.9044707118e+00,7.9848148698e+02,5.4441633805e-02
1.9046706772e+00,7.9845228525e+02,5.4458133387e-02
1.9048706426e+00,7.9842308137e+02,5.4474636102e-02
1.9050706081e+00,7.9839387535e+02,5.4491141950e-02
1.9052705735e+00,7.9836466719e+02,5.4507650931e-02
1.9054705389e+00,7.9833545689e+02,5.4524163046e-02
1.9056705043e+00,7.9830624444e+02,5.4540678294e-02
1.9058704698e+00,7.9827702985e+02,5.4557196676e-02
1.9060704352e+00,7.9824781312e+02,5.4573718192e-02
1.9062704006e+00,7.9821859425e+02,5.4590242842e-02
1.9064703660e+00,7.9818937324e+02,5.4606770627e-02
1.9066703315e+00,7.9816015008e+02,5.4623301547e-02
1.9068702969e+00,7.9813092478e+02,5.4639835601e-02
1.9070702623e+00,7.9810169735e+02,5.4656372790e-02
1.9072702278e+00,7.9807246777e+02,5.4672913114e-02
1.9074701932e+00,7.9804323605e+02,5.4689456574e-02
1.9076701586e+00,7.9801400219e+02,5.4706003170e-02
1.9078701240e+00,7.9798476619e+02,5.4722552901e-02
1.9080700895e+00,7.9795552805e+02,5.4739105768e-02
1.9082700549e+00,7.9792628777e+02,5.4755661771e-02
1.9084700203e+00,7.9789704536e+02,5.4772220911e-02
1.9086699857e+00,7.9786780080e+02,5.4788783187e-02
1.9088699512e+00,7.9783855411e+02,5.4805348601e-02
1.9090699166e+00,7.9780930528e+02,5.4821917151e-02
1.9092698820e+00,7.9778005431e+02,5.4838488838e-02
1.9094698474e+00,7.9775080120e+02,5.4855063663e-02
1.9096698129e+00,7.9772154596e+02,5.4871641625e-02
1.9098697783e+00,7.9769228857e+02,5.4888222725e-02
1.9100697437e+00,7.9766302906e+02,5.4904806962e-02
1.9102697091e+00,7.9763376740e+02,5.4921394338e-02
1.9104696746e+00,7.9760450361e+02,5.4937984853e-02
1.9106696400e+00,7.9757523768e+02,5.4954578506e-02
1.9108696054e+00,7.9754596962e+02,5.4971175297e-02
1.9110695708e+00,7.9751669942e+02,5.4987775228e-02
1.9112695363e+00,7.9748742708e+02,5.5004378297e-02
1.9114695017e+00,7.9745815261e+02,5.5020984506e-02
1.9116694671e+00,7.9742887601e+02,5.5037593855e-02
1.9118694325e+00,7.9739959727e+02,5.5054206343e-02
1.9120693980e+00,7.9737031639e+02,5.5070821971e-02
1.9122693634e+00,7.9734103339e+02,5.5087440739e-02
1.9124693288e+00,7.9731174825e+02,5.5104062647e-02
1.9126692942e+00,7.9728246097e+02,5.5120687696e-02
1.9128692597e+00,7.9725317156e+02,5.5137315886e-02
1.9130692251e+00,7.9722388002e+02,5.5153947216e-02
1.9132691905e+00,7.9719458635e+02,5.5170581688e-02
1.9134691559e+00,7.9716529054e+02,5.5187219300e-02
1.9136691214e+00,7.9713599261e+02,5.5203860055e-02
1.9138690868e+00,7.9710669254e+02,5.5220503950e-02
1.9140690522e+00,7.9707739033e+02,5.5237150988e-02
1.9142690176e+00,7.9704808600e+02,5.5253801168e-02
1.9144689831e+00,7.9701877954e+02,5.5270454490e-02
1.9146689485e+00,7.9698947094e+02,5.5287110954e-02
1.9148689139e+00,7.9696016022e+02,5.5303770561e-02
1.9150688793e+00,7.9693084736e+02,5.5320433311e-02
1.9152688448e+00,7.9690153238e+02,5.5337099204e-02
1.9154688102e+00,7.9687221526e+02,5.5353768240e-02
1.9156687756e+00,7.9684289601e+02,5.5370440419e-02
1.9158687410e+00,7.9681357464e+02,5.5387115742e-02
1.9160687065e+00,7.9678425114e+02,5.5403794209e-02
1.9162686719e+00,7.9675492550e+02,5.5420475819e-02
1.9164686373e+00,7.9672559774e+02,5.5437160574e-02
1.9166686027e+00,7.9669626785e+02,5.5453848474e-02
1.9168685682e+00,7.9666693584e+02,5.5470539518e-02
1.9170685336e+00,7.9663760169e+02,5.5487233706e-02
1.9172684990e+00,7.9660826542e+02,5.5503931040e-02
1.9174684644e+00,7.9657892702e+02,5.5520631518e-02
1.9176684299e+00,7.9654958650e+02,5.5537335142e-02
1.9178683953e+00,7.9652024384e+02,5.5554041912e-02
1.9180683607e+00,7.9649089907e+02,5.5570751827e-02
1.9182683261e+00,7.9646155216e+02,5.5587464888e-02
1.9184682916e+00,7.9643220313e+02,5.5604181096e-02
1.9186682570e+00,7.9640285197e+02,5.5620900449e-02
1.9188682224e+00,7.9637349869e+02,5.5637622949e-02
1.9190681879e+00,7.9634414328e+02,5.5654348596e-02
1.9192681533e+00,7.9631478575e+02,5.5671077390e-02
1.9194681187e+00,7.9628542610e+02,5.5687809331e-02
1.9196680841e+00,7.9625606432e+02,5.5704544419e-02
1.9198680496e+00,7.9622670041e+02,5.5721282654e-02
1.9200680150e+00,7.9619733438e+02,5.5738024037e-02
1.9202679804e+00,7.9616796623e+02,5.5754768568e-02
1.9204679458e+00,7.9613859596e+02,5.5771516247e-02
1.9206679113e+00,7.9610922356e+02,5.5788267074e-02
1.9208678767e+00,7.9607984904e+02,5.5805021050e-02
1.9210678421e+00,7.9605047240e+02,5.5821778174e-02
1.9212678075e+00,7.9602109363e+02,5.5838538448e-02
1.9214677730e+00,7.9599171275e+02,5.5855301870e-02
1.9216677384e+00,7.9596232974e+02,5.5872068441e-02
1.9218677038e+00,7.9593294461e+02,5.5888838162e-02
1.9220676692e+00,7.9590355736e+02,5.5905611032e-02
1.9222676347e+00,7.9587416799e+02,5.5922387052e-02
1.9224676001e+00,7.9584477649e+02,5.5939166222e-02
1.9226675655e+00,7.9581538288e+02,5.5955948543e-02
1.9228675309e+00,7.9578598715e+02,5.5972734013e-02
1.9230674964e+00,7.9575658930e+02,5.5989522634e-02
1.9232674618e+00,7.9572718932e+02,5.6006314406e-02
1.9234674272e+00,7.9569778723e+02,5.6023109329e-02
1.9236673926e+00,7.9566838302e+02,5.6039907403e-02
1.9238673581e+00,7.9563897669e+02,5.6056708628e-02
1.9240673235e+00,7.9560956825e+02,5.6073513005e-02
1.9242672889e+00,7.9558015768e+02,5.6090320534e-02
1.9244672543e+00,7.9555074500e+02,5.6107131214e-02
1.9246672198e+00,7.9552133020e+02,5.6123945047e-02
1.9248671852e+00,7.9549191328e+02,5.6140762032e-02
1.9250671506e+00,7.9546249424e+02,5.6157582169e-02
1.9252671160e+00,7.9543307309e+02,5.6174405459e-02
1.9254670815e+00,7.9540364982e+02,5.6191231902e-02
1.9256670469e+00,7.9537422444e+02,5.6208061497e-02
1.9258670123e+00,7.9534479693e+02,5.6224894247e-02
1.9260669777e+00,7.9531536732e+02,5.6241730149e-02
1.9262669432e+00,7.9528593558e+02,5.6258569205e-02
1.9264669086e+00,7.9525650174e+02,5.6275411415e-02
1.9266668740e+00,7.9522706577e+02,5.6292256779e-02
1.9268668394e+00,7.9519762770e+02,5.6309105298e-02
1.9270668049e+00,7.9516818750e+02,5.6325956970e-02
1.9272667703e+00,7.9513874520e+02,5.6342811797e-02
1.9274667357e+00,7.9510930078e+02,5.6359669779e-02
1.9276667011e+00,7.9507985424e+02,5.6376530916e-02
1.9278666666e+00,7.9505040559e+02,5.6393395209e-02
1.9280666320e+00,7.9502095483e+02,5.6410262656e-02
1.9282665974e+00,7.9499150196e+02,5.6427133259e-02
1.9284665628e+00,7.9496204697e+02,5.6444007018e-02
1.9286665283e+00,7.9493258988e+02,5.6460883933e-02
1.9288664937e+00,7.9490313066e+02,5.6477764004e-02
1.9290664591e+00,7.9487366934e+02,5.6494647231e-02
1.9292664245e+00,7.9484420591e+02,5.6511533614e-02
1.9294663900e+00,7.9481474036e+02,5.6528423155e-02
1.9296663554e+00,7.9478527271e+02,5.6545315852e-02
1.9298663208e+00,7.9475580294e+02,5.6562211707e-02
1.9300662863e+00,7.9472633106e+02,5.6579110718e-02
1.9302662517e+00,7.9469685707e+02,5.6596012887e-02
1.9304662171e+00,7.9466738097e+02,5.6612918214e-02
1.9306661825e+00,7.9463790277e+02,5.6629826699e-02
1.9308661480e+00,7.9460842245e+02,5.6646738341e-02
1.9310661134e+00,7.9457894002e+02,5.6663653142e-02
1.9312660788e+00,7.9454945549e+02,5.6680571102e-02
1.9314660442e+00,7.9451996884e+02,5.6697492219e-02
1.9316660097e+00,7.9449048009e+02,5.6714416496e-02
1.9318659751e+00,7.9446098923e+02,5.6731343932e-02
1.9320659405e+00,7.9443149626e+02,5.6748274527e-02
1.9322659059e+00,7.9440200118e+02,5.6765208281e-02
1.9324658714e+00,7.9437250400e+02,5.6782145195e-02
