P,rho
5.846000e+01,6.571236e+00
5.847000e+01,6.571563e+00
5.848000e+01,6.571889e+00
5.849000e+01,6.572216e+00
5.850000e+01,6.572542e+00
5.851000e+01,6.572869e+00
5.852000e+01,6.573195e+00
5.853000e+01,6.573521e+00
5.854000e+01,6.573848e+00
5.855000e+01,6.574174e+00
5.856000e+01,6.574500e+00
5.857000e+01,6.574826e+00
5.858000e+01,6.575152e+00
5.859000e+01,6.575478e+00
5.860000e+01,6.575805e+00
5.861000e+01,6.576131e+00
5.862000e+01,6.576457e+00
5.863000e+01,6.576782e+00
5.864000e+01,6.577108e+00
5.865000e+01,6.577434e+00
5.866000e+01,6.577760e+00
5.867000e+01,6.578086e+00
5.868000e+01,6.578412e+00
5.869000e+01,6.578737e+00
5.870000e+01,6.579063e+00
5.871000e+01,6.579389e+00
5.872000e+01,6.579714e+00
5.873000e+01,6.580040e+00
5.874000e+01,6.580365e+00
5.875000e+01,6.580691e+00
5.876000e+01,6.581016e+00
5.877000e+01,6.581342e+00
5.878000e+01,6.581667e+00
5.879000e+01,6.581992e+00
5.880000e+01,6.582318e+00
5.881000e+01,6.582643e+00
5.882000e+01,6.582968e+00
5.883000e+01,6.583293e+00
5.884000e+01,6.583618e+00
5.885000e+01,6.583943e+00
5.886000e+01,6.584268e+00
5.887000e+01,6.584593e+00
5.888000e+01,6.584918e+00
5.889000e+01,6.585243e+00
5.890000e+01,6.585568e+00
5.891000e+01,6.585893e+00
5.892000e+01,6.586218e+00
5.893000e+01,6.586543e+00
5.894000e+01,6.586867e+00
5.895000e+01,6.587192e+00
5.896000e+01,6.587517e+00
5.897000e+01,6.587841e+00
5.898000e+01,6.588166e+00
5.899000e+01,6.588490e+00
5.900000e+01,6.588815e+00
5.901000e+01,6.589139e+00
5.902000e+01,6.589464e+00
5.903000e+01,6.589788e+00
5.904000e+01,6.590113e+00
5.905000e+01,6.590437e+00
5.906000e+01,6.590761e+00
5.907000e+01,6.591085e+00
5.908000e+01,6.591410e+00
5.909000e+01,6.591734e+00
5.910000e+01,6.592058e+00
5.911000e+01,6.592382e+00
5.912000e+01,6.592706e+00
5.913000e+01,6.593030e+00
5.914000e+01,6.593354e+00
5.915000e+01,6.593678e+00
5.916000e+01,6.594002e+00
5.917000e+01,6.594326e+00
5.918000e+01,6.594649e+00
5.919000e+01,6.594973e+00
5.920000e+01,6.595297e+00
5.921000e+01,6.595620e+00
5.922000e+01,6.595944e+00
5.923000e+01,6.596268e+00
5.924000e+01,6.596591e+00
5.925000e+01,6.596915e+00
5.926000e+01,6.597238e+00
5.927000e+01,6.597562e+00
5.928000e+01,6.597885e+00
5.929000e+01,6.598209e+00
5.930000e+01,6.598532e+00
5.931000e+01,6.598855e+00
5.932000e+01,6.599178e+00
5.933000e+01,6.599502e+00
5.934000e+01,6.599825e+00
5.935000e+01,6.600148e+00
5.936000e+01,6.600471e+00
5.937000e+01,6.600794e+00
5.938000e+01,6.601117e+00
5.939000e+01,6.601440e+00
5.940000e+01,6.601763e+00
5.941000e+01,6.602086e+00
5.942000e+01,6.602409e+00
5.943000e+01,6.602732e+00
5.944000e+01,6.603055e+00
5.945000e+01,6.603377e+00
5.946000e+01,6.603700e+00
5.947000e+01,6.604023e+00
5.948000e+01,6.604345e+00
5.949000e+01,6.604668e+00
5.950000e+01,6.604991e+00
5.951000e+01,6.605313e+00
5.952000e+01,6.605636e+00
5.953000e+01,6.605958e+00
5.954000e+01,6.606280e+00
5.955000e+01,6.606603e+00
5.956000e+01,6.606925e+00
5.957000e+01,6.607247e+00
5.958000e+01,6.607570e+00
5.959000e+01,6.607892e+00
5.960000e+01,6.608214e+00
5.961000e+01,6.608536e+00
5.962000e+01,6.608858e+00
5.963000e+01,6.609180e+00
5.964000e+01,6.609502e+00
5.965000e+01,6.609824e+00
5.966000e+01,6.610146e+00
5.967000e+01,6.610468e+00
5.968000e+01,6.610790e+00
5.969000e+01,6.611112e+00
5.970000e+01,6.611434e+00
5.971000e+01,6.611756e+00
5.972000e+01,6.612077e+00
5.973000e+01,6.612399e+00
5.974000e+01,6.612721e+00
5.975000e+01,6.613042e+00
5.976000e+01,6.613364e+00
5.977000e+01,6.613685e+00
5.978000e+01,6.614007e+00
5.979000e+01,6.614328e+00
5.980000e+01,6.614650e+00
5.981000e+01,6.614971e+00
5.982000e+01,6.615292e+00
5.983000e+01,6.615614e+00
5.984000e+01,6.615935e+00
5.985000e+01,6.616256e+00
5.986000e+01,6.616577e+00
5.987000e+01,6.616899e+00
5.988000e+01,6.617220e+00
5.989000e+01,6.617541e+00
5.990000e+01,6.617862e+00
5.991000e+01,6.618183e+00
5.992000e+01,6.618504e+00
5.993000e+01,6.618825e+00
5.994000e+01,6.619146e+00
5.995000e+01,6.619466e+00
5.996000e+01,6.619787e+00
5.997000e+01,6.620108e+00
5.998000e+01,6.620429e+00
5.999000e+01,6.620749e+00
6.000000e+01,6.621070e+00
6.001000e+01,6.621391e+00
6.002000e+01,6.621711e+00
6.003000e+01,6.622032e+00
6.004000e+01,6.622352e+00
6.005000e+01,6.622673e+00
6.006000e+01,6.622993e+00
6.007000e+01,6.623314e+00
6.008000e+01,6.623634e+00
6.009000e+01,6.623954e+00
6.010000e+01,6.624275e+00
6.011000e+01,6.624595e+00
6.012000e+01,6.624915e+00
6.013000e+01,6.625235e+00
6.014000e+01,6.625555e+00
6.015000e+01,6.625875e+00
6.016000e+01,6.626196e+00
6.017000e+01,6.626516e+00
6.018000e+01,6.626836e+00
6.019000e+01,6.627155e+00
6.020000e+01,6.627475e+00
6.021000e+01,6.627795e+00
6.022000e+01,6.628115e+00
6.023000e+01,6.628435e+00
6.024000e+01,6.628755e+00
6.025000e+01,6.629074e+00
6.026000e+01,6.629394e+00
6.027000e+01,6.629714e+00
6.028000e+01,6.630033e+00
6.029000e+01,6.630353e+00
6.030000e+01,6.630672e+00
6.031000e+01,6.630992e+00
6.032000e+01,6.631311e+00
6.033000e+01,6.631631e+00
6.034000e+01,6.631950e+00
6.035000e+01,6.632269e+00
6.036000e+01,6.632589e+00
6.037000e+01,6.632908e+00
6.038000e+01,6.633227e+00
6.039000e+01,6.633546e+00
6.040000e+01,6.633866e+00
6.041000e+01,6.634185e+00
6.042000e+01,6.634504e+00
6.043000e+01,6.634823e+00
6.044000e+01,6.635142e+00
6.045000e+01,6.635461e+00
6.046000e+01,6.635780e+00
6.047000e+01,6.636099e+00
6.048000e+01,6.636417e+00
6.049000e+01,6.636736e+00
6.050000e+01,6.637055e+00
6.051000e+01,6.637374e+00
6.052000e+01,6.637693e+00
6.053000e+01,6.638011e+00
6.054000e+01,6.638330e+00
6.055000e+01,6.638648e+00
6.056000e+01,6.638967e+00
6.057000e+01,6.639285e+00
6.058000e+01,6.639604e+00
6.059000e+01,6.639922e+00
6.060000e+01,6.640241e+00
6.061000e+01,6.640559e+00
6.062000e+01,6.640878e+00
6.063000e+01,6.641196e+00
6.064000e+01,6.641514e+00
6.065000e+01,6.641832e+00
6.066000e+01,6.642150e+00
6.067000e+01,6.642469e+00
6.068000e+01,6.642787e+00
6.069000e+01,6.643105e+00
6.070000e+01,6.643423e+00
6.071000e+01,6.643741e+00
6.072000e+01,6.644059e+00
6.073000e+01,6.644377e+00
6.074000e+01,6.644695e+00
6.075000e+01,6.645012e+00
6.076000e+01,6.645330e+00
6.077000e+01,6.645648e+00
6.078000e+01,6.645966e+00
6.079000e+01,6.646284e+00
6.080000e+01,6.646601e+00
6.081000e+01,6.646919e+00
6.082000e+01,6.647236e+00
6.083000e+01,6.647554e+00
6.084000e+01,6.647871e+00
6.085000e+01,6.648189e+00
6.086000e+01,6.648506e+00
6.087000e+01,6.648824e+00
6.088000e+01,6.649141e+00
6.089000e+01,6.649459e+00
6.090000e+01,6.649776e+00
6.091000e+01,6.650093e+00
6.092000e+01,6.650410e+00
6.093000e+01,6.650727e+00
6.094000e+01,6.651045e+00
6.095000e+01,6.651362e+00
6.096000e+01,6.651679e+00
6.097000e+01,6.651996e+00
6.098000e+01,6.652313e+00
6.099000e+01,6.652630e+00
6.100000e+01,6.652947e+00
6.101000e+01,6.653264e+00
6.102000e+01,6.653581e+00
6.103000e+01,6.653897e+00
6.104000e+01,6.654214e+00
6.105000e+01,6.654531e+00
6.106000e+01,6.654848e+00
6.107000e+01,6.655164e+00
6.108000e+01,6.655481e+00
6.109000e+01,6.655797e+00
6.110000e+01,6.656114e+00
6.111000e+01,6.656431e+00
6.112000e+01,6.656747e+00
6.113000e+01,6.657063e+00
6.114000e+01,6.657380e+00
6.115000e+01,6.657696e+00
6.116000e+01,6.658013e+00
6.117000e+01,6.658329e+00
6.118000e+01,6.658645e+00
6.119000e+01,6.658961e+00
6.120000e+01,6.659278e+00
6.121000e+01,6.659594e+00
6.122000e+01,6.659910e+00
6.123000e+01,6.660226e+00
6.124000e+01,6.660542e+00
6.125000e+01,6.660858e+00
6.126000e+01,6.661174e+00
6.127000e+01,6.661490e+00
6.128000e+01,6.661806e+00
6.129000e+01,6.662122e+00
6.130000e+01,6.662438e+00
6.131000e+01,6.662753e+00
6.132000e+01,6.663069e+00
6.133000e+01,6.663385e+00
6.134000e+01,6.663701e+00
6.135000e+01,6.664016e+00
6.136000e+01,6.664332e+00
6.137000e+01,6.664647e+00
6.138000e+01,6.664963e+00
6.139000e+01,6.665278e+00
6.140000e+01,6.665594e+00
6.141000e+01,6.665909e+00
6.142000e+01,6.666225e+00
6.143000e+01,6.666540e+00
6.144000e+01,6.666855e+00
6.145000e+01,6.667171e+00
6.146000e+01,6.667486e+00
6.147000e+01,6.667801e+00
6.148000e+01,6.668116e+00
6.149000e+01,6.668431e+00
6.150000e+01,6.668747e+00
6.151000e+01,6.669062e+00
6.152000e+01,6.669377e+00
6.153000e+01,6.669692e+00
6.154000e+01,6.670007e+00
6.155000e+01,6.670321e+00
6.156000e+01,6.670636e+00
6.157000e+01,6.670951e+00
6.158000e+01,6.671266e+00
6.159000e+01,6.671581e+00
6.160000e+01,6.671896e+00
6.161000e+01,6.672210e+00
6.162000e+01,6.672525e+00
6.163000e+01,6.672840e+00
6.164000e+01,6.673154e+00
6.165000e+01,6.673469e+00
6.166000e+01,6.673783e+00
6.167000e+01,6.674098e+00
6.168000e+01,6.674412e+00
6.169000e+01,6.674727e+00
6.170000e+01,6.675041e+00
6.171000e+01,6.675355e+00
6.172000e+01,6.675670e+00
6.173000e+01,6.675984e+00
6.174000e+01,6.676298e+00
6.175000e+01,6.676612e+00
6.176000e+01,6.676926e+00
6.177000e+01,6.677241e+00
6.178000e+01,6.677555e+00
6.179000e+01,6.677869e+00
6.180000e+01,6.678183e+00
6.181000e+01,6.678497e+00
6.182000e+01,6.678811e+00
6.183000e+01,6.679125e+00
6.184000e+01,6.679438e+00
6.185000e+01,6.679752e+00
6.186000e+01,6.680066e+00
6.187000e+01,6.680380e+00
6.188000e+01,6.680694e+00
6.189000e+01,6.681007e+00
6.190000e+01,6.681321e+00
6.191000e+01,6.681635e+00
6.192000e+01,6.681948e+00
6.193000e+01,6.682262e+00
6.194000e+01,6.682575e+00
6.195000e+01,6.682889e+00
6.196000e+01,6.683202e+00
6.197000e+01,6.683516e+00
6.198000e+01,6.683829e+00
6.199000e+01,6.684142e+00
6.200000e+01,6.684456e+00
6.201000e+01,6.684769e+00
6.202000e+01,6.685082e+00
6.203000e+01,6.685395e+00
6.204000e+01,6.685708e+00
6.205000e+01,6.686022e+00
6.206000e+01,6.686335e+00
6.207000e+01,6.686648e+00
6.208000e+01,6.686961e+00
6.209000e+01,6.687274e+00
6.210000e+01,6.687587e+00
6.211000e+01,6.687899e+00
6.212000e+01,6.688212e+00
6.213000e+01,6.688525e+00
6.214000e+01,6.688838e+00
6.215000e+01,6.689151e+00
6.216000e+01,6.689463e+00
6.217000e+01,6.689776e+00
6.218000e+01,6.690089e+00
6.219000e+01,6.690401e+00
6.220000e+01,6.690714e+00
6.221000e+01,6.691027e+00
6.222000e+01,6.691339e+00
6.223000e+01,6.691652e+00
6.224000e+01,6.691964e+00
6.225000e+01,6.692276e+00
6.226000e+01,6.692589e+00
6.227000e+01,6.692901e+00
6.228000e+01,6.693213e+00
6.229000e+01,6.693526e+00
6.230000e+01,6.693838e+00
6.231000e+01,6.694150e+00
6.232000e+01,6.694462e+00
6.233000e+01,6.694774e+00
6.234000e+01,6.695087e+00
6.235000e+01,6.695399e+00
6.236000e+01,6.695711e+00
6.237000e+01,6.696023e+00
6.238000e+01,6.696335e+00
6.239000e+01,6.696646e+00
6.240000e+01,6.696958e+00
6.241000e+01,6.697270e+00
6.242000e+01,6.697582e+00
6.243000e+01,6.697894e+00
6.244000e+01,6.698205e+00
6.245000e+01,6.698517e+00
6.246000e+01,6.698829e+00
6.247000e+01,6.699140e+00
6.248000e+01,6.699452e+00
6.249000e+01,6.699764e+00
6.250000e+01,6.700075e+00
6.251000e+01,6.700387e+00
6.252000e+01,6.700698e+00
6.253000e+01,6.701010e+00
6.254000e+01,6.701321e+00
6.255000e+01,6.701632e+00
6.256000e+01,6.701944e+00
6.257000e+01,6.702255e+00
6.258000e+01,6.702566e+00
6.259000e+01,6.702877e+00
6.260000e+01,6.703188e+00
6.261000e+01,6.703500e+00
6.262000e+01,6.703811e+00
6.263000e+01,6.704122e+00
6.264000e+01,6.704433e+00
6.265000e+01,6.704744e+00
6.266000e+01,6.705055e+00
6.267000e+01,6.705366e+00
6.268000e+01,6.705677e+00
6.269000e+01,6.705987e+00
6.270000e+01,6.706298e+00
6.271000e+01,6.706609e+00
6.272000e+01,6.706920e+00
6.273000e+01,6.707230e+00
6.274000e+01,6.707541e+00
6.275000e+01,6.707852e+00
6.276000e+01,6.708162e+00
6.277000e+01,6.708473e+00
6.278000e+01,6.708784e+00
6.279000e+01,6.709094e+00
6.280000e+01,6.709404e+00
6.281000e+01,6.709715e+00
6.282000e+01,6.710025e+00
6.283000e+01,6.710336e+00
6.284000e+01,6.710646e+00
6.285000e+01,6.710956e+00
6.286000e+01,6.711267e+00
6.287000e+01,6.711577e+00
6.288000e+01,6.711887e+00
6.289000e+01,6.712197e+00
6.290000e+01,6.712507e+00
6.291000e+01,6.712817e+00
6.292000e+01,6.713127e+00
6.293000e+01,6.713437e+00
6.294000e+01,6.713747e+00
6.295000e+01,6.714057e+00
6.296000e+01,6.714367e+00
6.297000e+01,6.714677e+00
6.298000e+01,6.714987e+00
6.299000e+01,6.715297e+00
6.300000e+01,6.715607e+00
6.301000e+01,6.715916e+00
6.302000e+01,6.716226e+00
6.303000e+01,6.716536e+00
6.304000e+01,6.716845e+00
6.305000e+01,6.717155e+00
6.306000e+01,6.717464e+00
6.307000e+01,6.717774e+00
6.308000e+01,6.718083e+00
6.309000e+01,6.718393e+00
6.310000e+01,6.718702e+00
6.311000e+01,6.719012e+00
6.312000e+01,6.719321e+00
6.313000e+01,6.719630e+00
6.314000e+01,6.719940e+00
6.315000e+01,6.720249e+00
6.316000e+01,6.720558e+00
6.317000e+01,6.720867e+00
6.318000e+01,6.721176e+00
6.319000e+01,6.721486e+00
6.320000e+01,6.721795e+00
6.321000e+01,6.722104e+00
6.322000e+01,6.722413e+00
6.323000e+01,6.722722e+00
6.324000e+01,6.723031e+00
6.325000e+01,6.723339e+00
6.326000e+01,6.723648e+00
6.327000e+01,6.723957e+00
6.328000e+01,6.724266e+00
6.329000e+01,6.724575e+00
6.330000e+01,6.724883e+00
6.331000e+01,6.725192e+00
6.332000e+01,6.725501e+00
6.333000e+01,6.725809e+00
6.334000e+01,6.726118e+00
6.335000e+01,6.726427e+00
6.336000e+01,6.726735e+00
6.337000e+01,6.727044e+00
6.338000e+01,6.727352e+00
6.339000e+01,6.727660e+00
6.340000e+01,6.727969e+00
6.341000e+01,6.728277e+00
6.342000e+01,6.728586e+00
6.343000e+01,6.728894e+00
6.344000e+01,6.729202e+00
6.345000e+01,6.729510e+00
6.346000e+01,6.729818e+00
6.347000e+01,6.730127e+00
6.348000e+01,6.730435e+00
6.349000e+01,6.730743e+00
6.350000e+01,6.731051e+00
6.351000e+01,6.731359e+00
6.352000e+01,6.731667e+00
6.353000e+01,6.731975e+00
6.354000e+01,6.732283e+00
6.355000e+01,6.732591e+00
6.356000e+01,6.732898e+00
6.357000e+01,6.733206e+00
6.358000e+01,6.733514e+00
6.359000e+01,6.733822e+00
6.360000e+01,6.734129e+00
6.361000e+01,6.734437e+00
6.362000e+01,6.734745e+00
6.363000e+01,6.735052e+00
6.364000e+01,6.735360e+00
6.365000e+01,6.735667e+00
6.366000e+01,6.735975e+00
6.367000e+01,6.736282e+00
6.368000e+01,6.736590e+00
6.369000e+01,6.736897e+00
6.370000e+01,6.737204e+00
6.371000e+01,6.737512e+00
6.372000e+01,6.737819e+00
6.373000e+01,6.738126e+00
6.374000e+01,6.738434e+00
6.375000e+01,6.738741e+00
6.376000e+01,6.739048e+00
6.377000e+01,6.739355e+00
6.378000e+01,6.739662e+00
6.379000e+01,6.739969e+00
6.380000e+01,6.740276e+00
6.381000e+01,6.740583e+00
6.382000e+01,6.740890e+00
6.383000e+01,6.741197e+00
6.384000e+01,6.741504e+00
6.385000e+01,6.741811e+00
6.386000e+01,6.742118e+00
6.387000e+01,6.742424e+00
6.388000e+01,6.742731e+00
6.389000e+01,6.743038e+00
6.390000e+01,6.743344e+00
6.391000e+01,6.743651e+00
6.392000e+01,6.743958e+00
6.393000e+01,6.744264e+00
6.394000e+01,6.744571e+00
6.395000e+01,6.744877e+00
6.396000e+01,6.745184e+00
6.397000e+01,6.745490e+00
6.398000e+01,6.745797e+00
6.399000e+01,6.746103e+00
6.400000e+01,6.746409e+00
6.401000e+01,6.746716e+00
6.402000e+01,6.747022e+00
6.403000e+01,6.747328e+00
6.404000e+01,6.747634e+00
6.405000e+01,6.747940e+00
6.406000e+01,6.748247e+00
6.407000e+01,6.748553e+00
6.408000e+01,6.748859e+00
6.409000e+01,6.749165e+00
6.410000e+01,6.749471e+00
6.411000e+01,6.749777e+00
6.412000e+01,6.750083e+00
6.413000e+01,6.750389e+00
6.414000e+01,6.750694e+00
6.415000e+01,6.751000e+00
6.416000e+01,6.751306e+00
6.417000e+01,6.751612e+00
6.418000e+01,6.751918e+00
6.419000e+01,6.752223e+00
6.420000e+01,6.752529e+00
6.421000e+01,6.752835e+00
6.422000e+01,6.753140e+00
6.423000e+01,6.753446e+00
6.424000e+01,6.753751e+00
6.425000e+01,6.754057e+00
6.426000e+01,6.754362e+00
6.427000e+01,6.754668e+00
6.428000e+01,6.754973e+00
6.429000e+01,6.755278e+00
6.430000e+01,6.755584e+00
6.431000e+01,6.755889e+00
6.432000e+01,6.756194e+00
6.433000e+01,6.756499e+00
6.434000e+01,6.756805e+00
6.435000e+01,6.757110e+00
6.436000e+01,6.757415e+00
6.437000e+01,6.757720e+00
6.438000e+01,6.758025e+00
6.439000e+01,6.758330e+00
6.440000e+01,6.758635e+00
6.441000e+01,6.758940e+00
6.442000e+01,6.759245e+00
6.443000e+01,6.759550e+00
6.444000e+01,6.759855e+00
6.445000e+01,6.760159e+00
6.446000e+01,6.760464e+00
6.447000e+01,6.760769e+00
6.448000e+01,6.761074e+00
6.449000e+01,6.761378e+00
6.450000e+01,6.761683e+00
6.451000e+01,6.761988e+00
6.452000e+01,6.762292e+00
6.453000e+01,6.762597e+00
6.454000e+01,6.762901e+00
6.455000e+01,6.763206e+00
6.456000e+01,6.763510e+00
6.457000e+01,6.763815e+00
6.458000e+01,6.764119e+00
6.459000e+01,6.764423e+00
6.460000e+01,6.764728e+00
6.461000e+01,6.765032e+00
6.462000e+01,6.765336e+00
6.463000e+01,6.765640e+00
6.464000e+01,6.765945e+00
6.465000e+01,6.766249e+00
6.466000e+01,6.766553e+00
6.467000e+01,6.766857e+00
6.468000e+01,6.767161e+00
6.469000e+01,6.767465e+00
6.470000e+01,6.767769e+00
6.471000e+01,6.768073e+00
6.472000e+01,6.768377e+00
6.473000e+01,6.768681e+00
6.474000e+01,6.768985e+00
6.475000e+01,6.769288e+00
6.476000e+01,6.769592e+00
6.477000e+01,6.769896e+00
6.478000e+01,6.770200e+00
6.479000e+01,6.770503e+00
6.480000e+01,6.770807e+00
6.481000e+01,6.771111e+00
6.482000e+01,6.771414e+00
6.483000e+01,6.771718e+00
6.484000e+01,6.772021e+00
6.485000e+01,6.772325e+00
6.486000e+01,6.772628e+00
6.487000e+01,6.772932e+00
6.488000e+01,6.773235e+00
6.489000e+01,6.773538e+00
6.490000e+01,6.773842e+00
6.491000e+01,6.774145e+00
6.492000e+01,6.774448e+00
6.493000e+01,6.774751e+00
6.494000e+01,6.775055e+00
6.495000e+01,6.775358e+00
6.496000e+01,6.775661e+00
6.497000e+01,6.775964e+00
6.498000e+01,6.776267e+00
6.499000e+01,6.776570e+00
6.500000e+01,6.776873e+00
6.501000e+01,6.777176e+00
6.502000e+01,6.777479e+00
6.503000e+01,6.777782e+00
6.504000e+01,6.778085e+00
6.505000e+01,6.778388e+00
6.506000e+01,6.778690e+00
6.507000e+01,6.778993e+00
6.508000e+01,6.779296e+00
6.509000e+01,6.779599e+00
6.510000e+01,6.779901e+00
6.511000e+01,6.780204e+00
6.512000e+01,6.780506e+00
6.513000e+01,6.780809e+00
6.514000e+01,6.781112e+00
6.515000e+01,6.781414e+00
6.516000e+01,6.781716e+00
6.517000e+01,6.782019e+00
6.518000e+01,6.782321e+00
6.519000e+01,6.782624e+00
6.520000e+01,6.782926e+00
6.521000e+01,6.783228e+00
6.522000e+01,6.783531e+00
6.523000e+01,6.783833e+00
6.524000e+01,6.784135e+00
6.525000e+01,6.784437e+00
6.526000e+01,6.784739e+00
6.527000e+01,6.785041e+00
6.528000e+01,6.785343e+00
6.529000e+01,6.785646e+00
6.530000e+01,6.785948e+00
6.531000e+01,6.786249e+00
6.532000e+01,6.786551e+00
6.533000e+01,6.786853e+00
6.534000e+01,6.787155e+00
6.535000e+01,6.787457e+00
6.536000e+01,6.787759e+00
6.537000e+01,6.788061e+00
6.538000e+01,6.788362e+00
6.539000e+01,6.788664e+00
6.540000e+01,6.788966e+00
6.541000e+01,6.789267e+00
6.542000e+01,6.789569e+00
6.543000e+01,6.789871e+00
6.544000e+01,6.790172e+00
6.545000e+01,6.790474e+00
6.546000e+01,6.790775e+00
6.547000e+01,6.791077e+00
6.548000e+01,6.791378e+00
6.549000e+01,6.791679e+00
6.550000e+01,6.791981e+00
6.551000e+01,6.792282e+00
6.552000e+01,6.792583e+00
6.553000e+01,6.792885e+00
6.554000e+01,6.793186e+00
6.555000e+01,6.793487e+00
6.556000e+01,6.793788e+00
6.557000e+01,6.794089e+00
6.558000e+01,6.794390e+00
6.559000e+01,6.794691e+00
6.560000e+01,6.794992e+00
6.561000e+01,6.795293e+00
6.562000e+01,6.795594e+00
6.563000e+01,6.795895e+00
6.564000e+01,6.796196e+00
6.565000e+01,6.796497e+00
6.566000e+01,6.796798e+00
6.567000e+01,6.797099e+00
6.568000e+01,6.797399e+00
6.569000e+01,6.797700e+00
6.570000e+01,6.798001e+00
6.571000e+01,6.798302e+00
6.572000e+01,6.798602e+00
6.573000e+01,6.798903e+00
6.574000e+01,6.799203e+00
6.575000e+01,6.799504e+00
6.576000e+01,6.799804e+00
6.577000e+01,6.800105e+00
6.578000e+01,6.800405e+00
6.579000e+01,6.800706e+00
6.580000e+01,6.801006e+00
6.581000e+01,6.801306e+00
6.582000e+01,6.801607e+00
6.583000e+01,6.801907e+00
6.584000e+01,6.802207e+00
6.585000e+01,6.802508e+00
6.586000e+01,6.802808e+00
6.587000e+01,6.803108e+00
6.588000e+01,6.803408e+00
6.589000e+01,6.803708e+00
6.590000e+01,6.804008e+00
6.591000e+01,6.804308e+00
6.592000e+01,6.804608e+00
6.593000e+01,6.804908e+00
6.594000e+01,6.805208e+00
6.595000e+01,6.805508e+00
6.596000e+01,6.805808e+00
6.597000e+01,6.806108e+00
6.598000e+01,6.806407e+00
6.599000e+01,6.806707e+00
6.600000e+01,6.807007e+00
6.601000e+01,6.807307e+00
6.602000e+01,6.807606e+00
6.603000e+01,6.807906e+00
6.604000e+01,6.808205e+00
6.605000e+01,6.808505e+00
6.606000e+01,6.808805e+00
6.607000e+01,6.809104e+00
6.608000e+01,6.809404e+00
6.609000e+01,6.809703e+00
6.610000e+01,6.810002e+00
6.611000e+01,6.810302e+00
6.612000e+01,6.810601e+00
6.613000e+01,6.810900e+00
6.614000e+01,6.811200e+00
6.615000e+01,6.811499e+00
6.616000e+01,6.811798e+00
6.617000e+01,6.812097e+00
6.618000e+01,6.812397e+00
6.619000e+01,6.812696e+00
6.620000e+01,6.812995e+00
6.621000e+01,6.813294e+00
6.622000e+01,6.813593e+00
6.623000e+01,6.813892e+00
6.624000e+01,6.814191e+00
6.625000e+01,6.814490e+00
6.626000e+01,6.814789e+00
6.627000e+01,6.815087e+00
6.628000e+01,6.815386e+00
6.629000e+01,6.815685e+00
6.630000e+01,6.815984e+00
6.631000e+01,6.816283e+00
6.632000e+01,6.816581e+00
6.633000e+01,6.816880e+00
6.634000e+01,6.817179e+00
6.635000e+01,6.817477e+00
6.636000e+01,6.817776e+00
6.637000e+01,6.818074e+00
6.638000e+01,6.818373e+00
6.639000e+01,6.818671e+00
6.640000e+01,6.818970e+00
6.641000e+01,6.819268e+00
6.642000e+01,6.819567e+00
6.643000e+01,6.819865e+00
6.644000e+01,6.820163e+00
6.645000e+01,6.820462e+00
6.646000e+01,6.820760e+00
6.647000e+01,6.821058e+00
6.648000e+01,6.821356e+00
6.649000e+01,6.821654e+00
6.650000e+01,6.821953e+00
6.651000e+01,6.822251e+00
6.652000e+01,6.822549e+00
6.653000e+01,6.822847e+00
6.654000e+01,6.823145e+00
6.655000e+01,6.823443e+00
6.656000e+01,6.823741e+00
6.657000e+01,6.824039e+00
6.658000e+01,6.824337e+00
6.659000e+01,6.824634e+00
6.660000e+01,6.824932e+00
6.661000e+01,6.825230e+00
6.662000e+01,6.825528e+00
6.663000e+01,6.825825e+00
6.664000e+01,6.826123e+00
6.665000e+01,6.826421e+00
6.666000e+01,6.826718e+00
6.667000e+01,6.827016e+00
6.668000e+01,6.827314e+00
6.669000e+01,6.827611e+00
6.670000e+01,6.827909e+00
6.671000e+01,6.828206e+00
6.672000e+01,6.828504e+00
6.673000e+01,6.828801e+00
6.674000e+01,6.829098e+00
6.675000e+01,6.829396e+00
6.676000e+01,6.829693e+00
6.677000e+01,6.829990e+00
6.678000e+01,6.830287e+00
6.679000e+01,6.830585e+00
6.680000e+01,6.830882e+00
6.681000e+01,6.831179e+00
6.682000e+01,6.831476e+00
6.683000e+01,6.831773e+00
6.684000e+01,6.832070e+00
6.685000e+01,6.832367e+00
6.686000e+01,6.832664e+00
6.687000e+01,6.832961e+00
6.688000e+01,6.833258e+00
6.689000e+01,6.833555e+00
6.690000e+01,6.833852e+00
6.691000e+01,6.834149e+00
6.692000e+01,6.834446e+00
6.693000e+01,6.834742e+00
6.694000e+01,6.835039e+00
6.695000e+01,6.835336e+00
6.696000e+01,6.835633e+00
6.697000e+01,6.835929e+00
6.698000e+01,6.836226e+00
6.699000e+01,6.836522e+00
6.700000e+01,6.836819e+00
6.701000e+01,6.837116e+00
6.702000e+01,6.837412e+00
