r,P,m
7.7744137185e+00,1.2279096762e+01,1.4368881162e+00
7.7746143330e+00,1.2273200206e+01,1.4369257980e+00
7.7748149475e+00,1.2267305126e+01,1.4369634743e+00
7.7750155620e+00,1.2261411520e+01,1.4370011452e+00
7.7752161765e+00,1.2255519389e+01,1.4370388105e+00
7.7754167910e+00,1.2249628733e+01,1.4370764704e+00
7.7756174055e+00,1.2243739552e+01,1.4371141248e+00
7.7758180200e+00,1.2237851846e+01,1.4371517738e+00
7.7760186345e+00,1.2231965614e+01,1.4371894172e+00
7.7762192490e+00,1.2226080857e+01,1.4372270552e+00
7.7764198635e+00,1.2220197574e+01,1.4372646877e+00
7.7766204780e+00,1.2214315766e+01,1.4373023147e+00
7.7768210925e+00,1.2208435432e+01,1.4373399362e+00
7.7770217070e+00,1.2202556572e+01,1.4373775523e+00
7.7772223215e+00,1.2196679187e+01,1.4374151628e+00
7.7774229360e+00,1.2190803275e+01,1.4374527679e+00
7.7776235505e+00,1.2184928837e+01,1.4374903675e+00
7.7778241650e+00,1.2179055874e+01,1.4375279616e+00
7.7780247795e+00,1.2173184384e+01,1.4375655502e+00
7.7782253940e+00,1.2167314367e+01,1.4376031333e+00
7.7784260085e+00,1.2161445825e+01,1.4376407109e+00
7.7786266230e+00,1.2155578756e+01,1.4376782830e+00
7.7788272375e+00,1.2149713160e+01,1.4377158497e+00
7.7790278520e+00,1.2143849038e+01,1.4377534108e+00
7.7792284665e+00,1.2137986389e+01,1.4377909664e+00
7.7794290810e+00,1.2132125214e+01,1.4378285166e+00
7.7796296955e+00,1.2126265511e+01,1.4378660612e+00
7.7798303100e+00,1.2120407282e+01,1.4379036004e+00
7.7800309245e+00,1.2114550525e+01,1.4379411341e+00
7.7802315390e+00,1.2108695242e+01,1.4379786622e+00
7.7804321535e+00,1.2102841431e+01,1.4380161849e+00
7.7806327680e+00,1.2096989093e+01,1.4380537020e+00
7.7808333825e+00,1.2091138228e+01,1.4380912137e+00
7.7810339970e+00,1.2085288835e+01,1.4381287198e+00
7.7812346115e+00,1.2079440915e+01,1.4381662205e+00
7.7814352260e+00,1.2073594467e+01,1.4382037156e+00
7.7816358405e+00,1.2067749491e+01,1.4382412053e+00
7.7818364550e+00,1.2061905988e+01,1.4382786894e+00
7.7820370695e+00,1.2056063957e+01,1.4383161680e+00
7.7822376840e+00,1.2050223398e+01,1.4383536411e+00
7.7824382985e+00,1.2044384310e+01,1.4383911087e+00
7.7826389130e+00,1.2038546695e+01,1.4384285708e+00
7.7828395275e+00,1.2032710552e+01,1.4384660274e+00
7.7830401420e+00,1.2026875880e+01,1.4385034785e+00
7.7832407565e+00,1.2021042680e+01,1.4385409241e+00
7.7834413710e+00,1.2015210952e+01,1.4385783641e+00
7.7836419855e+00,1.2009380695e+01,1.4386157986e+00
7.7838426000e+00,1.2003551909e+01,1.4386532277e+00
7.7840432145e+00,1.1997724595e+01,1.4386906512e+00
7.7842438290e+00,1.1991898752e+01,1.4387280692e+00
7.7844444435e+00,1.1986074381e+01,1.4387654816e+00
7.7846450580e+00,1.1980251480e+01,1.4388028886e+00
7.7848456725e+00,1.1974430050e+01,1.4388402900e+00
7.7850462870e+00,1.1968610091e+01,1.4388776859e+00
7.7852469015e+00,1.1962791603e+01,1.4389150763e+00
7.7854475160e+00,1.1956974586e+01,1.4389524612e+00
7.7856481305e+00,1.1951159040e+01,1.4389898405e+00
7.7858487450e+00,1.1945344964e+01,1.4390272143e+00
7.7860493595e+00,1.1939532358e+01,1.4390645826e+00
7.7862499740e+00,1.1933721223e+01,1.4391019454e+00
7.7864505885e+00,1.1927911559e+01,1.4391393026e+00
7.7866512030e+00,1.1922103364e+01,1.4391766543e+00
7.7868518175e+00,1.1916296640e+01,1.4392140005e+00
7.7870524320e+00,1.1910491386e+01,1.4392513412e+00
7.7872530465e+00,1.1904687602e+01,1.4392886763e+00
7.7874536610e+00,1.1898885288e+01,1.4393260059e+00
7.7876542755e+00,1.1893084443e+01,1.4393633300e+00
7.7878548900e+00,1.1887285069e+01,1.4394006485e+00
7.7880555045e+00,1.1881487164e+01,1.4394379615e+00
7.7882561190e+00,1.1875690729e+01,1.4394752689e+00
7.7884567335e+00,1.1869895763e+01,1.4395125709e+00
7.7886573480e+00,1.1864102267e+01,1.4395498673e+00
7.7888579625e+00,1.1858310240e+01,1.4395871581e+00
7.7890585770e+00,1.1852519682e+01,1.4396244434e+00
7.7892591915e+00,1.1846730593e+01,1.4396617232e+00
7.7894598060e+00,1.1840942974e+01,1.4396989974e+00
7.7896604205e+00,1.1835156824e+01,1.4397362661e+00
7.7898610350e+00,1.1829372142e+01,1.4397735293e+00
7.7900616495e+00,1.1823588930e+01,1.4398107869e+00
7.7902622640e+00,1.1817807186e+01,1.4398480389e+00
7.7904628785e+00,1.1812026911e+01,1.4398852855e+00
7.7906634930e+00,1.1806248104e+01,1.4399225264e+00
7.7908641075e+00,1.1800470766e+01,1.4399597619e+00
7.7910647220e+00,1.1794694897e+01,1.4399969917e+00
7.7912653365e+00,1.1788920496e+01,1.4400342161e+00
7.7914659510e+00,1.1783147563e+01,1.4400714348e+00
7.7916665655e+00,1.1777376098e+01,1.4401086481e+00
7.7918671800e+00,1.1771606102e+01,1.4401458558e+00
7.7920677945e+00,1.1765837573e+01,1.4401830579e+00
7.7922684090e+00,1.1760070512e+01,1.4402202545e+00
7.7924690235e+00,1.1754304920e+01,1.4402574455e+00
7.7926696380e+00,1.1748540795e+01,1.4402946309e+00
7.7928702525e+00,1.1742778138e+01,1.4403318109e+00
7.7930708670e+00,1.1737016948e+01,1.4403689852e+00
7.7932714815e+00,1.1731257226e+01,1.4404061540e+00
7.7934720960e+00,1.1725498972e+01,1.4404433173e+00
7.7936727105e+00,1.1719742185e+01,1.4404804749e+00
7.7938733250e+00,1.1713986865e+01,1.4405176271e+00
7.7940739395e+00,1.1708233012e+01,1.4405547736e+00
7.7942745540e+00,1.1702480627e+01,1.4405919146e+00
7.7944751685e+00,1.1696729708e+01,1.4406290501e+00
7.7946757830e+00,1.1690980257e+01,1.4406661799e+00
7.7948763975e+00,1.1685232272e+01,1.4407033042e+00
7.7950770120e+00,1.1679485755e+01,1.4407404230e+00
7.7952776265e+00,1.1673740704e+01,1.4407775362e+00
7.7954782410e+00,1.1667997119e+01,1.4408146438e+00
7.7956788555e+00,1.1662255002e+01,1.4408517458e+00
7.7958794700e+00,1.1656514350e+01,1.4408888423e+00
7.7960800845e+00,1.1650775165e+01,1.4409259332e+00
7.7962806990e+00,1.1645037447e+01,1.4409630185e+00
7.7964813135e+00,1.1639301194e+01,1.4410000983e+00
7.7966819280e+00,1.1633566408e+01,1.4410371725e+00
7.7968825425e+00,1.1627833088e+01,1.4410742411e+00
7.7970831570e+00,1.1622101234e+01,1.4411113041e+00
7.7972837715e+00,1.1616370846e+01,1.4411483616e+00
7.7974843860e+00,1.1610641923e+01,1.4411854135e+00
7.7976850005e+00,1.1604914467e+01,1.4412224598e+00
7.7978856150e+00,1.1599188476e+01,1.4412595005e+00
7.7980862295e+00,1.1593463950e+01,1.4412965357e+00
7.7982868440e+00,1.1587740890e+01,1.4413335653e+00
7.7984874585e+00,1.1582019296e+01,1.4413705893e+00
7.7986880730e+00,1.1576299167e+01,1.4414076077e+00
7.7988886875e+00,1.1570580503e+01,1.4414446205e+00
7.7990893020e+00,1.1564863304e+01,1.4414816278e+00
7.7992899165e+00,1.1559147570e+01,1.4415186294e+00
7.7994905310e+00,1.1553433302e+01,1.4415556255e+00
7.7996911455e+00,1.1547720498e+01,1.4415926160e+00
7.7998917600e+00,1.1542009159e+01,1.4416296009e+00
7.8000923745e+00,1.1536299285e+01,1.4416665802e+00
7.8002929890e+00,1.1530590876e+01,1.4417035539e+00
7.8004936035e+00,1.1524883931e+01,1.4417405221e+00
7.8006942180e+00,1.1519178451e+01,1.4417774846e+00
7.8008948325e+00,1.1513474435e+01,1.4418144416e+00
7.8010954470e+00,1.1507771883e+01,1.4418513930e+00
7.8012960615e+00,1.1502070796e+01,1.4418883387e+00
7.8014966760e+00,1.1496371173e+01,1.4419252789e+00
7.8016972905e+00,1.1490673014e+01,1.4419622135e+00
7.8018979050e+00,1.1484976319e+01,1.4419991425e+00
7.8020985195e+00,1.1479281088e+01,1.4420360659e+00
7.8022991340e+00,1.1473587321e+01,1.4420729837e+00
7.8024997485e+00,1.1467895018e+01,1.4421098959e+00
7.8027003630e+00,1.1462204178e+01,1.4421468024e+00
7.8029009775e+00,1.1456514802e+01,1.4421837034e+00
7.8031015920e+00,1.1450826890e+01,1.4422205988e+00
7.8033022065e+00,1.1445140441e+01,1.4422574886e+00
7.8035028210e+00,1.1439455455e+01,1.4422943728e+00
7.8037034355e+00,1.1433771933e+01,1.4423312514e+00
7.8039040500e+00,1.1428089874e+01,1.4423681244e+00
7.8041046645e+00,1.1422409278e+01,1.4424049917e+00
7.8043052790e+00,1.1416730145e+01,1.4424418535e+00
7.8045058935e+00,1.1411052475e+01,1.4424787097e+00
7.8047065080e+00,1.1405376268e+01,1.4425155602e+00
7.8049071225e+00,1.1399701524e+01,1.4425524051e+00
7.8051077370e+00,1.1394028242e+01,1.4425892445e+00
7.8053083515e+00,1.1388356424e+01,1.4426260782e+00
7.8055089660e+00,1.1382686067e+01,1.4426629063e+00
7.8057095805e+00,1.1377017173e+01,1.4426997288e+00
7.8059101950e+00,1.1371349742e+01,1.4427365456e+00
7.8061108095e+00,1.1365683773e+01,1.4427733569e+00
7.8063114240e+00,1.1360019266e+01,1.4428101626e+00
7.8065120385e+00,1.1354356221e+01,1.4428469626e+00
7.8067126530e+00,1.1348694639e+01,1.4428837570e+00
7.8069132675e+00,1.1343034518e+01,1.4429205458e+00
7.8071138820e+00,1.1337375859e+01,1.4429573290e+00
7.8073144965e+00,1.1331718662e+01,1.4429941065e+00
7.8075151110e+00,1.1326062927e+01,1.4430308784e+00
7.8077157255e+00,1.1320408654e+01,1.4430676447e+00
7.8079163400e+00,1.1314755842e+01,1.4431044054e+00
7.8081169545e+00,1.1309104491e+01,1.4431411605e+00
7.8083175690e+00,1.1303454602e+01,1.4431779099e+00
7.8085181835e+00,1.1297806175e+01,1.4432146537e+00
7.8087187980e+00,1.1292159208e+01,1.4432513919e+00
7.8089194125e+00,1.1286513703e+01,1.4432881245e+00
7.8091200270e+00,1.1280869659e+01,1.4433248514e+00
7.8093206415e+00,1.1275227076e+01,1.4433615727e+00
7.8095212560e+00,1.1269585954e+01,1.4433982883e+00
7.8097218705e+00,1.1263946293e+01,1.4434349984e+00
7.8099224850e+00,1.1258308092e+01,1.4434717028e+00
7.8101230995e+00,1.1252671352e+01,1.4435084015e+00
7.8103237140e+00,1.1247036073e+01,1.4435450947e+00
7.8105243285e+00,1.1241402254e+01,1.4435817822e+00
7.8107249430e+00,1.1235769896e+01,1.4436184640e+00
7.8109255575e+00,1.1230138998e+01,1.4436551402e+00
7.8111261720e+00,1.1224509561e+01,1.4436918108e+00
7.8113267865e+00,1.1218881583e+01,1.4437284758e+00
7.8115274010e+00,1.1213255066e+01,1.4437651351e+00
7.8117280155e+00,1.1207630009e+01,1.4438017887e+00
7.8119286300e+00,1.1202006411e+01,1.4438384368e+00
7.8121292445e+00,1.1196384274e+01,1.4438750792e+00
7.8123298590e+00,1.1190763597e+01,1.4439117159e+00
7.8125304735e+00,1.1185144379e+01,1.4439483470e+00
7.8127310880e+00,1.1179526620e+01,1.4439849724e+00
7.8129317025e+00,1.1173910322e+01,1.4440215922e+00
7.8131323170e+00,1.1168295483e+01,1.4440582064e+00
7.8133329315e+00,1.1162682103e+01,1.4440948149e+00
7.8135335460e+00,1.1157070182e+01,1.4441314178e+00
7.8137341605e+00,1.1151459721e+01,1.4441680150e+00
7.8139347750e+00,1.1145850719e+01,1.4442046065e+00
7.8141353895e+00,1.1140243176e+01,1.4442411924e+00
7.8143360040e+00,1.1134637092e+01,1.4442777727e+00
7.8145366185e+00,1.1129032467e+01,1.4443143473e+00
7.8147372330e+00,1.1123429300e+01,1.4443509162e+00
7.8149378475e+00,1.1117827593e+01,1.4443874795e+00
7.8151384620e+00,1.1112227344e+01,1.4444240371e+00
7.8153390765e+00,1.1106628553e+01,1.4444605891e+00
7.8155396910e+00,1.1101031222e+01,1.4444971354e+00
7.8157403055e+00,1.1095435348e+01,1.4445336761e+00
7.8159409200e+00,1.1089840933e+01,1.4445702111e+00
7.8161415345e+00,1.1084247976e+01,1.4446067404e+00
7.8163421490e+00,1.1078656478e+01,1.4446432641e+00
7.8165427635e+00,1.1073066437e+01,1.4446797821e+00
7.8167433780e+00,1.1067477855e+01,1.4447162945e+00
7.8169439925e+00,1.1061890730e+01,1.4447528011e+00
7.8171446070e+00,1.1056305063e+01,1.4447893022e+00
7.8173452215e+00,1.1050720854e+01,1.4448257975e+00
7.8175458360e+00,1.1045138103e+01,1.4448622872e+00
7.8177464505e+00,1.1039556809e+01,1.4448987712e+00
7.8179470650e+00,1.1033976973e+01,1.4449352495e+00
7.8181476795e+00,1.1028398595e+01,1.4449717222e+00
7.8183482940e+00,1.1022821673e+01,1.4450081892e+00
7.8185489085e+00,1.1017246209e+01,1.4450446506e+00
7.8187495230e+00,1.1011672203e+01,1.4450811062e+00
7.8189501375e+00,1.1006099653e+01,1.4451175562e+00
7.8191507520e+00,1.1000528560e+01,1.4451540005e+00
7.8193513665e+00,1.0994958925e+01,1.4451904391e+00
7.8195519810e+00,1.0989390746e+01,1.4452268721e+00
7.8197525955e+00,1.0983824024e+01,1.4452632994e+00
7.8199532100e+00,1.0978258759e+01,1.4452997210e+00
7.8201538245e+00,1.0972694950e+01,1.4453361369e+00
7.8203544390e+00,1.0967132598e+01,1.4453725471e+00
7.8205550535e+00,1.0961571702e+01,1.4454089517e+00
7.8207556680e+00,1.0956012263e+01,1.4454453506e+00
7.8209562825e+00,1.0950454280e+01,1.4454817438e+00
7.8211568970e+00,1.0944897754e+01,1.4455181313e+00
7.8213575115e+00,1.0939342683e+01,1.4455545131e+00
7.8215581260e+00,1.0933789069e+01,1.4455908893e+00
7.8217587405e+00,1.0928236911e+01,1.4456272597e+00
7.8219593550e+00,1.0922686208e+01,1.4456636245e+00
7.8221599695e+00,1.0917136962e+01,1.4456999835e+00
7.8223605840e+00,1.0911589171e+01,1.4457363369e+00
7.8225611985e+00,1.0906042836e+01,1.4457726846e+00
7.8227618130e+00,1.0900497956e+01,1.4458090266e+00
7.8229624275e+00,1.0894954532e+01,1.4458453629e+00
7.8231630420e+00,1.0889412563e+01,1.4458816936e+00
7.8233636565e+00,1.0883872050e+01,1.4459180185e+00
7.8235642710e+00,1.0878332992e+01,1.4459543377e+00
7.8237648855e+00,1.0872795389e+01,1.4459906512e+00
7.8239655000e+00,1.0867259242e+01,1.4460269591e+00
7.8241661145e+00,1.0861724549e+01,1.4460632612e+00
7.8243667290e+00,1.0856191311e+01,1.4460995576e+00
7.8245673435e+00,1.0850659528e+01,1.4461358484e+00
7.8247679580e+00,1.0845129200e+01,1.4461721334e+00
7.8249685725e+00,1.0839600327e+01,1.4462084127e+00
7.8251691870e+00,1.0834072908e+01,1.4462446864e+00
7.8253698015e+00,1.0828546944e+01,1.4462809543e+00
7.8255704160e+00,1.0823022434e+01,1.4463172165e+00
7.8257710305e+00,1.0817499379e+01,1.4463534730e+00
7.8259716450e+00,1.0811977778e+01,1.4463897239e+00
7.8261722595e+00,1.0806457631e+01,1.4464259690e+00
7.8263728740e+00,1.0800938939e+01,1.4464622084e+00
7.8265734885e+00,1.0795421700e+01,1.4464984420e+00
7.8267741030e+00,1.0789905916e+01,1.4465346700e+00
7.8269747175e+00,1.0784391585e+01,1.4465708923e+00
7.8271753320e+00,1.0778878708e+01,1.4466071088e+00
7.8273759465e+00,1.0773367285e+01,1.4466433197e+00
7.8275765610e+00,1.0767857315e+01,1.4466795248e+00
7.8277771755e+00,1.0762348800e+01,1.4467157242e+00
7.8279777900e+00,1.0756841737e+01,1.4467519179e+00
7.8281784045e+00,1.0751336128e+01,1.4467881059e+00
7.8283790190e+00,1.0745831973e+01,1.4468242881e+00
7.8285796335e+00,1.0740329270e+01,1.4468604647e+00
7.8287802480e+00,1.0734828021e+01,1.4468966355e+00
7.8289808625e+00,1.0729328225e+01,1.4469328006e+00
7.8291814770e+00,1.0723829882e+01,1.4469689600e+00
7.8293820915e+00,1.0718332992e+01,1.4470051136e+00
7.8295827060e+00,1.0712837555e+01,1.4470412616e+00
7.8297833205e+00,1.0707343571e+01,1.4470774038e+00
7.8299839350e+00,1.0701851039e+01,1.4471135402e+00
7.8301845495e+00,1.0696359960e+01,1.4471496710e+00
7.8303851640e+00,1.0690870333e+01,1.4471857960e+00
7.8305857785e+00,1.0685382159e+01,1.4472219153e+00
7.8307863930e+00,1.0679895437e+01,1.4472580289e+00
7.8309870075e+00,1.0674410168e+01,1.4472941367e+00
7.8311876220e+00,1.0668926351e+01,1.4473302389e+00
7.8313882365e+00,1.0663443986e+01,1.4473663352e+00
7.8315888510e+00,1.0657963073e+01,1.4474024259e+00
7.8317894655e+00,1.0652483612e+01,1.4474385108e+00
7.8319900800e+00,1.0647005603e+01,1.4474745900e+00
7.8321906945e+00,1.0641529045e+01,1.4475106634e+00
7.8323913090e+00,1.0636053940e+01,1.4475467311e+00
7.8325919235e+00,1.0630580286e+01,1.4475827931e+00
7.8327925380e+00,1.0625108084e+01,1.4476188493e+00
7.8329931525e+00,1.0619637333e+01,1.4476548998e+00
7.8331937670e+00,1.0614168033e+01,1.4476909446e+00
7.8333943815e+00,1.0608700185e+01,1.4477269836e+00
7.8335949960e+00,1.0603233789e+01,1.4477630168e+00
7.8337956105e+00,1.0597768843e+01,1.4477990444e+00
7.8339962250e+00,1.0592305349e+01,1.4478350661e+00
7.8341968395e+00,1.0586843305e+01,1.4478710822e+00
7.8343974540e+00,1.0581382713e+01,1.4479070925e+00
7.8345980685e+00,1.0575923571e+01,1.4479430970e+00
7.8347986830e+00,1.0570465880e+01,1.4479790958e+00
7.8349992975e+00,1.0565009640e+01,1.4480150888e+00
7.8351999120e+00,1.0559554850e+01,1.4480510761e+00
7.8354005265e+00,1.0554101511e+01,1.4480870577e+00
7.8356011410e+00,1.0548649623e+01,1.4481230335e+00
7.8358017555e+00,1.0543199184e+01,1.4481590035e+00
7.8360023700e+00,1.0537750197e+01,1.4481949678e+00
7.8362029845e+00,1.0532302659e+01,1.4482309263e+00
7.8364035990e+00,1.0526856571e+01,1.4482668791e+00
7.8366042135e+00,1.0521411934e+01,1.4483028261e+00
7.8368048280e+00,1.0515968746e+01,1.4483387674e+00
7.8370054425e+00,1.0510527009e+01,1.4483747029e+00
7.8372060570e+00,1.0505086721e+01,1.4484106326e+00
7.8374066715e+00,1.0499647883e+01,1.4484465566e+00
7.8376072860e+00,1.0494210495e+01,1.4484824748e+00
7.8378079005e+00,1.0488774556e+01,1.4485183873e+00
7.8380085150e+00,1.0483340067e+01,1.4485542940e+00
7.8382091295e+00,1.0477907027e+01,1.4485901949e+00
7.8384097440e+00,1.0472475437e+01,1.4486260901e+00
7.8386103585e+00,1.0467045295e+01,1.4486619795e+00
7.8388109730e+00,1.0461616603e+01,1.4486978631e+00
7.8390115875e+00,1.0456189360e+01,1.4487337410e+00
7.8392122020e+00,1.0450763567e+01,1.4487696131e+00
7.8394128165e+00,1.0445339222e+01,1.4488054794e+00
7.8396134310e+00,1.0439916325e+01,1.4488413400e+00
7.8398140455e+00,1.0434494878e+01,1.4488771948e+00
7.8400146600e+00,1.0429074880e+01,1.4489130438e+00
7.8402152745e+00,1.0423656330e+01,1.4489488870e+00
7.8404158890e+00,1.0418239228e+01,1.4489847245e+00
7.8406165035e+00,1.0412823575e+01,1.4490205562e+00
7.8408171180e+00,1.0407409371e+01,1.4490563821e+00
7.8410177325e+00,1.0401996615e+01,1.4490922022e+00
7.8412183470e+00,1.0396585307e+01,1.4491280166e+00
7.8414189615e+00,1.0391175447e+01,1.4491638252e+00
7.8416195760e+00,1.0385767035e+01,1.4491996280e+00
7.8418201905e+00,1.0380360071e+01,1.4492354250e+00
7.8420208050e+00,1.0374954555e+01,1.4492712162e+00
7.8422214195e+00,1.0369550487e+01,1.4493070017e+00
7.8424220340e+00,1.0364147867e+01,1.4493427814e+00
7.8426226485e+00,1.0358746694e+01,1.4493785552e+00
7.8428232630e+00,1.0353346969e+01,1.4494143233e+00
7.8430238775e+00,1.0347948692e+01,1.4494500856e+00
7.8432244920e+00,1.0342551862e+01,1.4494858422e+00
7.8434251065e+00,1.0337156479e+01,1.4495215929e+00
7.8436257210e+00,1.0331762544e+01,1.4495573378e+00
7.8438263355e+00,1.0326370055e+01,1.4495930770e+00
7.8440269500e+00,1.0320979014e+01,1.4496288104e+00
7.8442275645e+00,1.0315589420e+01,1.4496645379e+00
7.8444281790e+00,1.0310201273e+01,1.4497002597e+00
7.8446287935e+00,1.0304814573e+01,1.4497359757e+00
7.8448294080e+00,1.0299429320e+01,1.4497716859e+00
7.8450300225e+00,1.0294045513e+01,1.4498073903e+00
7.8452306370e+00,1.0288663153e+01,1.4498430889e+00
7.8454312515e+00,1.0283282239e+01,1.4498787817e+00
7.8456318660e+00,1.0277902772e+01,1.4499144686e+00
7.8458324805e+00,1.0272524752e+01,1.4499501498e+00
7.8460330950e+00,1.0267148177e+01,1.4499858252e+00
7.8462337095e+00,1.0261773049e+01,1.4500214948e+00
7.8464343240e+00,1.0256399368e+01,1.4500571586e+00
7.8466349385e+00,1.0251027132e+01,1.4500928166e+00
7.8468355530e+00,1.0245656342e+01,1.4501284688e+00
7.8470361675e+00,1.0240286998e+01,1.4501641151e+00
7.8472367820e+00,1.0234919100e+01,1.4501997557e+00
7.8474373965e+00,1.0229552648e+01,1.4502353905e+00
7.8476380110e+00,1.0224187642e+01,1.4502710194e+00
7.8478386255e+00,1.0218824081e+01,1.4503066426e+00
7.8480392400e+00,1.0213461965e+01,1.4503422599e+00
7.8482398545e+00,1.0208101295e+01,1.4503778714e+00
7.8484404690e+00,1.0202742071e+01,1.4504134771e+00
7.8486410835e+00,1.0197384292e+01,1.4504490770e+00
7.8488416980e+00,1.0192027958e+01,1.4504846711e+00
7.8490423125e+00,1.0186673069e+01,1.4505202593e+00
7.8492429270e+00,1.0181319625e+01,1.4505558418e+00
7.8494435415e+00,1.0175967626e+01,1.4505914184e+00
7.8496441560e+00,1.0170617072e+01,1.4506269892e+00
7.8498447705e+00,1.0165267963e+01,1.4506625542e+00
7.8500453850e+00,1.0159920299e+01,1.4506981133e+00
7.8502459995e+00,1.0154574079e+01,1.4507336667e+00
7.8504466140e+00,1.0149229304e+01,1.4507692142e+00
7.8506472285e+00,1.0143885973e+01,1.4508047559e+00
7.8508478430e+00,1.0138544087e+01,1.4508402918e+00
7.8510484575e+00,1.0133203645e+01,1.4508758218e+00
7.8512490720e+00,1.0127864648e+01,1.4509113461e+00
7.8514496865e+00,1.0122527094e+01,1.4509468645e+00
7.8516503010e+00,1.0117190985e+01,1.4509823770e+00
7.8518509155e+00,1.0111856320e+01,1.4510178838e+00
7.8520515300e+00,1.0106523099e+01,1.4510533847e+00
7.8522521445e+00,1.0101191321e+01,1.4510888797e+00
7.8524527590e+00,1.0095860988e+01,1.4511243690e+00
7.8526533735e+00,1.0090532098e+01,1.4511598524e+00
7.8528539880e+00,1.0085204652e+01,1.4511953300e+00
7.8530546025e+00,1.0079878649e+01,1.4512308017e+00
7.8532552170e+00,1.0074554090e+01,1.4512662676e+00
7.8534558315e+00,1.0069230974e+01,1.4513017277e+00
7.8536564460e+00,1.0063909302e+01,1.4513371819e+00
7.8538570605e+00,1.0058589073e+01,1.4513726303e+00
7.8540576750e+00,1.0053270287e+01,1.4514080729e+00
7.8542582895e+00,1.0047952944e+01,1.4514435096e+00
7.8544589040e+00,1.0042637044e+01,1.4514789404e+00
7.8546595185e+00,1.0037322587e+01,1.4515143655e+00
7.8548601330e+00,1.0032009573e+01,1.4515497847e+00
7.8550607475e+00,1.0026698001e+01,1.4515851980e+00
7.8552613620e+00,1.0021387873e+01,1.4516206055e+00
7.8554619765e+00,1.0016079186e+01,1.4516560071e+00
7.8556625910e+00,1.0010771943e+01,1.4516914029e+00
7.8558632055e+00,1.0005466142e+01,1.4517267929e+00
7.8560638200e+00,1.0000161783e+01,1.4517621770e+00
7.8562644345e+00,9.9948588669e+00,1.4517975552e+00
7.8564650490e+00,9.9895573928e+00,1.4518329276e+00
7.8566656635e+00,9.9842573608e+00,1.4518682942e+00
7.8568662780e+00,9.9789587709e+00,1.4519036549e+00
7.8570668925e+00,9.9736616229e+00,1.4519390097e+00
7.8572675070e+00,9.9683659169e+00,1.4519743587e+00
7.8574681215e+00,9.9630716527e+00,1.4520097018e+00
7.8576687360e+00,9.9577788303e+00,1.4520450391e+00
7.8578693505e+00,9.9524874496e+00,1.4520803705e+00
7.8580699650e+00,9.9471975104e+00,1.4521156961e+00
7.8582705795e+00,9.9419090128e+00,1.4521510157e+00
7.8584711940e+00,9.9366219566e+00,1.4521863296e+00
7.8586718085e+00,9.9313363417e+00,1.4522216375e+00
7.8588724230e+00,9.9260521682e+00,1.4522569397e+00
7.8590730375e+00,9.9207694358e+00,1.4522922359e+00
7.8592736520e+00,9.9154881446e+00,1.4523275263e+00
7.8594742665e+00,9.9102082944e+00,1.4523628108e+00
7.8596748810e+00,9.9049298852e+00,1.4523980894e+00
7.8598754955e+00,9.8996529169e+00,1.4524333622e+00
7.8600761100e+00,9.8943773894e+00,1.4524686291e+00
7.8602767245e+00,9.8891033027e+00,1.4525038901e+00
7.8604773390e+00,9.8838306566e+00,1.4525391453e+00
7.8606779535e+00,9.8785594510e+00,1.4525743946e+00
7.8608785680e+00,9.8732896860e+00,1.4526096380e+00
7.8610791825e+00,9.8680213614e+00,1.4526448756e+00
7.8612797970e+00,9.8627544771e+00,1.4526801072e+00
7.8614804115e+00,9.8574890331e+00,1.4527153330e+00
7.8616810260e+00,9.8522250293e+00,1.4527505529e+00
7.8618816405e+00,9.8469624656e+00,1.4527857670e+00
7.8620822550e+00,9.8417013420e+00,1.4528209751e+00
7.8622828695e+00,9.8364416583e+00,1.4528561774e+00
7.8624834840e+00,9.8311834144e+00,1.4528913738e+00
7.8626840985e+00,9.8259266104e+00,1.4529265643e+00
7.8628847130e+00,9.8206712461e+00,1.4529617490e+00
7.8630853275e+00,9.8154173214e+00,1.4529969277e+00
7.8632859420e+00,9.8101648363e+00,1.4530321006e+00
7.8634865565e+00,9.8049137906e+00,1.4530672676e+00
7.8636871710e+00,9.7996641844e+00,1.4531024287e+00
7.8638877855e+00,9.7944160175e+00,1.4531375839e+00
7.8640884000e+00,9.7891692899e+00,1.4531727332e+00
7.8642890145e+00,9.7839240014e+00,1.4532078766e+00
7.8644896290e+00,9.7786801520e+00,1.4532430141e+00
7.8646902435e+00,9.7734377416e+00,1.4532781458e+00
7.8648908580e+00,9.7681967702e+00,1.4533132715e+00
7.8650914725e+00,9.7629572377e+00,1.4533483914e+00
7.8652920870e+00,9.7577191439e+00,1.4533835054e+00
7.8654927015e+00,9.7524824888e+00,1.4534186134e+00
7.8656933160e+00,9.7472472723e+00,1.4534537156e+00
7.8658939305e+00,9.7420134944e+00,1.4534888119e+00
7.8660945450e+00,9.7367811550e+00,1.4535239023e+00
7.8662951595e+00,9.7315502540e+00,1.4535589867e+00
7.8664957740e+00,9.7263207912e+00,1.4535940653e+00
7.8666963885e+00,9.7210927668e+00,1.4536291380e+00
7.8668970030e+00,9.7158661804e+00,1.4536642048e+00
7.8670976175e+00,9.7106410322e+00,1.4536992656e+00
7.8672982320e+00,9.7054173219e+00,1.4537343206e+00
7.8674988465e+00,9.7001950496e+00,1.4537693697e+00
7.8676994610e+00,9.6949742152e+00,1.4538044128e+00
